isEdited,userName,rating,date,review,title,developerResponse
FALSE,Akrite35,5,3/19/2020 15:53,"I love my chime account. In the beginning we had a few minor glitches, but since then it has been smooth sailing with my account I know when my money is coming and going. I get alerts to my phone for every single transaction. My money is always on the dollar . I totally trust and love my online bank account!! Thank you Chime",I absolutely live and trust chime,
FALSE,JoyDej23,5,6/24/2019 4:00,"Best banking app ever! I love that I get paid early and have the flexibility with transferring money from my savings and my personal bank account as well. I love how all the change rounds up to the savings account and you’ll have extra money before you know it! This app was referred to me by my boyfriend and after I set up my direct deposit, $50 was in our Chime account instantly! LOVE CHIME!!!",Love It,
FALSE,SouthsideJamaicaQueens,1,3/12/2020 19:13,"I had a charge from DoorDash for dashpass that wasn’t authorized and my card was canceled by Chime which made me unable to pay my rent. I’m disappointed in the service of chime. 

Rented a car from Hertz extended vehicle for a week. The money was taken from my account but CHIME was not willing to give me the authorization number. I was forced to return the car pay the higher daily rate instead of weekly rate. Had to take a $15 Uber home. Customer device is useless. I’m discontinuing my business with Chime and going to United One Bank. I don’t recommend this bank to anyone who lives life.",Debit card deactivated wo my consent,"{'id': 14058213, 'body': 'If you could please send us an email to appstore@chime.com with the email address on your account, we’ll be happy to look into this for you. \n', 'modified': '2020-03-17T16:15:41Z'}"
FALSE,Dan boy 1995,3,1/28/2020 16:37,"Hear me out you do get your money early
But I’m warning who ever decides to get A saving account and spot me. With savings you have a limit to either withdrawal money or transfer then you have to wait till the next month when it will let you get money out again. Spot me will only be available for you if you had a recent deposit of 100 dollars . Just stick to the normal getting paid early day routine. I’ve already experienced these problems",It’s ok,
FALSE,Arinena,5,12/20/2017 6:27,Normally I was having a good experience with this bank but lately all the checks I deposit through mobile check deposit are getting rejected. I’ve called customer service for help but they say that they cannot do anything on their end if checks get rejected. What kind of service is this?,Mobile Check Deposit Rejects my Checks,
FALSE,#Trucklife,5,3/12/2021 15:16,"Chime has highly upgraded my life on top of me getting my money I’ve worked hard for all week it pairs with my Apple Pay and my cash app so if someone needs to pay me or I need to pay for products it’s easy as well as contactless I would highly recommend chime even if you have a regular account.
         “It’s time for chime “",Just what I needed,
FALSE,PLEASE BRUHh,5,3/1/2021 8:20,"i had no credit and couldn’t get approved for any starter credit cards, even though i had a solid income. used chime credit builder card for 3 MONTHS and was just able to get approved to finance a new car, which i hadn’t been able to do prior. my credit score went from -85, to 680 points!! in only 3 months!!! couldn’t recommend more",LOVE IT!!!!!,
FALSE,sama4587,5,1/21/2021 16:25,"Honestly it so easy to use and convenient with ATMS everywhere. My top two reasons for five stars are ...the app and it’s simple overview of accounts is functional and navigating the menu is a breeze, and the option to set up a savings and automatically deposit portions there have been a game changer for the way I save.",Convenient and easy to use,
FALSE,chime_star1,5,12/9/2020 16:27,"After having a few issues regarding a lost account and changing account information, the customer service I received was speedy and exact. The issue was resolved in no time, not to mention receiving my direct deposit a few days early helps out immensely. I am happy to be apart of the chime family.",Speedy Customer Service,
FALSE,PapiCourvosi,5,12/5/2020 3:40,My experience with chime has been the best. The ability to transfer between accounts to the customer service has been phenomenal. Chime has been by far the closest service to optimal digit banking. I wish they had a way to link crypto accounts and to convert the currency. I like how they help build credit as well. It has all been an awesome journey.,Superb,
FALSE,Dusty1199,1,12/7/2020 21:46,"I have been using chime for about a year now and have had absolutely no problems with it until last week when my paycheck would not deposit. I have now been unable to deposit The last three checks that I have had. I have talked to support and they have done nothing to help me at all, and given me no answer as to why my checks are not being deposited by their what seems to be inadequate AI. Until these problems are fixed I would recommend chime to absolutely no one.",Not changing this review until all of the issues are addressed,
FALSE,ki11er ke11y,5,11/26/2020 2:18,"Chime is the first debit card I've been happy with... From the customer service bring helpful (so far😉) to the spot me and optional tipping, I've been a happy camper since I opened my account. And so far everything detailed in their description has been true🥰
I recommended chime to everyone in my household and at work. So in summation, you should believe the hype!!👍🏽🥳💕🌈🥰",Beyond pleased!,
FALSE,JoTrevius,5,9/30/2020 17:34,I’ve been banking with chime for about 10 months now and I’ve recently joined the credit builder. Chime has been true to their word Of overdraft fee free. No hidden fees anywhere. Instant and great customer support for any disputes about transactions. I Love Love Love my Chime Family and Highly recommend anybody with money and a smartphone to get the app. Cheers!,Doesn’t even feel like a Bank. Amazing,
FALSE,MarPry,1,11/7/2020 12:29,"At first I thought this would be the best card ever, should’ve known it was too good to be true. I signed up through a friend through their referral program and met all of the requirements. We never ended up receiving the bonus so I contacted them and it didn’t register. Also, several times while checking out to make a purchase, the card didn’t allow me to use my own money, even though it was definitely available. The only reason it gets 1 star is because the round up and save feature is cool, as is the early deposits.",Could be MUCH better,
FALSE,Jelore.1990,5,7/18/2020 18:24,"I opened a checking account to use just for paying bills. I have tried this in the past and been disappointed. This time when I signed up for Chime I was skeptical but pleasantly surprised. It’s user friendly, I have no issues with transfers or any other things I’ve had trouble with before.",Better than expected.,
FALSE,foxiland,1,9/4/2020 19:55,"Now, my card isn’t supported anywhere, I can’t connect to apps, customer service is terrible, and I’m running out of reasons not to close this account. If the IRS didn’t have this account’s direct deposit info, I would have happily closed out when they took a week to refund my entire paycheck, which was wrongfully charged. I spent a week without food because they couldn’t be bothered to verify the refund with the merchant. There are a lot of better banks out there for free that will at least care a little whether you live or die; this isn’t one of them.",Used to be Great!,
FALSE,Latoya A.,5,4/26/2020 23:24,I can’t say that I’ve had any issues with Chime. I’m in the military and I get my pay about 5 days before the pay date and have utilized spot me a few times which is really really helpful when needed. I also love that you don’t get charged any fees for that. I’ve been a customer for about 4 months and absolutely love it❤️.,Great Banking Option!,
FALSE,cv39831,1,6/17/2020 23:13,"I want everybody to pay close attention to what I am going to tell you so that you can tell your friends and family too. This bank is not responsible for your money. 
recently someone entered my account and changed the password and phone number and I get a sum of 977 dollars. 
I quickly realize what is happening, I contact the bank and put a claims. I send  all the documents that they asked to process my case.
 After 5 days they send me a message saying that they can no longer return that money to me. 

Imagine that person who has a good amount of money in her bank and that happened to her. You will lose your money because the bank did not return it to you. And what I dislike the most is that they are there to take care of our money and if they cannot take care of it, then they should shut that bank down.

thank you very much for your attention happy day",Bad bad service.,
FALSE,Deltavogue,4,5/23/2020 14:51,"This app is easy to use, without having to go thru too many menus to find what you need.  I’ve used it for about 6 months now and I have never had it freeze or glitch.  I also like being a Chime customer.  My only disappointment is the inability to reach a live person instead of dealing with a chime bot, when I have a banking issue.  That’s the reason for the 4 star review instead of 5.",Love This App!,
FALSE,BOND JEWELRY,5,3/27/2020 8:18,This is my first review since I phone came out but I would lie chime to have business account cause I would move my chase account to them that’s how happy I’m with tnrm also. One thing we pay a lot of u count fees minimum 5 bucks cause even the atm that don’t charge money to withdraw their limit is 200 that’s it but other then that ☝️,Absolutely recommend,
FALSE,Indigo5280,5,1/20/2020 9:48,"1.The customer service is outstanding. 
2.Authorization holds from hotels come back 10 times faster.
3. What other bank sends out a reminder email that there is an upcoming bank holiday? No  any I can think of and I’ve had many accounts over the years. 
Chime is hands down the absolute best worry free banking there is!!
Excellent work!!",No other bank compares.,
FALSE,"dbeixowk/!,829.'a",2,1/23/2020 22:24,"I switched to Chime from Wells Fargo (because of their sketchy ethics) and have been really happy overall. EXCEPT...there is no option to cash a check unless you have direct deposit through your employer. (No idea why one requires the other, tbh). It’s not just large checks, or paychecks...you can’t cash ANY checks without direct deposit set up. My employer doesn’t offer it, so now it’s a huge inconvenience to not only find a place to cash the check (and probably pay a fee) but THEN go to a “retailer” to deposit the cash! 

That is a HUGE headache for those of us who don’t have employers with direct deposit. Considering just about every other bank has mobile check deposit, I’m surprised and frustrated by the limitations and extra work that I have to put into simply cashing a check. 

*le sigh* 

Can we fix this please?",How About Mobile Check Cashing?!,
FALSE,Lexuss',5,9/28/2019 14:43,"Loveeee this app! only thing is i had a mishap with a atm where it took $60 out my account but the cash was never dispensed and til this day i still have no way of getting it. but overall I absolutely love this easy to move around the app , you really get your $50 for referring somebody! they let you over draft up to $20!!!!! really comes in handy sometimes.",love,
FALSE,td797,1,10/26/2019 13:55,One day I was checking out at McDonald’s and was notified that all my money in my account had been withdrawn somewhere a few states away. I called immediately and they apologized and put a hold on my account. I had to wait a week with no money at all before I was reimbursed.... they never gave me a reason why it happened or anything....I will stick to using local banks where I can see and know who I’m dealing with and can trust with my money...also anytime I called customer service I got someone who barely spoke English and could rarely answer my questions,All my money was gone in one day,
FALSE,AntCrac,5,9/15/2019 13:49,I have never had a problem with this app or this bank checks come early when they are received. Even help find atms that charge you fees and stores with cash bank. If your gonna switch to a new bank I’d definitely recommend chime and this app. I really can’t stress how much the is bank and app try to help you with any problem you have,Best app,
FALSE,Scottieboy210,5,9/11/2019 6:11,"The bank is amazing really! The transactions are fast and it lets you know your balance everyday, gives back if charged and atm fee 😱 say what! The app is super easy to use & you can transfer money to friends or family just by txt 🤯
I get paid early which is great! And I just got my fiancée to switch😄 
Try it out and tell me different 🤷‍♂️",Chime is really an amazing bank!,
FALSE,stokes19952018,5,3/14/2019 13:58,I had my doubts about chime just being another pre paid debit card but once I got it i knew something was way different and decided to try my luck and start getting my paycheck deposited on it I swear this card is the best if you need help managing money and it has so many nice features it even connects to Apple Pay with no problem,Beat card,
FALSE,sv86$,4,8/15/2019 12:43,As of right now I like the app and the fact that there are no fees but today is Thursday and I linked my bank account on Saturday. I set up a $15 transfer from my bank account that day and it has still not made it to my chime account. It came out of my bank account on Tuesday. In order for me to stick with chime the transfers will need to be faster. Hope my paycheck doesn’t take forever.,Hoping it gets better,
FALSE,Miss.Porshe,1,7/22/2019 23:31,"As soon as I set up an account it instantly said ( Unfortunately, based on the information provided, we were unable to open a Chime Deposit Account for you at this time. Due to security reasons, our Member Services team is unable to provide you with any further information. ) they didn’t provide no information why was I declined . And what security reasons if I never signed up for this crap . Also I’m tried contacting and calling them multiple times to have them erase my account no response definitely don’t recommend getting this app",Poor customer service,"{'id': 9809589, 'body': ""Thank you for the feedback and we're sorry to hear you were denied. Unfortunately, enrollment eligibility is determined by our security system and we are not able to alter the results at this time. Thank you for being interested in banking with Chime, and we do apologize about the inconvenience."", 'modified': '2019-07-23T16:21:03Z'}"
FALSE,Diamond Diva35,5,3/7/2019 10:14,"I like the card but I’m upset they start to charge you at PenFed to get the money off your card, you can only go to like the hospital, to get the money off the card. I love it though because you can save as well as see what you are spending. Good but it needs more availability without being charged a fee to get the money off the card..",Good account,
FALSE,Heyyymeghann,5,2/17/2019 22:12,I absolutely love Chime. I’ve been using them since May 2018 and I always get paid 2 days early. No fees. I LOVE that I can turn my transactions on and off. I can use my routing and account numbers to pay bills through ACH. Free savings account transfers are pretty sweet as well. I always recommend Chime and I can’t see myself using another bank.,Never going back to traditional banking,
FALSE,bbylise92,5,5/18/2018 16:26,"I haven’t had any issues with Chime. I was sick of banks and fees, so looked into something else. I get paid Wednesday night, which is great, and automatically have 10% of my check put into my savings account without worry. I’ve been able to use my card all over the place and never had a problem. I refuse to use a bank again.",Love,
FALSE,Annoyjohnny223344,4,10/28/2018 14:48,"Not only did I get $50 for referring a friend, but the bank also has automatic save features, and you can easily access your funds. However, it does take a long time for the debit card to come in the mail. If you sign up or refer a friend, make sure they have some way to access their money because it takes about two weeks for your card to roll in.","Hands down, best banking!",
FALSE,iPod=],1,8/19/2018 13:58,Very disappointed and frustrated because I was denied a bank account for no apparent reason and they won’t tell me why “for security reasons”. Which makes no sense considering it’s about my information. This is extremely disappointing as I really need a new bank account since my current bank is just a local bank in a small town and I was looking forward to some of the features chime has to offer. I tried to reapply on a web browser rather than an app thinking it would give me more information on why I was denied and it won’t even let me.,Denied bank account?,"{'id': 4738185, 'body': 'Thanks for bringing this to our attention. If you could please send us an email to appstore@chime.com with the email address on your account, we’ll be happy to help resolve this.', 'modified': '2018-08-20T18:51:59Z'}"
FALSE,Teekey1025,1,6/6/2018 14:20,"I’ve had my Chime Card since 2016. The app and card is great, however, every time there is an issue dealing with member support is awful. They never respond thru the message app and it’s hard to get someone on the phone. I referred a friend in May and received a confirmation e-mail on the 24th saying I would get my referral bonus. I have yet to receive a response or the $50 as promised. The only reason I haven’t closed this account completely is because it makes sending money to my sister easier, but honestly after this I will probably stop doing business here.",Very disappointed,
FALSE,T wickware,5,10/10/2020 21:58,I Hated my Bank . I tried Bank after Bank. They all Sucked! I Found CHIME. I Am So Extremely Happy With Their Services and All Their Features. I Love The SPOT ME Feature. CHIME To Me Is The ONLY WAY TO BANK! I Highly Recommended To All My Friends And Family. The Support Agents Are AMAZING! They Truly Care. Very Friendly and Professional . Quick to Respond and Solved My Issues. Thank You CHIME I give 5 Stars⭐️⭐️⭐️⭐️⭐️,CHIME Is the Only Way To Bank !,
FALSE,BeingAbel2Cruz,5,10/10/2020 19:07,"It’s so easy to get your deposit days earlier then the actual pay day. Easy to make payments, send money to family and friends. Been using this online banking for over a two years now and still strong love it. The updates chime keeps doing, keeps getting better and better.",Chime has been amazing,
FALSE,pannellope,5,10/9/2020 17:07,I get my pay check two days early and I’ve never had a single complaint. I was even accidentally charged extra for atm fees once and they refunded my fees right away. I didn’t even have to ask them. They caught it. I’m able to send and receive money from friends and family instantly. I recommend chime to everyone.,Great!,
FALSE,Wolfhauck,5,10/2/2020 13:34,This is the only bank where you can control your account from an app. Such as being able to stop transactions from going through. Instead of calling customer service you can control it your self. Also love getting paid two days early.,Love to be in control of my account!,
FALSE,ObiWonKonobi0413,5,7/11/2020 16:39,This has been the best banking experience by far and like anything it’s not perfect but for me personally there are way more positive things then negative! Chime is there when you need it and I can’t thank the people who created it enough ! For me it’s easy to use and I like that it’s easy to change things with the app and I’m not attached to a brick and motor,I love chime,
FALSE,Shawn675,3,9/29/2020 2:34,"So far I love using Chime, I would like to say that the application looks amazing, also I just love how much more convenient this bank is compared to ones like Chase, Bmo, and Discover. The reason I give this 3 stars is because I have been waiting almost a month for my physical debit card to show up. Around September 20, I asked for another replacement, and that should be delivered by October 1st. I will change this to 5 stars once I get my physical debit card.","I like Chime so far, but......",
FALSE,Icuppiecake,5,5/6/2020 15:54,"I love Chime, I never have an issue with anything really. The customer service is excellent. The only thing I will say is that since I updated the app, the widget feature always tells me that I have to sign in. I never had to do that before but now it's all the time. I guess it's a glitch or something but that should be fixed.",Great card.,
FALSE,QueenBiaBish,5,11/23/2019 21:03,"Great app, easy to use. Love how secure it is. Has never crashed on me yet. I can deposit checks right on the app which makes things a lot easier on me with our busy schedules. I tell everyone about Chime whenever I get the chance. I also love how I can automatically save 10% of my deposits every pay and the round ups help my savings grow rapidly!",Love it💯💯💯,
FALSE,Shdklzkqbdlqjgd,1,1/31/2020 9:20,FIRST TIME trying to setup a account then they ask for my social security which I got suspicious then I put it in suddenly out of nowhere THE BS APP ask me questions that I answered correctly idk why Im having issues signing up.... right after that it just says declined me from signing up saying BASED ON INFORMATION I PROVIDED I CAN NOT OPEN A CHIME ACCOUNT DUE TOO SECURITY REASONS EVEN THO I GAVE MY CORRECT INFO I FEEL LIKE IVE BEEN BASICALLY ROBBED FOR MY INFORMATION BEWARE WORST APP EVER HOW DO U EXPECT 5 STARS OR ANY SATRS IF YOUR PLAYING WITH PEOPLES INFORMATION AND IDENTITIES THIS IS NOT RIGHT DONT GET A LAW SUED CHIME ITS NOT RIGHT DOING THAT TO INNOCENT PEOPLE I AM VERY UNHAPPY AN FURIOUS I REPEAT WORST APP EVERY THIS APP NEEDS TOO BE TAKEN OFF APP STORES AND IM AN ACTUAL PERSON NOT A ROBOT TRYING TO WRITE A BAD REVIEW THIS APP DESERVES A BAD REVIEW.....,DO NOT TRUST!!!,
FALSE,bthearen,4,12/23/2019 17:50,I have been using Chime for several years now and I love it. I’ve had small issues along the way but their custom service was friendly and fixed them quickly. There are a few fees like the ATM fee as there are no free ATM’s in my area but there ways around that. Overall I’m satisfied with Chime but it’s always good to have a real checking account as I’ve had issues cashing/depositing checks.,Great Secondary Account,
FALSE,estherbearyo,1,10/17/2019 2:53,"Been with Chime for well over 1 year. Made it my main bank but after having issue after issues, servers going down and my card being declined because of issues Chime has an couldn’t get under control, I am beyond disappointed. Chime has been down today for basically the entire day. Took them HOURS to address the issue and it was via Twitter. Terrible customer service and it wasn’t until people started pushing that they provided any updates. I want to give them another chance but can’t have someone unreliable have my money.",USED to love chime..,
FALSE,Jluski911,5,9/13/2019 5:51,"Love Chime. Been a great bank. Great customer service. Always solves issues and or problems (probably had 2 questions ever lol). Secure and easy to use App interface. Love the extra perks and benefits, including Spot Me overdraft feature. Been over a year, and satisfied to the max!! Can also use for different apps and services other types of cards can’t! Thanks Chime!",Best! Hands Down!,
FALSE,Mthuish,5,9/12/2019 12:21,"I love this card. The customer service is excellent, I get paid a day early. I have had no issues or problems getting information  or assistance with the issues I have had. I love not having to stand in line at the banks, however I hope there will be an easier way to add money to my account. 

Thank you!
A very satisfied customer",Chime review,
FALSE,Lorddryst1,5,10/30/2018 5:10,I’ve been using chime for a little over a year now and absolutely love their services. Great customer service and never had an issue. Wish they would add deposit by check over the phone like a lot of banks are doing now a days. My direct deposits always hit 1-2 days early. Give them a try you won’t be disappointed,Great bank,
FALSE,disappointeddg,1,8/6/2019 14:46,Was super excited to break my ties with Chase when I found Chime - was really disappointed with the time it took for money transfers to show up in my account AND the limited transfers (dollar amount) that was put on me as a new customer - additionally I was really upset when I received a check and was unable to deposit it into my account because they limit check deposits at $500 for the first 30 days and then 2K forever moving forward! Not ok for those who do contract work and not direct deposit.,Money Takes a long time to show up Check Deposits are Limited,"{'id': 10040759, 'body': 'We are sorry to hear about this! Our team would like to learn a bit more about what went wrong for you. When you get the chance can you please send us an email to appstore@chime.com with the email address on the account? Our team will follow-up on this.\n', 'modified': '2019-08-06T23:47:57Z'}"
FALSE,BlckZachMorris,4,3/7/2019 13:19,Chime has saved me from the brick and mortar banks. I love getting payed two days early to get a head start on my bills. Having no fees is absolutely awesome. Only complaint with Chime is that their another all online bank that offers all the same things with a high interest rate savings.. I hope Chime gets that soon. Also the ability to raise or lower the percentage on how much you save on Direct Deposits.,More Services/Features,
FALSE,RachieeRach89,5,10/29/2018 14:21,"I receive my paychecks each Wednesday, and have no issues loading money in the card. I also love using the saving account feature where you can round up purchases and have the change placed into your savings. All in all an excellent banking experience so far ! I’ve had this account for about 2 months.",Excellent,
FALSE,Toushae7,5,6/14/2018 13:29,I can get my direct deposit two days earlier which helps so much when almost all of my bills are in the last few days of each month. I get notified everyday of what’s in my account so that I don’t lose track (or control😂). Seriously this app has helped this overspending-no budget having 20 year old immensely.,Honestly A Blessing,
FALSE,Best game but,5,3/3/2021 16:19,I have no bad reviews just want you to add one lil thing for us add a pending availability where we can see if we have some money on the way like the other banks apps this bank will exceed other bank I believe so snd let’s make this a official bank as well cause when I try to get a loan they said this ain’t no real bank and Ik y’all can make it happen,Wow,
FALSE,prinCessLegitnayy,5,2/7/2021 22:24,I’ve been having chime for a year now ! & they have never let me down . It’s great if you have a job I alway get paid 2 days earlier! Other people say they’ve had issues but I’ve never if something happens I’ll get a email . Over all great app and good banking account! I love chime ❤️🙂 I don’t even get charged at atMs whereeee? Lol CHIME JOIN US,Best bank account to open for FREE!!! Literally,"{'id': 21174103, 'body': 'Hey prinCessLegitnayy, thank you for taking the time to write this awesome review! Please send us a note with this review to apptestimonials@Chime.com for an opportunity to have your review featured on our website! 💚', 'modified': '2021-02-20T00:26:19Z'}"
FALSE,Blanchy Bazola,5,2/4/2021 5:46,"some people can think Chime is not good Bank to put their money or not a good place to trust. May be because it’s online Bank. But for me, since I’m here using Chime, I fell the same like physical Bank. And Chime has so so many benefits or the way to help his customers. Try Chime and you’ll Love 🥰 it more than me. Thank you Chime Teams for the Best Service you are providing to us.",Honestly,
FALSE,Coon216,5,1/1/2021 16:49,This bank is best I’ve had not only does my direct deposit hit early the spot me feature has been there when I needed it and the credit builder program has helped my credit score plus the metal card I received has gotten so many compliments great bank to be part of thank u chime keep up fantastic work,Amazing Bank!!!!,
FALSE,jmroz262,1,1/10/2021 14:22,"Every time I’d try to make an account it would say “we’re sorry, based on the information provided we are unable to open a chime account”. I’ve been trying to open a chime account for months and months and I’m sick of trying. I tried looking it up to see what was going on and everything I read just said to keep trying. Yea, I’m not trying anymore as soon as ai get my next pay check I’m going to a real bank and opening up an account that way because chime doesn’t know what they’re doing it seems..",Worst banking app I’ve ever tried to use,
FALSE,MsFunSize34,5,12/5/2020 13:32,I love the fact that I get paid 2 days in advance and there are no monthly fees deducted. The spot me feature and credit builder have been some of the best additions onto chime as well. Waiting to get my Credit Builder Metal card and I am so pleased with it also because it has boosted my credit score up and does so every month. Thanks Chime you rock!,Best Card Ever,
FALSE,Spawned_Guns,4,12/30/2020 15:19,I’ve been with Chime for almost a year now and my money always comes in earlier than expected which is a plus for me. The app is so easy to use and navigate. The refer a friend program is a nice incentive. Now the reason for 4 stars instead of 5 is because I was offered a cash back debit from Discover with a lot of the same perks and I may be leaning toward that but we’ll see.,Couldn’t be happier,
FALSE,kohmpt,5,11/18/2020 23:27,Hopefully this tells you everything you need to know.. I work for a large well known bank.... I don’t even have an account there and will never get anything except Chime. Sometimes I recruit my clients to go to chime if they’re not happy.... Chime is THE best. I will never go to another bank. Let the 200k + reviews tell you how amazing it is!,Banking of the Future,
FALSE,RebeccaDreamsBig,5,11/15/2020 12:55,"I love that this app gives you a real time balance. You know exactly what you’ve spent, where and when. You don’t have to wait until midnight the next business day, etc. crap. It’s real time. No bank fees, yes please! My bank fees were eating me alive. Get paid early.. heck yeah! No complaints from me. The app is very user friendly and easy to navigate.",Love it,
FALSE,Akilahh,5,9/3/2020 20:11,"Please offer the balance widget for linked accounts like you used to! I used to view my BoFA balance from my lockscreen which made it so easy to keep an eye on my savings and make transfers as needed. It's gone now, and no matter how many times I delete and relink my BoFA the widget doesn't show up anymore😔. Still 5/5 my favorite bank though, hands down ❤️","PLEASE, PLEASE, PLEASE",
FALSE,BarterTheFarter,5,4/15/2020 11:09,"Never really written a review before but first off. Wells Fargo is by far the worst bank ever unless you have a lot in your checking account as far as monetary value goes (duh), then you’ll get VIP service. Which is beyond disgusting to think about. Chime has been amazing just worried about them not actually having an actual bank to walk into",From Wells Fargo to Chime,
FALSE,Pookie_757,1,6/16/2020 5:31,"I’ve been using Chime for almost a year and I’ve went from $25, $45, $75 overdraft capability I guess because I’m loyal and I tip EVERY paycheck then all of a sudden my overdraft limit dropped back down to $45 and I also realized that the 1 time I didn’t tip y’all didn’t give my direct deposit until after 6 the next morning when it usually comes at 12. I think it’s fraud when y’all have a statement saying don’t worry if you don’t tip it will not affect your banking when clearly it does. I’m trying to find another bank to switch to as we speak. 
Sincerely,
A VERY LOYAL CUSTOMER",Used to love Chime,"{'id': 16028923, 'body': 'Thanks for bringing this to our attention. If you could please send us an email to appstore@chime.com with the email address on your account, we can look into this further.', 'modified': '2020-06-16T20:39:44Z'}"
FALSE,Comickid92,2,5/21/2020 13:24,"So far I have a 3 week experience with chime.
The UI for the app is simple and straightforward.
The only bad thing for a new user like myself. If you signup for direct deposit and your card does not reach you in time ( or get lost in the mail) there’s nothing you can do to retrieve your money for bills or whatever?!  You need to activate your card just to transfer money to a different bank or to a chime member. After calling support all they did was resend a new card that is going to take  another two weeks.",Chime??,
FALSE,Faradinc,5,11/27/2019 14:25,I have been a Chine customer for the past 6 months and yes there was a major technical outage but the very professional and extremely humble responses by their entire team and CEO is very refreshing and restored my faith in corporate America! To know that there exists such a compassionate and humane makes me smile and you have a lifetime member! All I am saying is Give Chime a Chance!!!! 😊❤️,Give Chime a chance! Just saying!,
FALSE,mannypol3,3,1/22/2020 15:59,"My only problem with Chime is the transfer from Chime to my Bank Account. The transfers take like 5 days and that’s super inconvenient considering we’re in a time where CashApp and Venmo can instantly transfer funds for a 1% service charge. If you want to wait 5 days then let it be free, but if you need the funds transferred over I wouldn't mind paying the fee. Other than that Chime is great, just stay away from gas stations unless you’re paying inside.",Only Issue,
FALSE,victor's13,5,7/31/2019 17:15,I like the app and how it notifies you when money is spent. Just a normal person that originally got Chime to get paid earlier which I have. Has features all the major banks apps have. But idk feels modern and fresh. Recommended a few friends because they have a $50 bonus for each person both ways.,Switched different bank,
FALSE,Blessed73,1,11/27/2019 10:46,I knew nothing about Chime.  My coworker told me about it.  She sent me the link.  I connected through the link & set up my account.   Payday came deposit made No $50 from Chime.   They state I set up an account under different referrals they the referral send by coworker.  Mind you I didn’t know anything about chine AT ALL!   So as soon as my card comes I’ll be leaving this service.   It not what I was told and it’s hard to transfer funds without a card to process transactions.   I’ve been waiting for card since the 15th of Nov. I’m really not happy with my experience so far!!!!,Planning to Cancel ASAP,"{'id': 12092275, 'body': 'Thanks for bringing this to our attention. If you could please send us an email to appstore@chime.com with the email address on your account, we can look into this further. \n', 'modified': '2019-11-27T22:52:29Z'}"
FALSE,Keshcia,1,10/17/2019 6:58,Don’t open a bank account with Chime! They’re always having technical difficulties. I’ve been waiting days to get paid. And my payday is finally here only for Chime to have “technical problems” for literally a full day. I have not been able to access any of my hard earned money. And this isn’t the first time this has happened with Chime. Save yourself the time and save your money. Plus you don’t qualify for spot me till you’ve had $500 deposited in a month. And if you get anything less than $500 a month they take their spot me option back,Bad Service,
FALSE,jonnalawwill,5,5/14/2019 18:51,Love chime banking they sent me my card so quickly and I set it all up in about 10 minutes I gave the direct deposit slip to my payroll employer she said it would take up to four pay cycles it only took one. And it went in two days earlier (as it states) then before I was so excited! I love the earlier pay and the card design is sleek and modern i love it!,Awesome!,
FALSE,Piggernuts,1,7/25/2019 13:23,"An account was created with my information which was unknown to me and without my authorization.  I have attempted several times to contact a representative and speak to a live person.  You cannot get a live person on the phone. They insist you send all your personal information over an unsecured email including your social and a scanned photo ID!  However, you can easily open an account without this much trouble.  This bank is just asking for ID theft and your information is not safe with them. Take your money and do business with a real bank kids.",SCAM!!!!!!,"{'id': 9866270, 'body': 'Hi, thanks for bringing this to our attention. If you could please send us an email to appstore@chime.com, we can look into this further. \n', 'modified': '2019-07-26T16:18:38Z'}"
FALSE,DontaskDWill,5,3/7/2019 15:31,"Great app enjoy the perks the referrals and how convenient it is only issue is I’ve noticed a few times you guys have taken money out my account and while it’s not ok it’s been something I know you guys could fix and get that added back for me thank you and I’ve referred two people so far and more to come thanks again 

David Williams",Thank you,
FALSE,KoKo Kizzez,5,2/2/2019 14:44,"I love having a Chime account. My last bank was adding too many banking fees to my account. I don’t have to worry about that with Chime. I also LOVE have Chime notifies me of any transactions & deposits I receive. It’s help me better manage my money. 

So far one of the improvements I think should be made is being able to link my Cashapp account and my credit union.",Love it!,
FALSE,germineduhon,5,12/27/2018 19:48,"I’ve been with chime for about 3 years now, and it’s been amazing. Love the early 2 day pay along with the amazing customer service and how effectively and quickly they work on your needs and services. Including the savings account with keep the change settings plus the free money chime gives you every Friday for saving!!",Best Bank Hands Down,
FALSE,Jpeters417,5,2/16/2018 6:09,"I don’t usually leave reviews. But this bank is pretty amazing. I mean there is loopholes to jump through when dealing with cash, but it isn’t to bad. Favorite feature is I can control when my card works or not. If I want to block transactions then I just turn off allow transactions. Big help to control where my money is going.",Wow,
FALSE,Pretty cee cee,5,12/4/2017 17:59,I have no complaints when it comes to chime accept lol when are the direct deposit customer going to get the opportunity to use overdraft in a time in need? But other than that I love them my direct deposit comes early I can disable my card if I loose it I can save money 💰 there are a lot of features I love will stay with you guys forever!,Loooooove chime!,
FALSE,Brian9697,5,2/18/2021 7:16,"I won’t say I’ve been completely happy with it because I haven’t by any means, but it’s convenient and quick and I’ve had less issues with it then a traditional bank. However I would recommend updating the fee free atm map because I went to an atm I believed to be free and was charged a fee when I wasn’t expecting it.",Great app,
FALSE,Deathondarkwings,5,2/11/2021 16:48,I switched chime after my previous bank charged me late fees for my late fees. Chime was a breathe of fresh air. They loan you money (with no fees) and even have me a credit builder card (which doesn’t have a credit check!) that you can transfer funds to and from so you can build your credit safely! They’ve been a life saver,Awesome bank,
