review,date,rating,isEdited,userName,title,developerResponse
I have been trying to transfer my balance to my bank for almost a week. Kept getting errors and even updated my info on my account. Finally called customer service (takes forever to get through) and spend 30 min on with her. Verified all my info and all my passwords and she said she couldn’t override since it looked like suspicious activity with all the changes. Told me to wait 24 hrs which I did. Still couldn’t transfer. Waited another day. Still didn’t work. Called customer service multiple times and the recording hung up on me over and over. Not using PayPal again.,2/22/2021 15:16,1,FALSE,oneofsixmasterminds,Horrible service,
"So I do not like to put my bank account information online or with different apps because of a bad experience last year. Therefore, I like to use pre-paid debit cards to get my funds in but pre-paid debit/gift cards only work for a certain amount of transactions or a certain amount of money spent with a pre-paid card. PayPal would be an A+ service if a prepaid card would work every time. Thanks.",2/20/2021 19:30,4,FALSE,Roengartner,PayPal is a good overall service.,
"Had a replacement case ordered.  Never showed up. Have tried to talk to live person with no luck.  Given a message that they would call me back instead of waiting in hold.  I never got a call back.  Reordered card again, Yet still nothing.  I just want a card so I can make purchases.  Didn’t have trouble getting me the first one.  I am confused. Help!",1/25/2021 16:25,5,FALSE,loyal hut lovers,Difficultly speaking with live person,
"PayPal is advancing on A Whole New Concept: credit provider for Social Security Recipients is reliable just like the once a month SS Check Deposit.  Bitcoin % purchases and sending money as gifts in email as well as paying websites with anonymity- not providing them with credit card numbers all are adding up to a Beat The Banks Concept. A couple more cool advantages become available then Wham, What a Company!",12/30/2020 17:11,5,FALSE,Stock checker,Excellent Credit Provider,
"I am new to using PayPal and it auto filled my billing address for an order after I filled out the address where I wanted my order to go to. This would normally not have been a problem, if I could have reviewed the ordered but, it did not give the option. I thought all was well, until the items I ordered went to the wrong address. Customer service did agree to refund me the money but, I have yet to see it.",12/31/2020 21:16,4,FALSE,OldDad70,Auto fill not so great,
"Been using PayPal for a 20 years, for many things, including:  eBay buying & selling, sending & receiving funds to & from family and friends, online purchases, and I also use the PayPal-Here app to accept credit card payments at events where I sell.  PayPal has backed me up with customer service each time I’ve had any issue.  FIVE STARS from me in every respect.",11/30/2020 3:29,5,FALSE,Joeman7777777,"20 years later, still happy with PayPal",
"Well we have no Christmas this year thanks to PayPal.  I know it sounds crazy right??!! But when a mobile deposit was made four days ago and we were and still are unable to access our funds that we even confirmed with the other back has CLEARED ALREADY!!  But PAYPAL HAS STILL NOT RELEASED OUR FUNDS.  Unfortunately with our world the way it is today we had to wait for Themis check  to get our children their Christmas gifts.  Yes and PAYPAL HAS THE MONEY WE HAD FOR THAT!  I am beyond devastated and broken because We are told PAYPAL IS AWARE THE FUNDS ARE CLEARED BUT THEY HAVE NO CONTROL AS TO WHEN THE DUNDS GET RELEASED TO US, the account holder whom deposited those funds !!!",12/24/2020 21:29,1,FALSE,jennylee1270,How PayPal destroyed what little we had for Christmas,
"I have had PayPal for only 3 short months but I have only been using it for the past 2 weeks and they have permanently limited my account! I run a depop shop and have quite a few transactions but I have never went against there guidelines! This hasn’t just happened to be but multiple people. There customer service, I waited a week to try and appeal whatever they placed on my account and they still said there was nothing they could do and that they didn’t know what was wrong! Like what kind of help is that :( This app is such a trash organization I would never recommend it will just give u a headache!",12/6/2020 16:25,1,FALSE,Melaniaaaaaaaaaaaa,Horrible,
"Update Below: Long story short someone sent me money and filled a claim with their bank to get their money back and now they are trying to steal $40 from me and stole $5 already. How is it that they can do this to a customer who’s been with them for over 2 years and have not EVER had an issue? Yeah I should’ve listened when people told me don’t mess with PayPal they steal your money and now I’ve learned and I hope you don’t have to either. Will be deleting my account PayPal can KISS it Frfr and they tax the most money out of you. Chime or Venmo is the best.

(Update: They added another $15 because of my review now I will be escalating this situation. Stay tuned!)",12/4/2020 14:01,1,FALSE,Kira916,PayPal FRAUDULENT,
"Like many of those people here reporting about shipping label, I was not able to create a label either. The error message told me that I needed to add credit card or bank account because I did not have enough funds to create a label. All my cards and bank account are good. “Help” doesn’t help! The issue has not been solved yet. PayPal needs to fix that problem. Please make it easy to use!!",8/1/2020 1:20,5,FALSE,cideryny,Shipping label issues,
"So now you charge? I know the one way I used to transfer cash was no charge the first time I used it then  the time there was a charge , so here’s me hoping that when/ if I use PayPal again , that when I go to where I transfer the cash that the charge hasn’t GONE UP !!! it’s all I can do to make it from month to month and believe it or not but it’s the little things like this that screw me !
   There is a small chance that I’ve had a hello  bad day and this just was the last straw kinda thing. In which case I apologize yes have a great day but try not to go up on fees",11/29/2020 10:05,2,FALSE,Toonish2,Not sure anymore,
"Log time user of PayPal. Really like that you can use it across most of the world. Love their new goals feature. Only issue with them is that it takes SO LONG for money to transfer out out of the bank account after a transaction. If the can move funds to a bank account in minutes, why can’t they move it out of the bank in minutes? Others do it, so why can’t they. Super inconvenient.",11/28/2020 23:15,4,FALSE,Mweetu,"Some great features, and some not do great",
"I’ve come to find out that PayPal is a lousy company. Are used to think they were wonderful actually talk to my colleagues about getting there MasterCard.

I have been a great customer pay my balance off weekly and without warning they closed my account.  

I called and customer service was unable to fix this for me and agreed that I had been the ideal customer.

This company it’s unethical. They closed my account without any warning. I have food being delivered to my house because I’m taking care of an elderly parent and a sick spouse and my food did not arrive because they gave me no warning they were going to do thisAnd the payment was rejected even though I have plenty of money on the card.I also have every other bills that are automatically taken out of this account and luckily I realized it right away when my food company sent me a message. Or else this could have resulted in a lot of late fees or other problems to do this on ethical practice.",10/18/2020 23:18,1,FALSE,pick anne,Pick Anne,
"I have had a few problems with PayPal in the past. Each time their “customer service” basically tells me to figure it out myself. Now, after this latest PayPal screw up, I’ll be cancelling my account. If you take anything away from this review, let it be this: DO NOT TRUST THEM WITH YOUR BANK ACCOUNT! I assume they don’t have any fraud monitors for you since they let someone random, from another state, spend $800 out of my parent’s bank account and DIDN’T EVEN ALERT MY PARENTS. After everything I’ve been through with them, they are just such a sketchy company to me now. And they are not for their customers at all in my experience.",10/17/2020 11:12,1,FALSE,JS8Pirate,Kind of the WORST,
"A little frustrated that if you cancel a transaction (money going to a family/friend) PayPal still tries to take the money from your bank account over and over for a couple weeks. 
 Their explanation was because they loaned me the money for the transaction and it’s sitting in PayPal land so they were trying to get the money they lent me from my bank account. 
Transaction was canceled  minutes after doing it why can’t they take their “money they gave me” back right away? Just be careful.",10/8/2020 20:12,3,FALSE,Jen’s Sew cute,Careful canceling a Transaction,
"I would think that pay pal as big as a giant as they are would help to protect the consumer. 

I have had a horrific time getting my money back when the product does not show up. I have 3 items currently that i have filed claims on and either have not been contacted back by Pay Pal or its still pending after 5 months. Ridiculous!!! Would jot let me post unless I changed rating when it truly was a zero",8/17/2020 9:47,4,FALSE,infavored,Customer service is failing,
I have had PayPal as far back as I can remember I’ve never had a problem ever.  I give them five stars because if I ever need to know where I’ve lived in the last 15 or so years I just can go to PayPal and look it up the only thing I am not happy with is that I can’t change my last name but that’s OK I still give them five stars I think I trust them more than I do my old bank thank you PayPal.,6/8/2021 19:10,5,FALSE,Rain4149,Fantastic,
Would be better than great except someone was able to convince paypal they were me even after I sent my ID had them call me go over transactions and still struggled to get my account only to then have Xoom stop all transactions as well as paypal still doing the same i get the whole security thing but seriously the police don’t even overdo it this much lol but they did make it right I ended up losing my business paypal account over something simple but they did their job so a little redeemer on they part just wish they would pay my late fees for my bills I was late on because of it 😂😂😂,6/8/2021 23:16,1,FALSE,thatsabiginjun,Would be great,
I’ve been using PayPal for a number of years off and on. I’ve had 10x the amount of successful transactions then I have screw ups. Over the years it might of been hit or miss at times but they’ve handled accordingly. Also I use PayPal for a lot and haven’t had to use any type of custy service or had even a general complaint in a significant amount of time. Great work keep it goin thx.,6/8/2021 14:39,5,FALSE,#Papi,Works great for me,
"Safe-I already use my phone to pay/transfer money between paypal, my bank and to my friend or shop. 
Fast-The transfer of money is so quick and easy! Email reminder!
Great customer service-there is one time I forgot why I have that transaction on my paypal withdraw from my bank. I email paypal and got response from paypal and resolve it. They are very polite and helpful!!!!",6/1/2021 4:37,5,FALSE,ALMisoMilo,"Safe, Fast, Great customer service",
PayPal puts the other wannabe money transfer services to shame. I've dealt with the others unfortunately and can't imagine using any other one besides PayPal now. Easy to use and navigate through. Very pleased overall. I don't understand any negative comments about them. I  assume that they just don't have enough knowledge to use it properly. Their VCR's probably still flash 12:00🤣Thank you,4/14/2021 21:01,5,FALSE,using nickname=stupid,PayPal,
"Only explanation is no recent transactions or a recent return. But I use PayPal monthly at least and usually much more than that, no return I can think of since like 2014 for a eBay transaction. I understand holding funds until a buyer of an item has received said item. But why wait up to two weeks from the actual delivery date? And in correspondence with the now satisfied buyer. It’s just frustrating..",5/29/2021 11:24,4,FALSE,whatheheckjet,Why hold funds so long?,
"I think it’s ridiculous that you get charged a fee to send funds to friends and family through this app when you can use other apps and there is no fee. I use this app for certain friends because they can’t link their bank accounts to certain apps but this one doesn’t have a problem but then I get charged for sending them money like rent! This is a huge issue and I think it’s ridiculous! I don’t recommend this app for exchanging money between friends if you have any other options, make the trip to the atm if you can, the surcharge there is WAY cheaper!",5/1/2021 12:12,1,FALSE,Catra090,Sending funds to friends,
Your system is not good. I think you need to have a review by legal authorities that license you. I have sent two transactions of $300 to that have been deducted from my account and not sent to the recipient. I want my money returned immediately but there seems to be no mechanism to accomplish that. Your system needs judicial review and sanctions for your bus issue practices and inability to fix problems,3/4/2021 16:07,5,FALSE,Parduke,No transfer of funds,
I’m new to pa pal as far as selling so when I make a sale the money I receive is on hold. I have a hold on $75+ for one sale and they received the products over a week ago and the payment has not been moved to my account yet. I even submitted the tracking number to pay pal the day I shipped it. They are currently holding on to $170+ dollars total for product already delivered.,2/13/2021 19:54,5,FALSE,dlpdadof2,Money on hold,
"eBay forced me to switch to their managed payments program so I no longer receive customer payments through PayPal.

What a difference! 

eBay takes DAYS to transfer MY money.....with PayPal I had access to my money immediately. 

If I want to refund a customer for something like combined shipping....it’s a complicated process - several screens and eBay keeps the commissions they charged me (12.6% on the price, shipping and sales tax!) - with PayPal I could send a refund easily and fees are refunded

eBay automatically rules against sellers in every dispute and there’s no way to get their decisions reversed - even if fraud can be proven. PayPal actually protected me against buyers that didn’t deserve a refund.  PayPal reps were easy to reach and they helped. 

I really miss PayPal !",12/1/2020 15:16,5,FALSE,ebay567,I miss PayPal!,
My husband and I have separate PayPal accounts however we share one checking account. One of the PayPal accounts also has a line of credit and when I tried to pay the bill with our joint checking account it wouldn’t work. I called to find out why I was told that since that bank account was already attached to another PayPal account I would not be about to use it to make payments. I had to go open a separate checking account that is only used for PayPal. With PayPal being such a large company I expected better this was a very big inconvenience and continued to be every month.,12/24/2020 1:34,1,FALSE,Kjbc68,Ridiculous,
"I would actually say they have NO customer service.  You can call them, email them, message them and all you will get are photocopy messages they send to everyone.  They will then suspend your account for “failure to respond” to their requests for proof of sales even after being sent multiple proofs to try to appease them.  They are just cyber bullies.",9/24/2020 16:52,5,FALSE,So grateful in Houston,Horrible customer service,
"Have had two products purchased thru PayPal, as it turned out unknown to me the product came from China. Both items were not received as described. PayPal really did nothing to help with issues. 
   Both items came in packages with a California P.O. Box but items for some reason have to be shipped to China ?? They would not explain or help send to P.O. Box - had to go to China, International shipping. 
    There great when things go right but if things go wrong, you should just kiss your money good by !!!",10/8/2020 0:56,3,FALSE,[¥]£,Great till there’s a problem with returns,
"Would be nice to have an update to where you can choose to what debt your PayPal payment is applied to without having to contact them. Also if you ever get the old bait and switch done, save the packaging materials. Example, I ordered a set of dumbbells for 50 bucks. I received a mask from China. Pay pal would not refund the money simply because tracking said the product arrived. Of course there was no weight listed on the product. So I was charged 50 dollars for a 2 dollar mask. No buyer protection here",9/26/2020 10:36,3,FALSE,Nikiueryr,Needs updates,
Please fix the transfer issue so that when you go to begin a transfer it doesn’t start w/ the total amount you have in your account. Start it at $0 and then let the user add the amount wanting to send. The current way makes it real  Loy easy for users to transfer all of the money out and it can be very annoying/time consuming,9/21/2020 18:53,5,FALSE,alvnrn,Transfer issue,
"Don’t know why everyone raves about it. They hold money for awhile when you sell on eBay. I try purchasing an item above 1,000 and it takes 2 weeks to send an ‘e-check.’ First they said it would take 2-3 business days. Then 5. Then 6. Then no response. You can’t call anyone because ‘Your issue can be resolved through the help center.’ If you lie and can find out how to instant message them, their “24 hour support” responds at the end of the day. I sent a message at 8 am and they didn’t respond till 5:30. I have had nothing but problems. Don’t even get me started on hidden fees.",9/24/2020 14:17,1,FALSE,trurevuws,Takes forever with charges,
"Alongside my grandfather I have used PayPal for 2.5 years. It used to be an extremely simple payment method. Nowadays all of the verification just doesn’t make sense. Even when paying like .25¢ you it must verify through call or text. Not to mention you must use your SSN even for a regular account. Overall, a great method of quick payment but I miss the versatility the app used to have.",8/4/2020 22:14,5,FALSE,that06rt,Used For Years,
"I haven’t used PayPal in 20 years. I had major issues with them before. Back then Western Union had a similar product that I used instead. Unfortunately, western union doesn’t offer that anymore. So, I decided to try PayPal again. Wow!! What a difference!! So easy to use. No issues at all. Fast and way cheaper than it used to be. Definitely recommend!",7/6/2020 4:31,5,FALSE,Robbie 2 Times,Big difference,
"I used PayPal to pay for an ice maker. It was a scam. PayPal made it MY job to prove I never received the pkg from UPS... which in turn told me they could only release the shipping info to PayPal directly. After weeks of Not getting satisfaction I called my bank who is now investigating the claim. My Bank refunded me what PayPal did not. 
The other issue I had was someone sending me funds but PayPal wouldn’t release said funds inciting a glitch in their systems. I had to have the funds returned to the sender and used another venue to receive these funds. I’m done with PayPal. Their infrastructure is a mess and get this... they’re owned by EBay!!!  No reason for any of this nonsense",8/2/2020 20:24,1,FALSE,Judyr311,Buyer Beware Here,
"It’s a slick app if you never change what bank account it drafts from. But I changed which account I preferred having it draw from and it kept pulling from the old account - cost me over $100 in overdraft fees before I caught it! And when I went to confirm what account I had set up as preferred, it had it set up for my new account even though it is drawing from my old one! Freak show. If you use PayPal, only connect one bank account to it. Setting up which account you prefer to have it come out of is not a guarantee that it will come out of that account.",7/30/2020 19:51,2,FALSE,Classy Mama,Beware!,
"PayPal is so easy to use and safe. 
They back up their money back guarantee service when you order something by mail and your not satisfied with the product and the merchandise is no where to be found to return item for a full refund. PayPal always came through. Also they are great on depositing your PayPal money funds into your back account. They are great.",5/19/2021 0:29,5,FALSE,Hellbents,Great Service,
"I use PayPal almost daily and I love it. I sell beauty products and I am able to accept payment, print postage and get paid and be able to add my tracking information right into the PayPal transaction. I absolutely love that! My customers love it too! I use the PayPal debit card option so I always have access to my funds. It works perfect for my small business.",5/3/2021 0:25,5,FALSE,Who'scallinginSeattle,I love having PayPal for business use,
"Use and have used PayPal and PayPal Here for years and have nothing but high marks for them.  Love the fast transfer of money to my Bank and love the PayPal Card Reader that I use to take debit and credit cards from my customer sales.  The very few 'bumps in the road' that I have had thru the years, a phone call to PayPal rectified the situation quickly and to my satisfaction.  Satisfied Customer!",2/16/2021 2:00,5,FALSE,Rumpunt,Long Time Satisfied User,
"Convenient and easy to use, but the fees are ridiculous when sending large amounts of money. Also, they claim there’s no transfer limits but that only applies to business accounts. So if you have a personal account and transfer a lot of money to your bank, expect it to be put on hold for 24 hours or more. They’ll also limit the amount you can send per week on personal accounts. Only reason I stick with PayPal is because it’s more commonly used than Venmo or CashApp.",3/25/2021 23:37,3,FALSE,Mrs_Stiffler,Fees are ridiculous,
"I’ve had PayPal with cash card for about 3.5 years now. I get all my direct deposits through it too. So convenient. No hassle with purchasing. I only had a hard time once when I asked what I should do about a purchase made by mistake and the lady closed my account without even answering my previous questions. I sure did get a next day shipped card after my conversation with a manager. So overall, good experience with them.",3/7/2021 1:11,4,FALSE,K.Rivera06,“GreatPal”,
"This app has the worst customer service support in the history of man kind! If I trust PayPal with my funds I would like to be able to get help as quickly and efficiently as possible. They support lines take forever to answer l, then when they do answer they still can’t help you and say that the back office has to help you. There no way to reach the back office except by mail “in 2021”. Then they have the ability to restrict your account for no reason or if they feel any money you receive is fraudulent. If that happens I pray for you, because you won’t be able to get it back open!!! 
!!!!DON’T USE THIS APP!!!!",3/6/2021 16:09,1,FALSE,valleyoso,Worst app ever,
I really enjoy PayPal they don’t always charge me for transactions actually they rarely do. the money is always there when I need it they have great options like no interest for several months which I have utilized. Also do bank transfers immediately with no charge. The most convenient part of PayPal is so many vendors except it and I feel so safe using it thank you PayPal,2/4/2021 13:36,5,FALSE,mark123456780,Thank you,
This app is really difficult. I advise you to be prepared before using it. With depop it holds your money for no reason while still detracting the depop fee from your account. For example... Ive made 200 dollars that are still on hold and I am not able to reach that money. Still pay pal takes money from my account to pay the depop fee. It is incredibly frustrating and difficult to use. I recommend you have patience or preconceived knowledge before you start to do this. It is awful and makes it incredibly difficult to recieve money. This is not depops fault. It is pay pal. I wish they used another app.,2/15/2021 16:12,1,FALSE,mhaoenbd,Depop & Pay Pal,
"I am very appreciative of the effort in the return of my money.  I unfortunately was the victim of viewing and purchasing an item that was completely different from what I received.  It took a bit of effort on my side and a lot of effort from PayPal but the situation was rectified and I received a refund of my order.  I will not trust the advertisements on Facebook again, lesson learned!!  THANK YOU PayPal!!",1/17/2021 18:31,5,FALSE,2456mmmmk,Helpful against fraudulent website,
"I got a pop up on the app saying I could now buy bitcoin with Paypal.   This is a lie.   You will pay them, then there is no way to transfer your bitcoin away from Paypal.   Furthermore, they will not refund you after decieving you, and in order to get your money back you must sell, even at aloss.  Then Paypal charges 2% to sell something that is absolutely worthless because you cannot transfer it outside of PayPal!   Oh,yeah, and you MUST fill out tax information to get your money back, they don’t ask you when you buy.   Deceptive and dishonest.   I’ve had a PayPal acct 20 years and now I’m closing it over this.",1/25/2021 5:34,1,FALSE,Poops McGee28,No way to take your Bitcoin,
"In the past I have been happy with the transfers through PayPal. This last transaction however exceeded $150 for a standard transfer to my bank account. I understood that there were min and Max fees and zero cost for standard transfers to your linked bank account.  Anyway, I did this transfer the payment was automatically withdrawn from my account and it doesn’t seem like there’s much I can do. Hopefully I and others have better luck with payments through PayPal.",1/20/2021 21:21,3,FALSE,Kdhopper1269,Not happy with my recent fee,
"I had PayPal for over 15 years and out of the blue these people they don’t ask you for nothing they take the money out of your account they close your count and that’s it . someone that you sell something say something different like I didn’t   pay for that, I didn’t approve something like these people they don’t care they take the money and good luck. That’s not fair to me did I show improve that the buyer pay for it got to receive got the invoice and they still take the money out of your account to me this is the worst and I’m not the only one that something like that happen in the past.",1/20/2021 13:34,1,FALSE,wzamot,Complain,
"Up to the end of the year, I thought PayPal was a great way to purchase merchandise and if it didn’t work out PayPal would protect the buyer however, that didn’t work out this time.  I purchased a drum and I didn’t received it and when I did a dispute they agreed with the seller.  Once I payoff my PayPal credit I will not use it again.  I feel cheated and abandoned by PayPal and I won’t use their service again.",1/1/2021 13:01,5,FALSE,Val Holl,PayPal review,
"I recently had a problem with a scammer and had absolutely no support from PayPal.  They denied my case.  I had to file a dispute through my bank who, thankfully, refunded my money.

I had another ordered cancelled by the seller and the refund was deposited into my PayPal account. PayPal won’t allow me to transfer the money to my bank account.  I keep getting a message they are experiencing issues.  I’ve been trying to make the transfer for a week now

I would NOT recommend folks use PayPal.  They are unsupportive and unwilling to help when necessary.  Not to mention, you cannot talk to a human being to explain your issues.",1/8/2021 23:18,1,FALSE,Jan_2021,A Joke,
"I had been with PayPal for at least 15 years and never had any problems they would not solve. If I make a mistake an pay more than the agreed price they make sure I get the refund due. I haven’t had a lot of issues with them and always get helped. If someone needs to change address or profile it’s possible online, or calling and e aRep. Will help. Thank you PayPal.",11/17/2020 2:10,5,FALSE,Dedikno1,Great service,
"Sure, PayPal has been great as a quick and safe way to pay merchants and for me to get paid. Their customer service though on the other hand is horrendous, and I don’t see the company changing that anytime soon; likely because they don’t see any benefit to it when they’re so successful. I find it pretty ridiculous that I can report fraud on my account several times and they still deny it as charges that were agreed upon. Whatever - I don’t need PayPal, and PayPal doesn’t need me.",1/1/2021 7:10,3,FALSE,findmeharry,Poor Customer Service,
"I like PayPal almost all of the time because it’s easy & fast without answering six million questions since they have all the information about the person, but sometimes, here & there, I’ve had to answer many questions & it still didn’t go through! One of the reasons is that I have to create another password when this happens which it makes it harder to remember the next time if I have to keep changing it! Let me have my password that I would remember, then we wouldn’t that problem! 
As a result, I have had to then pay with a credit card & give all the information & waste time which is exactly why I have signed up with Paypal! 

But, as many times that it has worked for years, I am very thankful! 

Respectfully, 
Your faithful client!",12/26/2020 14:22,4,FALSE,Afi100,Payment,
"Clicked to use the PayPal option to pay for something in Wayfair, and PayPal didn’t even give me the option to select which credit card to use, and it picked the wrong one. I had already selected a different card as my default payment method earlier this week, and it didn’t use that one. I’m only using PayPal to get Chase bonus points, but now I get no points because PayPal used the wrong card. I’ve been trying to use PayPal a lot this quarter to get the bonus points, but it’s been a terrible experience and I will probably avoid using PayPal at all once this bonus period is over.",12/16/2020 6:10,1,FALSE,Manda65017,Ignores preferred payment method,
"I bought two items from Facebook ads, using PayPal, one a Valentines Day item which arrived broken eight weeks after Valentine’s Day. The other was a Halloween themed item which again several weeks after the day, still hadn’t arrived.
After opening a complaint with PayPal their resolution date kept being put back multiple times and my claims eventually denied.
I am extremely reticent to use PayPal for any further purchases. All they care about is getting their “cut”. Incidentally pretty much every nickname using the words “disgruntled” or “disappointed” has been used by upset PayPal customers.",11/25/2020 17:25,1,FALSE,upset789,Poor customer service,
"I’ve had an account with PayPal going on 5 years now. I’ve witnessed great improvements and eventually transitioned into a business account which is very substantial with analytics to essentials on how to better your marketing strategies/finances.

Customer Service is very prompt and attentive when it comes to concerns and providing speedy solutions. I’m happy to be a “member” of this company and recommend it as a #1 trusted source for online banking.",11/12/2020 13:28,5,FALSE,Brionya J. Mathews,Committed Member,
"I’ve been using Pay Pal since the beginning and from there to now is a huge difference. It has evolve into a great Bank and regain my trust even after the first hack issues!
 4 stars because there is always a chance to do better but right now no other online money service is performing as Pay Pal does !",10/26/2020 16:09,5,FALSE,maro.little,Great Bank service with friendly user page,
"I’ve been using PayPal for quite some time now in different capacities, and have yet to encounter any negative issues.
I love the feature where you can make a purchase using PayPal, but have the funds deducted from your checking account or credit card(s). This negates the need to be constantly putting your account info out there.  
PayPal “credit” works great for me too.",10/3/2020 13:04,5,FALSE,batch59,No Issues with PayPal,
First thank you for such a wonderful site where it’s easy to  use to purchase merchandise on the internet . It’s sometimes tricky when messaging seems re-organizing some of the topics might be helpful to get you where you need to get . The site is all in all a joy to use easy access to your funds and to be able to simplify sending money it was created thanks.,8/10/2020 13:37,5,FALSE,Delmas and Siri,Pay Pal,
"I've had my debit card identity stolen twice and I'm very careful when buying on line and very rarely do. I thought I was secure! HA! Soo, needless to say-this is a very nice way too set up and pay your bills. I recently had to change bank accounts and change all my info online and PAYPAL was by far, the worst to change but I know, it's the most secure. It isn't hard to link your card or accounts the first time-but changing them....😥",10/2/2020 15:25,4,FALSE,CrossQueen53,Game Changer in paying bills,
Funds take forever to process via PayPal and then to your bank and then back to PayPal if you ever need to cancel a charge or refund things. Their customer service was terrible before but now it’s even worse with no way to speak to a human. Tons of Bot gatekeepers. The app won’t let me delete my old bank account so now charges are still processing through that even though I added a new bank account and selected it as Primary. There really isn’t much use for PayPal with Zelle and Venmo co-existing happily with my checking account.,9/23/2020 20:27,2,FALSE,geoff.hano,Worst Customer Service and Long Refund Process,
"Someone sent money to me with telling me in advance. I logged in to transfer the money to my bank account but couldn’t do so although I did the bank verification as instructed. I was told to remove limitations in the resolution center but I can't find it on the app anywhere. Still waiting for another response from Message Center. You have had my money for almost 5 days and I want it. Also. I paid for an item using Pay Pal, have never received the item. I have contacted the company several times to no avail. I will find a better way to get money and pay for things other than PayPal",9/23/2020 8:38,1,FALSE,NFRBOUND,This App is awful,
"If you’re just doing a transaction, its the iPhone interface, and works normally.

HOWEVER, if you need to chat with customer service, it’s terrible. The text field where you type your messages is hidden at the bottom right corner. There’s no obvious way to make it visible (although you can if you try to close the conversation, and a warning message comes up).

I’m about ready to throw my iPad out the window. Seriously, this App should take a long walk off a short pier. The developers should all be fired and the people that hired them should all be fired. I hope the all fall into a pile of excrement.",8/23/2020 22:21,1,FALSE,Marcos El Malo,Horrible iPad interface,
The app is very easy and simple to use the only problem that I see that would help tremendously is if you make a mistake and send money even though you have a second opportunity to double check even though if you change your mind you cannot cancel the transaction once you hit the send button and someone to get a hold of  is.  useless,7/10/2020 17:36,5,FALSE,good an hot,Cancalations,
"I have been using PayPal when we go to trade shows because it was a convenient way for people to pay (we are vendors). We switched to using PayPal exclusively at our store and because we have higher than normal sales they are now holding our money for 21 days. They want tracking but the customer swiped a card, signed and carried their merchandise with them. I have explained all this to PayPal but say the system won’t let them release our money or give us a higher amount for instant transfers. I would have given no stars if I could! I will never, ever use PayPal again! The system is in charge.",7/29/2020 22:06,1,FALSE,Oxfordfinest,They hold your money,
I had got the short end of a transaction and the seller I bought from wanted me to ship the item back to where it came from to get my refund. The problem was that the shipping was worth over half of the refund that I would have got. PayPal understood and they closed my case with my full refund. They definitely have proved to be a very helpful company.,6/4/2021 20:43,5,FALSE,Josh1523,They definitely protect their clients.,
"I’ve been using PayPal since 2010 and I haven’t had a single issue with them, and since PayPal uses syncrony as their credit service they allow you to transfer your rewards from your cash back master card to your account, in return you can transfer it to any bank account you choose!

Having the PayPal world master card is very rewarding and in return you can get cash into your account by just using the card!

Great customer service is key as well, I never had any major issues but they explain and fix everything that can be wrong or could go wrong!

Setup a free account and you’ll put your mind at ease with their safe and secure banking services!

Thanks PayPal!",5/4/2021 0:09,5,FALSE,TechChris22,Great credit and baking services!,
"I don’t have a phone at all so I can’t log in my mom has this app and she has a phone, but I don’t can I just use my mom's phone number? Cause I a did that it was like check your mobile number. I’m making my own account. Wait, isn’t this app for 4+ those kids probably don’t have phones at all. I’m getting my phone in 7th grade and I’m no where near that just two more years. So, can I use my mom's phone number then???",4/12/2021 0:48,4,FALSE,LEVY ULTRA,I don’t have a phone,
"So far I really love using this app, PayPal in my opinion as a blind woman is a godsend. I am able to have money deposited into my PayPal account which is awesome, so I don’t have to worry about Social Security being able to get their hands on it. Also, I can transfer money to my bank if I really need to. This is definitely a go to app for me as I am the owner of eight businesses. Keep up the good work, thank you PayPal.",3/30/2021 12:55,5,FALSE,T Davis 1991,I love this app.,
Great idea to go the afterpay option but how can I manage the payments? Where is it?  I want to pay it off early but I can’t now because it’s nowhere in the website & app. And when I go to messaging center to ask about it they want proof of Id or ssn and I don’t feel comfortable uploading that. Why show proof when I’m signed in my account and all I’m asking is how do I pay it off early??? Not asking about account info. Never doing pay in 4 until they fix it.,4/1/2021 15:01,3,FALSE,SDdavis1996,Where’s the Pay in 4 option,
I have used similar services to PayPal that seemingly offer competitive prices as far as cost to use the service are concerned. PayPal by far beats all of the other services offered by competitors. The monthly fee is unbeatable and the small fees to transfer and withdrawal from ATM machines aren’t comparable to the high cost charges of other services. I will stick with PayPal for as long as I need or want to use such services!,3/5/2021 17:38,5,FALSE,41Braven,Secure and efficient,
"Been a member of eBay since 1998 with a consistant feedback rating of 100% (1414 ratings). Have been a registered PayPal user for almost the same amount of time. Due to an attempted email scam a couple of months ago, I deleted my original account and opened a new one. Made significant sales almost a month ago, all items sent with USPS tracking numbers and receiving more positive feedback, and PayPal continues to hold much of my sales money. What kind of scam are they running? I find this odd since eBay and PayPal are one of the same! Will permanently delete the PayPal account once (if ever) I receive the rest of my money.",3/18/2021 12:52,1,FALSE,prince of Oulu,Payment Hold. Really?,
"I am so over PayPal and unfortunately most of my craft groups only accept PayPal. You can’t talk to them unless you’re logged in but if you’re having a issue getting logged in then how do you talk to them? I had to create a new one because I couldn’t get into mine and I couldn’t get anyone to talk to, so I created a new one and every transaction they are holding the money for 21 days. It’s insane. I never want to use PayPal again. After this 21 days is over, if I have to use PayPal then I’m just going to pass on whatever it is. I DO NOT RECOMMEND PAYPAL and I’ve had it for years! It’s ridiculous! I wish I could leave NO star at all.",3/7/2021 19:47,1,FALSE,Cheyenne@1,HORRIBLE,
