review,rating,isEdited,title,userName,date,developerResponse
"very convenient, lets you keep up with all your payments, and very detailed. found out about Afterpay the end of May, been using it since. better than a credit card to me.",5,FALSE,love,SherrellT96,8/5/2019 22:28,
Love love love afterpay. Very convenient for when I need stuff and have little money for the week and the places they have or were I love to shop. Their could be more places but it’s still good regardless,5,FALSE,Convenient and popular places,T.doggzz,4/22/2019 21:04,
It’s honestly so simple and easy to use. I love the app it helps so much with being able to see when it’s time to make a payment and how many more payments I have left. I can even pay early!,5,FALSE,Super Easy,leslieharrrrrrr2019,4/14/2019 1:57,
"Honestly if you know how to be responsible and pay your bills on time this app is great, who has money to pay things full right away, but if you’re not responsible i advise you to stay far away....easy way into debt.",5,FALSE,Life saver!!!,a.foralexandria,3/20/2019 2:16,
"I love this payment option!! Makes shopping for big purchases extremely easy, very good wih their reminders of your payment a couple days before, and super easy app to use, WILL be using afterpay from now on 😎😎",5,FALSE,AMAZING,Well.. Random nickname here,2/26/2019 20:05,
"I love after pay. It’s super convenient and makes shopping so much more affordable. It has great stores, not too many common ones but if you look at them a lot of the stores carry popular brands like Nike, adidas, uggs, etc.",5,FALSE,Great app,emilyp124,1/10/2019 3:54,
This app is absolutely a blessing to so many shoppers!! I know personally I always want the high dollar expensive things but my budget is always so small... with afterpay it gives me more time to get the things I want and not pay all at once! IN LOVE!!,5,FALSE,LOVE THIS APP!!!,PeaceOfShy,1/4/2019 15:29,
I LOVE this company! It takes the anxiety out of shopping for myself by allowing me to cut the cost up to 4 payments every 2 weeks. It’s fast and easy and every month their are new brands being added! Amazing,5,FALSE,Guilt free shopping,VCasas,12/15/2018 8:51,
This app/company truly makes shopping a pleasure. I love that it makes it easier to get things you want & need. Christmas presents will be a breeze for me because of afterpay & I don’t think it gets better than that.,5,FALSE,I love this app/company,Little Jaye,12/9/2018 7:51,
I love all the stores you can shop on here and how convenient it is to get the more expensive things you want and just pay small portions every other week!,5,FALSE,Love this,Sadies100,3/13/2021 17:15,
Love the convenience of ordering great products online and being able to set up payment arrangements and still receive my products is just awesome,5,FALSE,Love the service,Ashipa1970,3/13/2021 17:05,
Thank you for having this option it helps when you want something and can’t pay for it all at once,5,FALSE,Thank you,ro17nn77,3/11/2021 13:18,
I love shopping with SHEIN it’s so convenient and I’m almost always very happy with the items I receive from them. If there is ever a problem they respond quickly and professionally and take care of it right away.,5,FALSE,Love SHEIN!,MzTPJ,3/2/2021 11:06,
"So, I just really appreciate the trust afforded to me by Afterpay to pay them over time;  I have purchased several big ticket items using them as a payment method.  Thank you!",5,FALSE,Life’s little things,Amydooney,2/19/2021 8:52,
"I have had to reach out to Afterpay, via both email and phone, for MONTHS, only for them to make matters worse. Their outsourced customer service reps gave me false information and nothing has been resolved. They have made matters worse, in fact.  I am disappointed with this company and their lack of ability to assist customers.  I will never use this service again.",1,FALSE,Terrible customer service.,Jo2016?,3/2/2021 5:05,
"After pay allows me to indulge in myself once in a while and not feel guilty. I can also, pay off if I have a little extra.",5,FALSE,It’s a great option,KrissyB21,2/17/2021 17:56,
Love this app. You don’t have to do a down payment for the first two weeks and then after that you start your first payment. They’re so worth it. Thank you Afterpay,5,FALSE,Poor Lives Matter,Mamá de pobresa,2/17/2021 1:02,
Afterpay is like layaway on line helps a lot when you don’t have all the money to get what u want at the time love the way you all break up payments thank u afterpay.,5,FALSE,Love after pay highly recommend,jckfeggans,2/15/2021 3:21,
AP is a great way to shop your way. You get the latest styles as soon as they are in the stores. AP saves time and money as a pay later app. It’s fantastic and I encourage everyone to try it.,5,FALSE,Access Granted!,beth3477,2/14/2021 20:18,
"Literally best idea ever, definitely work for the hard workers whose conservative. So making it to where you don’t spend a big amount at one but still get quality, authentic gear!",5,FALSE,Very thankful customer,Craneop66,2/13/2021 0:05,
I just love Afterpay it allows me to shop all my favorite stores with there payment plans !!! There safe too !!!I would recommend all my friends!,5,FALSE,Wonderful ways of shopping your favorite stores,Catlitter 101,2/11/2021 1:41,
Really easy to use. Great for ordering the kids a bunch of clothes at once for school. Whatever you need it for it’s very helpful. Highly recommend. Payments are auto drafted so make sure money is in there on due date.,5,FALSE,LOVEEE THIS APP,KTTrail,2/10/2021 16:09,
Afterpay is such a convenient way to buy large cost items and make quarterly payments. This has helped our family tremendously! Highly recommend it to everyone!!,5,FALSE,Best Thing Ever!!,Addyshell,2/8/2021 15:57,
I love Afterpay. I am able to buy the things I want and need without the worry.  I can makes reasonable payments in a timely manner to pay it off interest free!  Thank you for creating an avenue for budget-cautious  consumers,5,FALSE,This is Great,Cookiecream1,2/4/2021 16:32,
After assist you on making on time payments from a full purchase you have made. They send you reminders and increase your balance if you do good.,5,FALSE,Great to use,Irvingrsimmons,1/26/2021 22:25,
I received email that I was approved for a certain amount. 1) I do not recall applying 2) how did they get my email. I decided to try it out and was decline on my first purchase. Reached out to company and received a quick response but it was a general response. They did not answer my specific question rather provided  me a few reason why it was declined and asked to try again. I think the app is phishing for your info. Be careful.,1,FALSE,Not a good app!,Serendipity41,1/29/2021 13:17,
I’m a momma who could definitely use new things for herself! These allows me to get what I want without spending large sums of money at once leaving me feeling guilty and ultimately leading up to me returning items I actually love!!!,5,FALSE,Affordability,kaylonbabe,1/21/2021 13:39,
I had to fix my account a couple times and the lady help my through step by step and really worked with me and I get my stuff in a good amount of time,5,FALSE,Good customer service,emonwill1555,1/11/2021 22:27,
Amazing purchasing tool.  Really make your dollar go further with the payment and purchase flexibility.  Will continue utilizing and highly recommend!,5,FALSE,LOVE this payment option,angelinalondon,1/9/2021 20:10,
Great app and easy to use and great way to buy now and get your items while paying a bit over time. I was able to use this app to have a decent Christmas. Thank you!,5,FALSE,Great,asunderyou,1/3/2021 2:55,
I’ve used Afterpay for 6 transactions and each one was smooth and quick. The Afterpay card is definitely a convenient way of paying.,5,FALSE,Very convenient and easy,NinoB1978,12/30/2020 12:24,
This is a great option for those purchases that you can break up payments but so it without all this accrued interest lobe this site .,5,FALSE,Always comes through in a clutch,Andrekia,12/26/2020 16:22,
"Afterpay allows me to shop without breaking the bank. Comes in handy because I mostly shop online, so I can return or exchange if something doesn’t work out. Plus they reward you if you use Afterpay responsibly!",5,FALSE,I LOVE AFTERPAY!!,Matcha Ma,12/19/2020 16:17,
Awesome no interest service that allows you to pay for purchases in installments. Better than your credit card!!!,5,FALSE,Easy To Set Payments! Easy to Pay Off,THE KFR,12/11/2020 12:25,
I absolutely love how quick and convenient this is! However it’s like it more if it was accepted more places or the screen doesn’t go blank when I’m checking out. But over all love this app!,5,FALSE,Love this app,Kaliijean,11/18/2020 2:33,
"This app is great especially at these times, or if you have multiple kids. It makes is easy to shop without breaking the bank!",5,FALSE,Best thing around,tomas bush,11/1/2020 13:49,
"It’s a good app, I recommend it! Just wish they incorporated more common stores I use. In my opinion and it’s why I gave them 4 stars instead of 5 is the limited selection of stores. Not very many that are to my liking but still a good app for the store I do like.",4,FALSE,Not bad,Kay_5683,11/5/2020 7:25,
"Afterpay is a tool not just to help help you purchase Items you like , but also helps you budget.  With reminder emails and text, will keep you on track with spending.",5,FALSE,Help Your Budget,Mere215,10/30/2020 15:43,
This is AMAZING for people like me that love to shop and like nice things but need to spread things about and budget...website is easy and have had NO issues...on my 5th order and plan to make many more ❤️,5,FALSE,Amazing!,Crimsonette04,10/25/2020 18:53,
I was amazed by how many stores are listed on this app. It’s super easy to get the things you want and the app shows me when my payment will be. I am glad I discovered Afterpay!,5,FALSE,They have so many things!,Dalhia776,10/22/2020 20:39,
"This app is the best, I am overjoyed to be able to buy the best gifts, to invest in quality pieces for my wardrobe, my home and for my child. I can save money and still purchase the things I desire. Thank you so so much for this! God Send! Please get Zara lol",5,FALSE,No Cons!,peacepoppin,9/28/2020 13:24,
I love Afterpay! Been using it almost a year and it’s such a great way to break down big purchases! The more you use it the bigger your spending limit becomes & the more perks you get! Highly recommend 😊,5,FALSE,Love love love!,MermaidC0503,9/12/2020 14:02,
I love how they break what ever you buy into 4 payments love love love I’ve been able to purchases a lot of great things I’ve wanted because of this!👍❤️😉keep up the great work and keep adding more shops I can buy from,5,FALSE,❤️Afterpay,drfdred,8/18/2020 20:26,
I love this app it’s efficient and helps you to pay for an item while I are still able to get it. It’s such a wonderful thing and the payments are manageable.,5,FALSE,Like the payment plan,Lovable Rocky,8/16/2020 3:37,
"Very reliable app, and fantastic customer service. 
I only had an issue with one order, got the full refund thanks to them. You really can’t beat the financial freedom they give you.",5,FALSE,Absolutely Amazing,Mrs.Funk,7/29/2020 22:55,
Very convenient and easy way to pay and get your product! I have used it many times!  I don’t like applying for store credit cards so this ap works out great! The best part is the long list of great stores in this ap.,5,FALSE,LOVE AFTERPAY,debra208,7/18/2020 0:51,
I love this app especially because I’m a single parent and if I’m on a budget that week Afterpay breaks the payment down so it want be that much on you at one time.... I’m able to still get the things that I want.,5,FALSE,I love Afterpay,fatskima,6/16/2020 12:45,
"The app is wonderful. My only complaint is with the availability of the new afterpay card, it would be nice to be able to see where I can use it. It might be there and I haven’t found it yet. Might be worth it to make that part more visible.",4,FALSE,Decent app,hemetaj,7/14/2020 7:48,
I like how they give you every 2 weeks to pay and that it’s no interest added. I always pay my orders off in 1 week and was able to expand my orders by doing so. Great app,5,FALSE,So convenient,lavyycaprii,6/14/2020 20:54,
It’s a very good idea . At least you are not stress of paying the whole amount. Installment with out any interest. This is a good idea ! I’ll shop for more once I’m done paying my first shopping.😉☺️,5,FALSE,Just purchased my first “Afterpay “. It’s amazing!,Geline2000,4/29/2020 1:35,
Love this app bc I can make large purchases and am able to make payments on it so I buy something on pay day and then an able to make payments every time I get paid. Love this app so much :),5,FALSE,Absolute love!,Acn91,3/11/2020 0:02,
"This is a an amazing tool to get the things you need and have time to budget other expenses. I’ve used it a good amount of times and it’s worked incredible for me. 
Thanks Afterpay for making shopping easy.",5,FALSE,Love Afterpay,marielru18,3/10/2020 17:11,
"For so long I’ve always been tempted to buy high quality brands, but with AfterPay it made it so much easier for me financially to accommodate myself to both get what I’ve been dying to have, and manage my finances accordingly. I love it!",5,FALSE,Grateful,Gabriel Servent,2/6/2020 15:52,
"I’ve place a handful of orders with Afterpay. No issues with exchanges or returns. Simple payments plan, and easy to pay off early if you’d like. Absolutely love it and highly recommend for anyone!",5,FALSE,"So simple, easy, and smooth transactions!",ShySky521,12/11/2019 15:20,
"I don’t write reviews at all but this had to be said. I’ve emailed since November 17th notifying them I had an issue with their app. One month later and the issue still has not been resolved.
Poor customer service, no real human interaction when you have an issue. I really loved using this app prior to my issue but I’m highly disappointed after the lack of customer service to solve my issue.",1,FALSE,Worst customer service,Jaaassss35,12/18/2019 12:31,
It’s nice that you can buy clothes makeup skincare and etc on basically a loan and pay it in small payments makes it also easier for me to save money and budget also.,5,FALSE,Best Thing that HAs Ever Happened,Try i bit,12/5/2019 20:56,
This really help me out when I can’t wait until payday to get something I want right away. Love this app they take out on time and not a day early. It’s like using a credit card without the nightmare that follows.,5,FALSE,Love Afterpay!!!,Shaunda17,11/29/2019 22:35,
"After pay is a God Send. Helps me to afford the items I’d like to buy for my family without struggle. Makes having College students wants a breeze. Thank you sooooo much. Now if y’all can just add Macy’s, Target, Nike and Adidas to your list I’d be golden🤔♥️😘",5,FALSE,Best,Collegekidsmom,11/23/2019 8:32,
"Hands down absolutely the best “installment” payment option! Easy and seamless checkout process and a great selection of brands. Autopay ensures I don’t miss any payments and with the amount of shopping I do, the returns process is just as easy. Customer for life!",5,FALSE,THE BEST!,This app be awesome!,11/19/2019 6:09,
Amazing way to buy more expensive things! I love it so much! 4 easy payments every two weeks doesn’t hurt as much as if you were to pay the full price all at once.,5,FALSE,Love this app,Yosangie,11/13/2019 17:31,
Afterpay is amazing! No gimmicks or shady business. Literally 4 payments interest free every two weeks. It’s helped me shop without adding it on my credit card. Can’t wait to see them keep adding stores,5,FALSE,Best thing ever,Aa934,9/25/2019 16:28,
There are a lot of stores that are over priced stores that I would never shop at. Would like to see more bigger popular stores like Klarna has like Walmart and Target and more popular clothing stores like Kohl’s.,5,FALSE,More popular stores,moms shop,9/18/2019 4:26,
"I love Being able to shop and pay overtime. Thanks afterpay for offering this with any interest added. My only complaint is they need to add more stores, well I guess it’s not afterpay it’s the retailers not jumping on board.",5,FALSE,More stores,Quise41,9/7/2019 3:18,
"Let’s be real, some of us may have the money to buy a few items but it’s nice to be able to pay it little by little. It’s better than using your credit card 👍🏼.",5,FALSE,Best App Ever,Nicole_M2,7/31/2019 22:44,
This app is a game changer! If helps you get the things you want and make payments instead of not getting the things on your wishlist at all!!! I’ve been obsessed for months since I found it,5,FALSE,Awesome App!!!,sran22!!!,7/31/2019 13:04,
I love being able to pay for purchases in 4 payments I can budget my spending and it’s so easy to use. I also love the reminders when it’s almost time to make a payment,5,FALSE,Great plan,teriyido,7/21/2019 23:29,
"I love this, it gives me the ability to order the products I want and not have to pay everything upfront. It helps me better manage my money in the long run. Again I love this app.",5,FALSE,Best pay method ever,Carmie130,7/20/2019 21:09,
I love this app the only thing that would be nice is having a spot where you can like the stores so you don’t have to search for your favorite ones when you forget the name of it,5,FALSE,Love it!!,ToriieChristie,7/1/2019 13:12,
"I love it , I can get the things I want and break the total amount in small payments every 2 weeks... I wish more stores can have after pay, and I do my payments weekly so I can finish faster",5,FALSE,Anny,Anny671,3/21/2019 5:37,
"I’m someone who’s logic is “I can’t pay $50-60 up front but I can pay smaller amounts every 2 weeks”. This app gives me that option and I haven’t missed a payment. And it has affordable and highly sought after brands. 

Ex. Colourpop, Morphe, Ofra",5,FALSE,YOU NEED THIS APP,allieduda,2/13/2019 7:30,
I love After Pay. I didn’t know there were so many companies that accepted Afterpay. It gives me the opportunity to get the items that I want right away and pay for it in installments.,5,FALSE,I love After Pay,MakiaMatthews,1/3/2019 7:34,
"So in love ! 

Allows me to get the things I’ve wanted for a while . Automatically comes out of my account so my items are paid for before I even realize ! Helped so much with Christmas this year as well!",5,FALSE,Best app ever !,Praizenotpraise,12/21/2018 16:20,
I love Afterpay. It really takes the stress out of shopping. There’s no interest & it allows for you to purchase items and pay for them over a period of time. Amazing service 😊,5,FALSE,After pay is great,EmberMSky,12/9/2018 23:45,
I loved using AfterPay to purchase my items from Revolve. I didn’t want to put all the money out at once and AfterPay allowed me to still get my items but pay it over a fair amount of time.,5,FALSE,Great option,Fran514,12/8/2018 16:16,
This app is awesome and so easy to use. It is less hassle than a credit card and it makes it possible to afford purchases that some may not be able to get. It’s just awesome!!!,5,FALSE,Awesome,1Chocolatelamb,6/10/2021 1:00,
"Keep up to your payments and ya credit goes higher excellent app for people like me who have the money but sometimes can use the extra time! Cus not all of us got it like that ! 
Thank you",5,FALSE,The bomb!,Shy918,3/18/2021 22:31,
I’m so glad Afterpay exists. It really helps my shopping addiction and home decorating craze. So easy to plan around pay checks. Making payments on time has never been easier!,5,FALSE,A lifesaver,Mermaidtaytay,3/14/2021 18:40,
Afterpay has made it so convenient and easy to obtain things I need and cannot pay in full the same day I buy them. Thank you for making this possible.,5,FALSE,I’m so glad,Angralta,3/13/2021 5:17,
I love Afterpay because I can buy the product that I need and pay in small payments. If it weren’t for Afterpay I wouldn’t be able to purchase the things my family needs.,5,FALSE,Life saver,hank@binkie,3/8/2021 0:27,
I have just recently started using this app and I love it!!! My orders have arrived on time and my payments have been taken smoothly without any problems I would recommend it to anyone!!!,5,FALSE,I love it!,latina feliz,3/6/2021 18:55,
Love Afterpay unlike credit cards from the store this takes your money right away from your bank unlike others that take 5 to 7business days or 2 days,5,FALSE,Loveeee afterpayyyyy,Emilym.23,2/23/2021 23:23,
"I love Afterpay, I’m buying stuff I normally wouldn’t buy or spend a certain amount of money on Ugg’s comforters, expensive sneakers & etc and the biweekly payments is perfect cause I get paid biweekly and it doesn’t hurt my pockets!
Rob627🇵🇷",5,FALSE,Fresh with out stress,ROB627🇵🇷,2/21/2021 22:19,
This is great option to pay without using my credit card. Love this option for payment.,5,FALSE,Love this option,JRGalveston,2/21/2021 20:52,
I absolutely love Afterpay!!!! I don’t have credit cards debt and this works fantastic for me. Highly recommend instead of using credit cards.,5,FALSE,Highly recommend this service,tycelj,2/5/2021 16:19,
Such a great app and the easiest thing ever to use!  Now I can buy buy buy whether in store for certain favorites or online. Installment paying and having the item in hand was the best thing ever created. I love Afterpay!!,5,FALSE,Awesome,Live from Flatbush,1/31/2021 14:52,
"I’ve only had this app for about 3 months but I love it. Easy to use, I can pay in 4 easy payments. I can have all the things I want on my budget. Game changer",5,FALSE,Now I can have all my favorite things ❤️,Sweetness❤️❤️,1/23/2021 23:56,
I love Afterpay! I love that I am able to buy everything I want at once instead of having to decide which items I want and which ones I want to put back,5,FALSE,Convenient,swickyswick,1/20/2021 14:36,
Thanks to Afterpay I have been able to get myself some things instead of only worrying about house bills. I hope they continue to add stores.,5,FALSE,Afterpay has been a big help for me,cookie86a,1/17/2021 20:30,
"They have everything from high end to low end designer clothing, shies, bedding, etc... You name it they got it! I got skin care with and i had no issues with shipping. I an the biggest advocate for this app and I tell everyone I know about it. Louis Vutton bag 😍😍😍",5,FALSE,Awesome App,Dee'Younce,1/9/2021 22:02,
I love Afterpay only thing the payments seems every week but other then that it’s a great idea for ppl who wants something but might not have all the money at that time. Thank you for giving me the opportunity 💋,5,FALSE,I LOVE IT!!! 🥰,4EVERMachole,12/31/2020 18:56,
This is a great way to shop when you don’t have to spend all at once and continue to save during these times,5,FALSE,New way to shop,19 grands,12/17/2020 0:33,
"Afterpay is a game changer!!! I’ve been using it for a few months and totally love it! Don’t have all the money for your purchase? No problem...break it up in 4 payments , no interest! It’s helped me out so much!!",5,FALSE,The Best!,vonn_vonn,12/13/2020 15:45,
"This is the best app ever!! Makes things so much more easier to buy without ending up broke! Been using is for awhile now and I absolutely love it!!
Way better than credit card debt that’s for sure!!",5,FALSE,I loveeee Afterpay!,Perla Rivera,12/11/2020 23:15,
"We are living in crazy times but money is short and getting shorter, people have lost jobs and this is a great way to shop...makes so many items more affordable!!",5,FALSE,Best Thing Since Grandma’s -Apple Pie,Josiah's GG,12/8/2020 18:51,
I love this because if I don’t ha e all the money up front for Christmas gifts birthday gifts etc gives me the opportunity to purchase things I otherwise wouldn’t be able to.,5,FALSE,Great way to get what you want,Love it -Funnnn!!!!,12/5/2020 5:00,
Afterpay has been a blessing! I am able to get items that I need without having to pay the full amount up front. So very happy with Afterpay and the services they provide.,5,FALSE,So helpful!,Jaketheman7,11/30/2020 16:00,
I’m glad I’m able to enjoy the clothes I buy now rather than later! I always get a text message 4 days before my next payment date so I’m able to get my $$ settled! Love using it!,5,FALSE,Love it!,Tdmist,11/17/2020 21:20,
It has been doing a weird thing lately where it doesn’t always take my card. It said a problem occurred and made me renter it several times. I have a payment due in 2 days so it better stop that 😐,4,FALSE,I honestly love the app,znsnjsm,11/25/2020 14:33,
"I never write reviews but I love this app, I can get kids clothes and hubby/mine with Afterpay and get what I want and pay it over 2 months. Helps out so much especially with Covid so I don’t have to leave the house",5,FALSE,Love this app,jessica9471,10/31/2020 13:37,
I love Afterpay because sometimes you might not have the funds all at once and feel the need to get yourself something nice! I feel like this is a great option and help for people! Especially me❤️,5,FALSE,I love Afterpay,Ashcash365,10/28/2020 22:33,
"Afterpay is so easy and more affordable way to shop. Makes thing easier to get the stuff, that you would like in easy payments. It’s the new way to shop!",5,FALSE,Easy way to shop!,HollisterCa25,10/26/2020 18:09,
"No one told me shopping would bring us here but here we are! This app and platform has allowed me to enjoy sooo many little shopping sprees and finds, it’s the best hands down!",5,FALSE,Buy now pay later?!,princefly3,10/23/2020 10:42,
"I have gone out of my way to spread the word about this app! I kind of wish it didn’t help your credit in a way tho. However, it’s a 10 for me. Very satisfied with the app!",5,FALSE,Useful and helpful,Chantanel,10/23/2020 5:54,
"I have been using Afterpay for a while now. I like it because 1 There is now fees if you pay on time. 2 They notify you in advance it’s due. 3 It’s easy! 4 Convenient and 5 It’s Awesome!!!  Download it now and use it, you’ll love it!",5,FALSE,Awesome app!,Windy k,9/28/2020 12:50,
I love how I am able to get shoes and clothes and have a limit on how much I can spend. The paying in increments is so much better for people like me that can’t afford or have the time to go out to shop.,5,FALSE,Awesome,AngelBabyGirl1980,9/13/2020 22:34,
I love Afterpay!! It makes shopping so much easier. The email and text reminders always keep me on top of my account. This has definitely become my favorite ways to shop.,5,FALSE,The best,jojo32381,8/24/2020 23:51,
I’ve been with Afterpay for a couple of years and they have helped me to budge my shopping. It’s the best APP on the internet and I highly recommend them. Customer service is always super friendly and helpful...,5,FALSE,The Best App Ever,seekadoo,8/21/2020 14:59,
I love Afterpay It’s nice able make small payments. Now I’m always paying mine in full before second payment is due. It’s just nice to know I can make small payments. Still be able to shop :),5,FALSE,I love it,GeekkGirll1,8/20/2020 2:33,
Super nice to be able to pay weekly if you don’t want to pay a big chunk of money all at once and you get your stuff before it’s paid.,5,FALSE,Easy and convenient,Mols74,8/10/2020 23:40,
I’ve used Afterpay many times over the years and all of a sudden it’s not excepting in my state any longer (Nevada).🤷🏼‍♀️the message i get tells me they are working on but we will see. On the normal it’s definitely a five star rating when it’s fixed and for everything they offer.,3,FALSE,Looks like changes.,Baby Rar,8/15/2020 16:58,
Really could not ask for an easier app to use.  It’s simple easy and straightforward.  Love that this is a payment option on a growing number of sites ☺️,5,FALSE,Perfect and easy to use!,notyourordinary80sbaby,7/31/2020 21:11,
Super  easy to use and convenient when having to stick to a budget. This allows me to get things I couldn’t get before while still keeping it affordable.,5,FALSE,Life saver,aubmyckris,7/6/2020 20:35,
I love Afterpay it allows me to purchase things and make it easier on my budget!! I am very excited to be able to purchase products & get good deals using Afterpay!!! Saving money is very important these days!! Thank you Afterpay!!!,5,FALSE,Luv Afterpay!!,DeniseW60,7/2/2020 16:40,
"If you run an on-line business like mine then Afterpay is a perfect fit. To be able to pay in installments, I’m provided an added freedom to spend the way I need to with the availability to pay over time. Love this!",5,FALSE,Perfect Fit,k.gunter,5/8/2020 20:02,
☺️I love this app! The concept of making several smaller payments and still receive my product is soo helpful!! Will definitely do more business with Afterpay options,5,FALSE,Life changer!,GreatAppreview,4/25/2020 6:17,
I can’t say enough good thing about this app! I have been using this app for almost a year and never had a problem! I have purchased so many things that with out this app I wouldn’t be able to afford if I had to pay up front so thank you AFTERPAY!❤️,4,FALSE,Love Afterpay!,Berlin8003,5/5/2020 0:54,
I prefer this over Klarna because you can choose to pay a monthly payment early without paying the entire purchase forward....there is no limit and I get more reminders from this app than I do klarna,4,FALSE,Comparable to other apps,Majones426,5/4/2020 0:52,
Sometimes you just need a little extra time to get that certain something you absolutely love and this is a great option so stagger payments. It’s perfect for big and small ticket items ♥️,5,FALSE,Best App Ever,BeansBennett7,4/7/2020 14:46,
I am extremely grateful for this Amazing Service that allows me to shop now and pay later❤️❤️❤️.. I would never be able to shop quality without Afterpay,5,FALSE,Thank You!,Bethellight,4/6/2020 19:38,
Absolutely LOVE Afterpay did not want to spend a lot of money upfront on clothes and was able to use afterpay it comes in handy when you only working with X amount of dollars but have a shopping problem,5,FALSE,Afterpay,Sy'erra,4/1/2020 15:43,
I love after pay because you can get your clothes before you fully pay for them and you can get more than 1 item,5,FALSE,After pay,Peopleingeneral,3/29/2020 11:20,
Every time I try to place an order it’s always a problem! Either the order was canceled or I was charged and now they have to refund the money. I can’t understand why it’s always a problem. This will be my last time shopping with them.,3,FALSE,Always a problem,NakidaNicole,3/30/2020 13:46,
I have been using after pay for my purchases and the app has made my life so much more easy (shopping purposes) they make all my guilty pleasures possible.,5,FALSE,Love using after pay,roseorell04,3/19/2020 20:56,
"The app is very easy to use, and of course I love the 4 payment options. Many of my favorite stores partner with Afterpay, and many other great ones I’ve been exploring, so... awesome!
I do wish that the app had a “favorites” section, so I could save my favorites in my profile :).",4,FALSE,Very good app.,Irregular. lol,3/26/2020 12:31,
"I would give you a hundred stars if possible. I love it because you don’t need it all at one time. I love clothes not be boisterous I dress pretty nice and I’m plus size so I have a limited selection of where I can purchase from. 

I purchased some perfume on my last purchase that I’ve wanted for two years. 

$100 a bottle in which it was hard to come up with so with Afterpay I only had to pay the down payment instead of the entire amount 

Thank you for your service🙂",5,FALSE,❤️❤️,Snowflake929,1/9/2020 16:34,
I love this because I can buy everything and my score isn’t a reflection on me. I pay all my amount in time. My score is just messed up because if my sister! This is so awesome.,5,FALSE,No credit score needed,hjuinb,12/29/2019 20:35,
After pay offers a window of opportunities to be able to shop even when it seems impossible ! Love it !,5,FALSE,Absolutely amazing,Chiqui A,12/20/2019 18:24,
Afterpay is the best thing ever! I’m a college student who works part time. Sometimes I want to treat myself or need something (clothes for an event) but don’t want to drop a third of my paycheck at once. Afterpay allows me to pay for things in manageable chunks!,5,FALSE,SO GLAD THIS EXISTS,Niaaaaahhh,11/4/2019 16:36,
"AfterPay is Fantastic! This is perfect for your Christmas budget! This app is great not just for guys too! Let’s admit that men like to 
manscape too! I was able to get my husband and two sons a few Christmas stocking stuffers, as well as my daughter and myself some goodies too!",5,FALSE,The Best Ever!,"Vermont Wife, Mom & Life",11/3/2019 22:55,
Afterpay is awesome especially when it comes to going on trips. You can pay over time instead of paying all at one time. And they have most of store I shop at. Afterpay is blessing from god,5,FALSE,Amazing,jazz-1994,11/3/2019 14:43,
"Nice feature to have available if you would like to make payments. Easy auto pay set up, convenient and no extra cost to use.",5,FALSE,Nice feature,Hakaiop,10/29/2019 21:15,
"I like the fact that you can your order history, details of the order, and your payment schedule.",5,FALSE,Organized,anachio21,10/26/2019 13:56,
I like the fact that I can buy things that I want and pay a little at a time. The 4 payments is easy. I have bought several things with the use of afterpay. I love it!,5,FALSE,Afterpay is wonderful,Alishabooboo,10/16/2019 13:28,
I like after pay it’s makes shopping so much easier to budget and small easy payments,5,FALSE,Better than a credit card,lesannie,9/28/2019 1:32,
I used Afterpay for the first time to make a big purchase from MAC. I loved being able to get all of the items I needed and break it up into four payments. I will definitely be using it again! ♥️👌🏼,5,FALSE,MAC,VictoriaFarley1,9/21/2019 17:34,
This app is absolutely the best ever. I love the fact that I still get to pay full price but have to do it after so many many weeks gives me a break and some extra cash in my pocket,5,FALSE,Review,Alexandrea Smith,8/13/2019 17:49,
Love that I don’t have to worry about paying up front and have the ease of paying in small installments while having more flexibility with paying for other things.,5,FALSE,Genius!!,Zeli137,7/28/2019 1:04,
I have used this app many times! It helps make the things you love more affordable! I am so happy I discovered it! I would definitely recommend this site all your shopping needs!,5,FALSE,Awesome Concept!!,TLZ of Taylor,6/19/2019 23:41,
After pay makes shopping so much easier & fun. It doesn’t feel like you’re spending too much because it’s broken up! Can’t wait until they add more merchants,5,FALSE,Love it!,S Soup,5/22/2019 2:08,
Love love love the app and it allows you to make payments on your purchased over time. The only downside is the fact that it can only be down every two weeks. It would be great if you could also choose to pay monthly.,4,FALSE,Great but...,Allie_Bu,6/17/2019 19:57,
The site is so convenient that when you can’t afford things you still can make the purchase that you can’t make in the store and pay full price I’m in love with it best idea ever as far as shopping!!!!!,5,FALSE,BALLIN IN A BUDGET,Sence of Fashion,5/21/2019 13:57,
Absolutely love after pay and the stores that accept!  Great variety and unique I am always shopping.  Delivery has been reasonable no more than 10 days and the quality is on point,5,FALSE,Love it,brenrenzi,5/21/2019 13:20,
Absolutely love Afterpay!! It is so convenient and I love being able to make payments for items I want and not feel strapped for the month then! I I tell all my friends about it and will continue to use.,5,FALSE,Love this!,Mandap56,5/13/2019 13:59,
"Afterpay is awesome if you’re not ready to pay up it gives a chance to just pay as you go literally, they also send notifications 24 hours before they take payment.",4,FALSE,Great way to not break the bank!!,xoloitcuintli,5/15/2019 20:32,
"I love Afterpay, I’ve made multiple purchases through this app already and think it’s amazing how you can make four separate payments or even pay it off sooner without any interest in it! Amazing!🙌🏽",5,FALSE,Afterpay,Anna9360,5/9/2019 6:15,
