developerResponse,userName,isEdited,date,rating,review,title
,Justin 205,FALSE,10/9/2018 23:24,5,"When I have those weeks where life is longer than the check I receiving, Earnin comes in handy. I also help and say THANK YOU, by giving back when they allow me to borrow, plus a simple tip, in order for them to stay in business, like they do me. Best way to describe it - if you were to borrow from the bank, or a loan shark style place, you'll spend more than what they ask you to give, and that's if you can. Trust me. It is worth it. Ha ent had an issue yet, and not looking forward to it.",This is the APP you need...
"{'id': 5335033, 'body': ""We're always happy to hear positive feedback! Thanks for the love and support, ManniiPhi! :)"", 'modified': '2018-10-03T04:00:55Z'}",ManniiPhi,FALSE,10/2/2018 3:23,5,Love this app for the simplicity of it.. earn while you’re at work and when life happens you need a little help money wise BOOM no help needed! I truly love this app for the overdraft protection from the overdraft protection... too many times I’ve been hit with a fee for having a small negative balance that I couldn’t handle at the moment but Earnin covers the negative balance before I even notice it. The only notice I get it when the cash out happened to protect me !,Must Have when trying to become financially healthy
"{'id': 5299046, 'body': ""Thanks for such a thoughtful review, we appreciate your support! :) If you have a story you’d like to share regarding a time Earnin has helped you out, we'd love to hear it! Please send your story to stories@earnin.com so we can hear from you."", 'modified': '2018-09-30T23:10:01Z'}",krypticduckie,FALSE,9/29/2018 12:25,5,"So first off it’s amazing to find and app that does EXACTLY what it says in the advertising but this one does! Of course you always think it’s too good to be true but not with earnit! Secondly the customer service is amazing and efficient! They resolved an issue with me switching banks in no time. As soon as my direct deposit posted to my bank they manually fixed my issue and I was able to cash out in minutes if needed. I highly recommend this app!

Ps. I never do reviews so this is really something :)",Amazing!
"{'id': 4785069, 'body': ""Creating positive experiences is very important to us, Nickatx512! Thank you so much for taking the time to give us feedback on your review! :) We'll also be sure to share this with the support team!"", 'modified': '2018-08-23T16:32:49Z'}",Nickatx512!,FALSE,8/22/2018 21:44,5,Earnin is a lifesaver. It is the greatest app invented. They make the process so easy sign up and get started. It is a great concept helping people out when they’re short on cash until your next payday. The creator of the app did it for the good of the people. They’re arent greedy. They just ask that you tip basically 10% of what you borrow. They dont try you rob you like payday loans. Please try it and tell all of your friends! You will be glad you did. The customer support is outstanding also! Thank you Earnin!!! God Bless you!!!,Life saver
"{'id': 4746122, 'body': 'Thank you so much for taking the time to leave this excellent review! :) We really appreciate you being a wonderful user and helping to share the word about us. We’re here for you anytime. ❤️', 'modified': '2018-08-21T07:57:47Z'}",JayLav97,FALSE,8/20/2018 4:18,5,"I’ve seen a lot of people on the fence about Earnin’. This is my first app review, I think it would be good for everyone to have more information to make better, informed decisions. Earnin is a great emergency app, I’ve used it wisely and only a handful of times for emergencies. The app has great functionality and has seemingly worked far better than I originally thought. Great alternative to people stuck facing Payday Loans [predatory lenders!]. Thank you Earnin, to this day I’ve had no issues and will continue to be an active but wise user!
THANKS!",Love it!
"{'id': 4652666, 'body': ""Awesome! We're happy we could help, BrissssXD! :)"", 'modified': '2018-08-14T14:23:15Z'}",BrissssXD,FALSE,8/11/2018 20:29,5,"This app is so brilliant when I found it I was skeptical but all the security verifications you go through and the multiples times they state there are no fees reassured me enough to try it out. Amazing! On my second day I cashed out $100 and it was instantly in my account thanks to the lightning feature at the time only having $2 in my account I tipped it and that was literally it, I got $100 and they took the $2 needless to say everyone I’ve come in contact with I’m rambling on and on about earnin lol I highly highly recommend!!",AMAZING
"{'id': 2877658, 'body': 'Thanks so much for taking the time to write us such a great review! We wish you and your family the best! We love to hear customer stories, and it sounds like you have a great one! Please send an email to reviews@earnin.com so we can chat, we want to hear from you!', 'modified': '2018-03-20T13:29:48Z'}",@christiandantelucas,TRUE,6/23/2018 1:39,5,I’m a college student so things are hard enough. As a host for Olive Garden and I get paid weekly and one week there was a family emergency where I couldn’t have worked as much so my paycheck wasn’t as big as the others. When I needed a little extra cash and just couldn’t wait for the next pay check that’s when Earnin came in. It’s not for irresponsible people. It’s for those who are just down in a rut and need an extra push and a little help. This is now one of my favorite apps for sure!,I ABSOLUTELY LOVE THIS APP.
"{'id': 4426054, 'body': 'Thanks for letting us know, Drs0lid. Please know that Automagic Earnings doesn\'t account for any vacation/sick/PTO hours. However, if you have access to a timesheet or a letter from your HR/Payroll dept showing the hours you have for vacation, etc. you can send that over to support and they can manually add these for you. You can contact support by pressing the ""Chat"" button in the app or emailing support@earnin.com.', 'modified': '2018-07-27T14:00:23Z'}",Drs0lid,FALSE,7/26/2018 13:21,3,"This app worked great, I used to get the money I needed fast, and I would tip about 10% to help out, but for the passed month, I haven’t been able to cash out because although I am on paid vacation, the app thinks I’m not going to work. So even though nothing but my location during the day has changed, I haven’t been able to cash out at all. I chatted with customer service and they requested proof that I was on vacation even though my checking account was still getting my monthly check from my workplace deposited. There’s gotta be a way around this, please fix. Thanks.","Good app, needs improvement"
"{'id': 3914379, 'body': ""Hey VicJH. We're sorry to hear about the charges on your account. We always make sure your info is safe and protected by using the latest 256-bit encryption and we only debit the same amount that you cash out in the app. Plus, our debits have a different bank description. We’d be happy to look into these charges for you. Please message us at reviews@earnin.com. Thank you."", 'modified': '2018-06-20T17:44:53Z'}",VicJH,TRUE,7/3/2018 16:39,1,"Two weeks after using this app and giving them all of my bank information including passwords $271 was stolen from my account. I feel like an idiot for trusting them.

EDIT: This was not a loan repayment. This was money fraudulently stolen from my account. The charges came up as “Pilot”. The same day my information was verified two charges for $2 each went through and I didn’t notice. A few days later I received an alert from my bank while I was at work that a there was a $271 charge on the account. Again, this is not a repayment of a loan. There was no loan. Just money stolen. Beware people, it happened to me.

2nd EDIT: I would never give my information to you again. I’ll just let the police handle it. Nice try though!",FRAUD ALERT!!!
,mattmoody91,FALSE,1/19/2018 5:20,5,"I have been using this application since it was originally called active hours. I originally saw it on the news and I thought it sounded to good to be true. With the way my job is, I only get paid twice a month. So, there are times when I need a little extra money to pay my bills on time. This application is the real deal! And it is way better than going to a payday loan place and paying up to 200 percent on what you borrow. I gladly tip every time I borrow money and use their service! Thanks guys!!!",Amazing
"{'id': 23223107, 'body': ""We're always making efforts to improve and expand our features to cater our community. :) Thanks for your feedback and support!"", 'modified': '2021-06-07T00:45:36Z'}",NISMO LizzyZ,FALSE,6/5/2021 18:15,5,"I used Earnin prior and loved it but when I ended up getting a new job that has us currently working from home I was disappointed to see I wouldn’t still be able to use the benefits of the app. Now that they’ve opened up options for this who remote work, I’m excited to have the be benefits of the app available to me once again! This app by far offers a significantly higher advance amounts than almost any other app like it.",Great Options During Hard Times
"{'id': 1679065, 'body': ""Goodness, we're really sorry for the troubles you've had. We'd be happy to take a closer look into these issues, so we can fix them and improve your experience moving forward. Please contact us by emailing reviews@earnin.com. Thank you."", 'modified': '2017-11-06T20:52:28Z'}",SuperKyleJ,FALSE,10/30/2017 22:08,2,"When things work the way they should this app is great. The problem is that it hardly ever works, most my time sheets get rejected because they don’t accept word or pdf. The thing is it wasn’t a word or pdf. Also got the message must include the date, the date is large and in bold right at the top of the timesheet. 

When you reach out for support usually you don’t get a response but if you do then they won’t read your message, they just copy and paste a very scripted response that often is unrelated to why you contacted them. Plus the only way to get help is through a in app message system. They don’t have phone support.",Constantly rejected timesheet plus no support
"{'id': 22946124, 'body': ""We really appreciate your feedback and wanted to ask if you would be willing to share a paragraph or two about how Earnin has helped you out. We’re currently compiling a book of testimonials that will feature community member stories and we’d love to use your testimonial to spread the word about Earnin. If you're interested in sharing your story, please email us at stories@earnin.com. Thank you!"", 'modified': '2021-05-22T05:56:33Z'}",vampirez101,FALSE,5/20/2021 20:11,5,"I’m 23, working a full time job as management. I’m been homeless going on 5 years and earnin has helped me tremendously with food and a place to stay, thanks to earnin I haven’t missed a meal as much as I’ve been used to and I’ve been able to keep a steady amount of money coming in to help my savings to eventually finally get a home! Thank you earnin for helping me at my lowest and pushing me to the top little by little! I highly recommend this app to help others like me in he world! Thank you!❤️",!Earnin is my savior!
"{'id': 13005412, 'body': ""Thanks for sharing your experience, Meg. We're happy to know we could help. Our brand team would love to hear from you as well. Please send them an email to stories@earnin.com telling them how the app has helped you. "", 'modified': '2020-01-20T05:34:43Z'}",Meg DLC,FALSE,1/17/2020 16:07,5,With the help of the ever so brilliant development of Earnin. I Will never have to use a payday advance again and get trapped in the never ending cycle! Earnin makes me feel good and secure about using MY already earned money. Not borrowed money. The customer is quick to reply with a solution right away. I have referred friends to it and use it frequently to cover costs that happen before payday. The tip system is amazing. Earnin is truly living it’s best life and helping me live mine. Don’t ever change who you are Earnin!,Never Using Again
"{'id': 18016167, 'body': ""We’re sorry about the experience you had with our support team, and appreciate your feedback. Tipping does not affect your Pay Period Max in any way, that's why tipping during cash out is optional. Please send us an email to reviews@earnin.com if you still need help with your account. We'll be sure to send feedback to our team so that we can improve the support experience going forward."", 'modified': '2020-09-22T07:16:24Z'}",finding hahah Jan,FALSE,9/20/2020 16:10,1,"I just closed my account, I had it for over a year the lady Mary grace was so condescending they wanted me to give them a letter from my employer stating that they payed me in check. I told them how it was a legality issue (per my employer) then I decided to close my account. She ignored me three times and kept saying they will wait for the letter. This app steals your money when you don’t donate your max drops by a lot. Then you donate 10 bucks for transaction and you get increase oh but don’t donate they basically make you feel bad about it. This app is so wrong for not being how they say they are here for us. I guess all businesses are the same this one including and I thought they were different. Guess not very disappointed.",Don’t download
"{'id': 17406442, 'body': ""Thanks for the feedback, MimiAriel. We actually support military earnings. However, there are certain conditions you must meet in order to utilize the service. You can visit this link from our Help Center for more information about the requirements: https://help.earnin.com/hc/en-us/articles/360038037213-What-are-Military-Earnings-. We're consistently making changes and tweaking things to improve the app. Hopefully, we can support you in the near future."", 'modified': '2020-08-20T22:07:45Z'}",MimiAriel,FALSE,8/19/2020 18:51,3,"After months of being able to successfully use Earnin, they have now cut off some military members and people who utilize Navy federal and have a checking line of credit from being able to use the app because they no longer accept NAVcheck. They do not take into account or offer a solution for people who uses this because our pay has to go through a extra step before it gets deposited into our checking account, even though you could be qualified in all other areas. Looks like I will no longer be able to use the app anymore.",Was great for a time
"{'id': 13963723, 'body': ""We’re sorry about the experience you had with our support team, and appreciate your feedback. We'll be sure to send feedback to our team so that we can improve the support experience going forward. Please send us an email to reviews@earnin.com so we can get this sorted out. Thank you."", 'modified': '2020-03-10T12:23:30Z'}",Megwashere,FALSE,3/10/2020 3:46,2,"Two stars is being generous. I have had issues with this app on multiple occasions. Money being taken out of my account causing overdraft was not cool. I have reached out to customer support many times and sometimes they barely give you 2 minutes to answer before disconnected the chat for “being idle”. I tried to remain optimistic because it was good in a pinch but support has really gone downhill. I tried to inform support that my employer is changing my payment dates and was told there was nothing they could do before the fact. Then I get robotic responses asking questions I already answered. It seems like they don’t care at all, so I’m outta here.",Unacceptable service
"{'id': 12734305, 'body': ""Thanks for trying us out, MrsThomas79. We work hard to meet expectations and we're glad to see we hit the mark for you."", 'modified': '2020-01-06T00:26:39Z'}",MrsThomas79,FALSE,1/5/2020 14:34,5,"I was totally skeptical about trying this app. I downloaded it, verified all my information. Omg this is so easy! I wanted to see what it was all about and everyone could use some money right!! Well I cashed out $100 and it was in my account instantly!! You choose how much you want to tip which is cool. You are not being charged some outrageous fee for YOUR money!! I HIGHLY recommend this app especially if you are like me and need just a little help in between pay weeks!!",The working classes savior
"{'id': 12492625, 'body': ""We're happy to see that you're enjoying the app and appreciate your awesome feedback! With community members like you, we're bound to do great things together! :)"", 'modified': '2019-12-19T16:12:24Z'}",Barista ☕️,FALSE,12/18/2019 17:54,5,"This app is awesome! Everybody has needed an extra $100 before their payday and this app lets you have it without asking other people or going to MONEYTREE! Where you are charged an arm and a leg. Seriously $75 for a $500 loan that I had for two days! So glad I never have to go back. I know it seems sketchy, but it truly isn’t! The customer service is great! The people are nice! You can pay forward a optional fee to help keep the app going! 10/10, would and do recommend!!","Wasn’t confident, now regular user!"
"{'id': 12669702, 'body': ""We're sorry to hear you didn't like the app. We always welcome feedback from community members to let us know where we can improve. Please send an email to reviews@earnin.com so we can discuss the issues you've faced, and improve your experience moving forward. Thank you."", 'modified': '2020-01-01T02:10:38Z'}",CL2020!,FALSE,12/31/2019 17:54,1,"First of all let me say this is my second time dealing with Earning in a couple of years. The first time was about 3 years ago and I had absolutely no complaints. This time around I have been plagued with problems. It started out great. Then for some reason or other they always have problems connecting to my bank and my screenshots never seem to process even though I send them multiple times. Every pay period my cash out max decreases. How is it that the more I use the service, the less money I’m allowed to borrow. I started with a max of $500 and now I’m down to $150. Customer service keeps giving the same lame excuses. After this coming payment I’m canceling and closing the app. Not worth it.",Don’t bother
"{'id': 12702782, 'body': ""We're so glad you're enjoying the app!\r :) We’re currently compiling a book of testimonials that will feature community member stories and we’d love to use your testimonial to spread the word about Earnin. If you're interested in sharing your story, please email us at stories@earnin.com. Thanks!"", 'modified': '2020-01-03T08:55:55Z'}",Mjjx423,FALSE,12/10/2019 23:31,5,"I’ve had it for three months and things have been working fairly.  Occasionally the app and my bank account are not sync. I was asked to screenshot my recent transition and deposit. But it took less than one business day to be back up and running. I really have no complaints and is convenient during holiday season. Lightning deposit has also worked in an instant, I received my deposit while writing this review. Quick and thankful.",I’m all in. Highly Recommended
"{'id': 12141984, 'body': 'Thank you so much and we appreciate the feedback. If you\'re enrolled in Lightning Speed, you should see the money posted instantly. If you\'re not, then the money is sent the next business day - morning or evening depending on the time you cashed out. We\'ll be glad to assist you with this. Please contact support by pressing the ""Contact Us"" button in the app. You can also reach us on our FB/Twitter page.', 'modified': '2019-12-01T15:21:03Z'}",Dianageee,FALSE,11/30/2019 16:32,5,"Guys, I’ve always been skeptic when it came to loan advance places or easily check withdraws but when I tell you Earnin has been my number one app I’ve used this month I’m not lying. I love that it’s so convenient when your low on cash and it gives you update whenever you get a cash out increase. The only thing I wish I’d change about it, is it’s turn around time receive the money into your bank I wish it would calculate it before hand but it’s still a great app.",Sooo worth it!
"{'id': 11964740, 'body': ""If you sent screenshots of your online bank transactions showing your direct deposit, and our debits, our team should be able to manually update your account allowing you to cash out. We're happy to help! Please send us a message to reviews@earnin.com so we can fix this ASAP. Thank you. "", 'modified': '2019-11-21T03:39:15Z'}",Mells2222,FALSE,11/19/2019 17:34,5,It worked well for awhile and then stopped working and required me to send screenshots from my bank account -all of which were rejected. I will now have $170 in overdraft fees since I was told the money was going to be in my account which they cancelled without warning causing all my little transactions to overdraft. Highly disappointed. Can’t even get customer service to respond. I’m out more money than I would’ve been if I had not used Earnin.,Overdraft
"{'id': 9996262, 'body': ""Thanks for the support. You're the best!"", 'modified': '2019-08-04T20:52:06Z'}",Shack Shake,FALSE,8/3/2019 19:43,5,Period point blank this is the most helpful solution and friendliest for getting some cash before you’re paid. I am paid just twice a month and that can stretch a loooong time depending on the month. It’s wayyyyyyy better than over-drafting. Try this first and budget find out about your habits and if there’s a change that needs to be made here or at your job. No one should settle for less money than what they deserve so I implore you to use this tool and learn about yourself !,It. Works.
"{'id': 11604304, 'body': ""We're sorry to hear about your experience. There could be a few reasons your earnings aren't adding correctly - accuracy, radius, & location services just to name a few. Please send an email to reviews@earnin.com so we can take a look and fix this for you. Thanks!"", 'modified': '2019-11-01T19:23:42Z'}",dkkdowkskd,FALSE,10/31/2019 2:55,2,"I used to love Earnin, and I still think it’s a good app but I’ve been having a lot of problems with it lately. The app isn’t registering my hours worked, even when uploading my time sheets after every shift- which I never used to have to do. I’ve contacted support many times and have reset my gps location more times than I can count. I used to be able to rely on this app to give me my money when I need it but now I can never be sure. When I am able to cash out it takes 24 hours to get to my bank which also used to never be the case. I hope something can be done to resolve this problem for me soon. ):",Good app but unreliable as of late
"{'id': 11603783, 'body': ""We're sorry about this and want to fix it for you. Our debits should post the same day as your payday. If they posted on the wrong day, or we had your payroll setup incorrect, we'd be happy to take care of overdraft charges for you. Please send an email to reviews@earnin.com with your username and a screenshot of the charges you received."", 'modified': '2019-11-01T18:39:33Z'}",mnp27,FALSE,10/30/2019 17:40,1,Only used the app once and it worked so well. When it came to repayment they had the wrong pay date and overdraft my account. I chatted with customer service gave them all the info that they clearly had access to because it was the exact information I used when I signed up. Still didn’t get anywhere. I don’t understand how I can get paid “lightening fast” but can’t get refunded in the same way especially when I gave  the screenshots needed to show it was Earnin that overdraft my account. The concept is great but they have a lot of fixing they need to do. Oh and how my bank connects no problem at sign up but when I cash out all of sudden there’s connectivity issues. Pretty sketchy to me.,Not a good experience
"{'id': 11386675, 'body': ""Thanks for the feedback, APleasant_. Earnin only allows you to access worked hours from the current pay period which is why you need to keep your earnings updated either by enrolling in Automagic Earnings or submitting a valid timesheet. Paystubs typically show earnings from the previous cut-off so we're unable to accept it. Linking your bank info only allow us to send money to and from your account and verify your paycheck deposits or payroll, not your earnings (worked hours). If you have any questions how the service works, shoot us a note at support@earnin.com so we can chat. "", 'modified': '2019-10-22T04:12:47Z'}",APleasant_,FALSE,10/20/2019 16:02,1,"I’ve never heard of a job that has timesheets that show when your going to get paid and how much you’re going to get paid next. Not what you did already but what you’re going to get in the future. Most places verify income by a recent pay stub, they want a future paystub with a date and amount that you will get in the future. If you don’t have that then you have to let them track your every move everyday to see how long and when you’re at work. I don’t like the thought of that at all. You already have my banking personal information now you want to track my whereabouts every hour of everyday. Immediately deleted my account. Pass on this app.",Need Future Paystubs or Track Your Every Move
"{'id': 8970453, 'body': ""Thanks for your feedback! Since we don't have a live connection to your bank, we only receive updates periodically. Sometimes it will take a little time to reflect the changes made to your bank account - which is why we allow customers to send in screenshots for faster processing."", 'modified': '2019-06-02T16:03:14Z'}",Kkkemp,FALSE,5/30/2019 17:27,5,"This app had me thinking it was a scam, not going to work, cheat me out of my check BUUUUUT when I tell you this app is nothing of those, I am NOT lying. This app is awesome in case an emergency, super easy, you can’t go over board and most of all, it’s fair. Of course any app has its little bugs but nothing of the sort of messing up your check or cheating you out money. LOVE IT
CON: it doesn’t update your bank account info live, it usually takes forever. If they fix that, this app would be perfect!",Not what you think!!
"{'id': 9731625, 'body': ""Thanks for your feedback, Kab! Our app was created with the intention to help, and we're here for everyone who wants to maximize their option from the money they have already worked for. We're not a payday loan, simply because we do not charge fees or interest. Moreover, we 100% agree that budgeting is essential to be financially healthy and we totally encourage it! Only, this is not about being better with your money or budgeting. It’s about having access to the money you’ve already earned when you need it. Our customers like you work hard to make ends meet and we believe that unlocking the money you've already earned could be beneficial, especially in times that you needed it the most. So, it's entirely up to you on how you will use it! Got questions? Feel free to drop us a line at support@earnin.com so we can help. Cheers!"", 'modified': '2019-07-18T16:14:47Z'}",KAB!,FALSE,7/13/2019 17:43,4,"This app is good... but PLEASE READ BEFORE YOU GET IT: This app is basically like a loan or credit card without a fee. It will deduct the amount that you took out in future paychecks. So, again: it’s not like you’re getting your paycheck in advance..  you are actually money in advance. That’s basically what this app is. Do not misunderstand it. Only use it for an emergency and if you know you’ll be able to afford paying that exact amount back in the future. (Meaning it won’t screw it over for future payments or financial needs). I hope you got to read my review.",PLEASE READ
"{'id': 9076360, 'body': ""Thanks for your feedback! There could be a few reasons your earnings aren't adding correctly - accuracy, radius, & location services just to name a few. Please send an email to reviews@earnin.com so we can take a look and fix this for you. Thanks! :)"", 'modified': '2019-06-09T14:30:03Z'}",Personal tortilla,FALSE,6/9/2019 3:49,2,"I went through a job transition and used to get the $1,000 max and now it went down but my new job pays me salary and some days, even though I have the app on, doesn’t add earnings into my app. 

I worked yesterday on Friday and it shows me $0 earnings, this app would’ve been useful for the weekend but I have to find an alternative.

I’ve been at my new job for over 2 months and the app still has yet to learn my income. Sometimes it says I only earned $42 in one day sometimes it says $87 even tho I make more than that. Trying to see if there’s another app that will learn my income better so until this is fixed I won’t be using this app anymore.",I used to love this app
"{'id': 8704140, 'body': ""Thanks for leaving such an in-depth review, JollyLMiranda. Building a great app for customers like you is what keeps us going! Also, our support team we'll be thrilled to hear this. We'll definitely share your feedback with them. Cheers :)"", 'modified': '2019-05-16T13:35:10Z'}",JollyLMiranda,FALSE,5/14/2019 11:15,5,"I rarely ever write reviews unless I truly loved something or am very unsatisfied. This app has saved me so many times coming from someone who lives paycheck to paycheck. I’ve had to contact customer service to verify my account one time because I use a local bank in my town. They were so helpful, patient, and caring, and was able to verify my account over the phone. I was able to cash out right after. I truly recommend this app if you are like me and live paycheck to paycheck.",Life saver!
"{'id': 6813226, 'body': ""While we want to help everyone, we are a payroll solution, not a loan service like most other companies. Because we use payroll, it requires that we can track your work daily. We're sorry the app isn't available to you, but please feel free to email any questions to reviews@earnin.com."", 'modified': '2019-01-13T23:29:59Z'}",New User 1620,FALSE,1/13/2019 15:35,3,"I’ve been using the app for a few months, however I recently switched from a client site to 100% remote. Meaning I can no longer “clock in” because my home office is not an official work location. While I understand the idea of using GPS to verify hours worked, this app is completely useless in my new role as they do not take into consideration remote workers or salaried workers. Offering a service such as an advance on your paycheck should take into consideration other types of workers. Employment verification should be enough, and as long as I pay my advance earnings back my location should not matter.",Almost Great
"{'id': 7615840, 'body': 'Thanks for the feedback! We’re here for you anytime. :)', 'modified': '2019-03-07T07:44:52Z'}",SunflowerGirl75,TRUE,5/12/2019 19:59,2,"Update: 
I really needed help on getting money for a gift for my mom for Mother’s Day that I reserved a month ago. I had an automatic expense that came out of my check the day before my reservation I was under the amount needed so I thought I could use this “great” app. But since my bank balance was below $100 it told me I couldn’t have a loan. So it ruined my gift to my mom making her have to pay for her own surprise gift. Great way to ruin my mom’s Mother’s Day. 

Old review:
I don’t like to ask for help from family or friends so I thought I would try this out when I’m having issues between paydays. It’s been good so far. No complaints so far.",Just when you REALLY need them their GONE
"{'id': 8648201, 'body': ""Maxes have many factors considered when increasing or decreasing. Some of which include: your bank balance, your spending habits, if your employer works directly with us, and if you overdraft. We pay to cover the costs of sending money out and keeping the service up, and tips from everyone help us cover that cost to make sure that we're still available for you in the future. For more info, please check out this article from our Help Center: https://bit.ly/2qEZL0M. Thank you for your understanding."", 'modified': '2019-05-13T17:37:04Z'}",Laterf,FALSE,5/12/2019 18:34,1,"At first I thought the service was awesome. However after I used it semi often I ran in to a lot of issues. They would charge me incorrectly, and there customer service is horrible. Once they “fixed” the issues I was having they lowered my max by 200$ and when I inquired why after several months why it wasn’t increasing they advised me it was because I wasn’t tipping. Despite the fact that when I had a semi decent max I would tip whenever I used the app. When I tried to address this they just told me that the only way to get my max increase would be to add a tip, despite their constant errors and poor service. I would not recommend this app.","Poor service, Don’t always charge correctly and then expect a tip"
"{'id': 7109596, 'body': ""We're sorry to hear about this, duhmantha. Since we don't communicate directly with your employer, we have no way of knowing if there will be any changes with your pay schedule, so we'll automatically send out debits on your normal payday. Thank you for your understanding. If you're still needing assistance with your account, please send us a message to reviews@earnin.com and we'd be happy to help."", 'modified': '2019-02-01T04:42:50Z'}",duhmantha,FALSE,1/31/2019 20:49,1,"At first the app was amazing and seamless and my payday max kept increasing (I think this is based on loyalty) and everything was fine. Two weeks ago, my payday changed to a day later than it used to be without my knowledge and Earnin took the debt I owed them and left ME with a negative bank balance. Contacted support, nothing got resolved despite them saying it would!
I got in touch with support again today to have my payday pushed out so I wouldn’t wind up with a negative bank balance and the team member fixed everything after I sent screenshots of my bank account and paystubs- And then Earnin left me with a negative balance in my bank account AGAIN anyways..

If you decide to get the app, be careful!!",Amazing app..Until you have a problem!
"{'id': 6650281, 'body': ""We're sorry to hear about the issues setting up your account. We'd love to look into this and help you get started. Please email us at reviews@earnin.com. Thank you!"", 'modified': '2019-01-03T05:38:58Z'}",Fiona Gallegher,FALSE,12/31/2018 21:32,2,I’ve been having the same problems as another. I’ve been trying to setup my account for weeks now. I’ve spoken with 2 different people and they both say my paycheck hasn’t been verified. They keep asking me to send my most recent paycheck via screenshot which I have done multiple times. Still nothing. I was told they were having trouble seeing my paycheck in my bank and I’ve sent screenshots of where I recurved my paycheck in my account that matches my paystub. I’m getting sick of this and am very close to deleting my info and the app. I wouldn’t suggest this to anyone seeing how it’s been weeks and I still have gotten nowhere with my account.,Nothing but trouble
"{'id': 6766142, 'body': 'We sincerely apologize for the issue and want to fix this asap. Please send us a message to reviews@earnin.com for assistance. Thanks for your patience.', 'modified': '2019-01-10T09:09:36Z'}",Jimsaodiy,FALSE,1/10/2019 2:08,1,"I very much enjoyed this app when I first downloaded it, followed up on what was promised. One day I attempted to login but was met with an error message about being able to connect to my bank.

I have been using this app for little over a year all with the same bank account. SUDDENLY I have been getting the same error message that they can’t connect to my bank. I have reached out to customer support FIVE times at this point each time they tell me they need to escalate my concern to a “SPECIALIST” I never hear back from anyone. The customer support seems to be all chat bots that regurgitate the same “solution” 

In summation this is a great app as long as nothing ever goes wrong and you never need customer support.",ZERO customer service
"{'id': 6364343, 'body': ""We're sorry for the issue and the delayed response, katietate0610. After checking, we see support was able to help update your account, and you were able to cash out successfully. If we can help with anything else, please let us know. You can reach us by emailing reviews@earnin.com. Thanks for your patience!"", 'modified': '2018-12-13T04:03:50Z'}",katietate0610,FALSE,12/10/2018 17:51,2,"I’ve used this app for over 6 months with no issues. Seems like with this latest update none of my transactions are being updated with the app even though it says it’s successfully connected. I’ve reached out to support, it’s been over 2 days and no response back. I’ve deleted and reinstalled the app and still the same issues. Chat doesn’t seem to work, saying “we’re chatting with other customers” but still nothing. I’m very disappointed right now because I’ve never had any issues before, just seems like the latest update, something has glitched and no one can seem to give a resolution or help.",No idea what’s going on lately
"{'id': 6491836, 'body': ""We're sorry for the troubles and frustration. We'd love to look into this and help you get started. Please email us at reviews@earnin.com. Thank you."", 'modified': '2018-12-21T04:40:01Z'}",Bradfordpunk,FALSE,12/20/2018 3:03,1,"I have spent all evening trying to get registered to no avail. The app claims that my bank account is temporarily locked but after a 45 minute phone call with my bank, that is not true (which I already knew because I was able to log directly into my online banking with no problem.) I have read the Q and A suggestions and they don’t address the issue. I have contacted customer support with no response. AND I have received four emails from the app urging me to finish setting up my account! Which, I would love to do but it DOESN’T WORK ! So, unless you want to be driven half mad and pull your hair out and waste countless hours from your life, I suggest passing on this APP!",Only use this app if you love to waste your time and develop a migraine!
"{'id': 6466703, 'body': ""We sincerely apologize for the troubles you've had with the app and support team. We'd like to take a closer look into this, please send us an email to reviews@earnin.com so we can improve your experience moving forward. Thank you."", 'modified': '2018-12-19T17:22:24Z'}",Majoylind,FALSE,12/16/2018 19:12,1,"I was skeptical about this app but with all the great reviews I figured I’d give it a shot. After signing up and waiting a couple days for the test deposit and debit, I tried following the instructions to verify my account and pay period info. I tried on several days to upload a screenshot and verify, but the customer service was so unhelpful. I had to repeat what my issue was three times each chat, and their answers were vague and unhelpful. Whenever I asked for clarification, the chat would suddenly end and a message would pop up that said there were no representatives online.
I really wish I could have gotten the chance to use this app, but I guess it’s not going to happen.",Wish it could’ve worked out
,YouNowIsGreedyAF,FALSE,11/2/2018 19:55,5,"This app is great! I learned about it maybe 6 months ago, and have got my coworkers hooked on it as well. It can be a lifesaver for sure. My only wish is that funds could be made available immediately when requested instead of the next business day, but it’s super helpful as is. Customer service has been great as well. My company merged with another and my payday schedule changed and they were able to update things as soon as my first new direct deposit hit. Thanks guys!!",Love it!
"{'id': 5922641, 'body': ""We sincerely apologize for such a long wait time. Sometimes, we have to wait for the fix from our bank data provider's side which can take a little bit of time. However, we have our team working around the clock so as soon as we have any updates or a fix, we'll let you know right away. We appreciate your patience and understanding!"", 'modified': '2018-11-13T10:06:11Z'}",|hazysea|,FALSE,11/9/2018 18:04,2,"I’ve used this app for a while now and it has gotten me out of some tough times due to those emergencies that pop up. Recently, my bank apparently hasn’t been sending updated transactions and now after a week of a specialist working on it, there is still no resolution! Before this happened, I could just chat with a customer service representative and they’d update my account so I could use it. Now, it requires a specialist. I’ve yet to hear anything from a specialist after a week so I am skeptical that something is being done, as not even the chat representatives have an update for me. 

While this app is a great concept, it is not reliable!",Doesn’t Work
