title,rating,isEdited,userName,date,review,developerResponse
Locked out,1,FALSE,Queenkenke8,12/31/2020 20:43,I can’t activate my account,"{'id': 20131157, 'body': ""We're very sorry to hear this, and apologize for the inconvenience, please contact our customer service at support@varomoney.com \ror 877-377-8276 (Mon–Fri: 8AM – 9PM. ET, Sat–Sun:11AM – 7PM ET, closed federal holidays) and we will be happy to further assist! "", 'modified': '2021-01-02T16:53:12Z'}"
July 818,5,FALSE,july818420,3/21/2021 22:59,It’s wonderful,
horrible,1,FALSE,bre capalot,6/6/2021 0:30,they are horrible beware if you got a large amount they will close your account and steal your money,"{'id': 23242309, 'body': ""It's always a difficult decision to close an account. We regularly verify financial activity to ensure we keep our whole community safe. In rare cases, it may be necessary to close an account in order to maintain the security and quality of our service. If you feel this decision was made in error, please reach out at support@varomoney.com."", 'modified': '2021-06-07T13:55:27Z'}"
Wow,1,FALSE,happyflappyfeet2211223,3/23/2021 1:53,They’re asking for way to much !,"{'id': 21842564, 'body': ""We sincerely appreciate your feedback. We're sorry to hear that you're unhappy with the switch to Varo Bank. We can assure you that your feedback is always taken seriously as we continue to work on a number of new and improved features. Please reach out to\xa0appreview@varomoney.com\xa0so we can assist further and locate your account!"", 'modified': '2021-03-24T13:47:12Z'}"
Love it,5,FALSE,mrbrooks03061083,3/20/2021 20:17,Love use it,
Awesome,5,FALSE,Dequeeee,3/18/2021 17:53,Great bank!!!,
Great stiff,5,FALSE,Someone3676321,4/29/2021 14:18,Love this app,
Love the new app!,5,FALSE,S Gaddis,4/24/2021 12:38,I love Varo!,
Great,5,FALSE,223stoner,4/23/2021 0:55,I love it,
Loving VARO💜,5,FALSE,Judith Morocha,3/21/2021 4:35,I love this new Bank!,
Love it,5,FALSE,doraga90,1/25/2021 15:48,I love this app,
Good job,4,FALSE,bullcity2020,2/3/2021 21:09,I love the app,
Great app,5,FALSE,Flowa1384,5/27/2021 14:37,Great app I love varo,
Banking,5,FALSE,Kay1$,4/18/2021 20:43,I love banking with Varo,
Best Banking Account,5,FALSE,DJMaestroLIVE,4/15/2021 3:54,I love Varo!!!!!!!,
Finacial,5,FALSE,Sk-dj,4/14/2021 18:54,Great app with banking,
Great,5,FALSE,NariBaybee,3/13/2021 20:14,I love it,
Varo Banking,5,FALSE,AkA LiLrichy,1/27/2021 20:41,Great Bank love it,
Missing funds,1,FALSE,Tripleohhhhhsss,3/2/2021 13:53,I repeat do not get this appp,"{'id': 21432402, 'body': ""We're sorry to hear your experience with Varo has been less than satisfactory! We'd love to properly assist you, but unfortunately we're not able to locate your account with your Apple ID username. Will you please send us an email to appreview@varomoney.com?"", 'modified': '2021-03-03T19:52:17Z'}"
Amir Gigi,5,FALSE,amirgigi,1/13/2021 0:28,Love this card,
Extraordinary great,5,FALSE,njbvhcgfx,5/28/2021 2:37,Perfect,
$$$,5,FALSE,sin-702-,5/25/2021 1:16,Pretty nice app,
Amazing!!!,5,FALSE,becca2234,5/13/2021 17:21,I am in love!!!,
Aisha,5,FALSE,5thatomic,5/2/2021 1:15,I love this app,
Great Bank!,5,FALSE,Sun Drum,3/27/2021 23:59,Yes! Great Bank!,
Download this app,5,FALSE,mamiitsu,3/19/2021 5:35,Love varo!,
LOVE VARO,5,FALSE,dddhhhhhhhh,1/29/2021 0:39,Thank you for being the BEST BANK EVER!!,
Crazy good,5,FALSE,drezzygottem,6/2/2021 19:23,Awesome,
Just great,5,FALSE,TuReek425,4/27/2021 11:47,Loving Varo,
Great banking with Varo. Ok,5,FALSE,chunkybee,4/23/2021 22:34,Very good banking.,
Syy67,5,FALSE,Syy6700,4/11/2021 1:59,Great banking app,
Love Varo,5,FALSE,1Toughrespite,3/19/2021 0:34,Loving this bank,
Love it!,5,FALSE,LMB81420,3/8/2021 16:43,Love love this bank!!,
Oh yeah,5,FALSE,jpelot,2/23/2021 3:08,Very great app.,
Love the new app,5,TRUE,Oksit,2/9/2021 23:10,Great UI/UX,"{'id': 20252081, 'body': ""We're really sorry to hear about your experience. We'd like to take a look into this situation ASAP so we can get to the bottom of it but we aren't able to locate your account with your Apple ID username. Would you mind reaching out to us at appreview@varomoney.com?"", 'modified': '2021-01-08T00:27:13Z'}"
Bank,5,FALSE,DeBoiiiii88,1/26/2021 1:52,Love banking with Varo.!,
It’s great,5,FALSE,"paul29202""",1/8/2021 10:16,Greatest ever,
Banking,5,FALSE,boldfdddd,5/25/2021 19:17,Fantastic!!!!,
New varo app,1,FALSE,fireboiii85,1/6/2021 21:25,The mew varo app keeps telling me server error I tryed calling support nobody answers,"{'id': 20268263, 'body': ""We're really sorry to hear about your experience. We'd like to take a look into this situation\xa0ASAP\xa0so we can get to the bottom of it but we aren't able to locate your account with your Apple ID username. Would you mind reaching out to us at\xa0appreview@varomoney.com?"", 'modified': '2021-01-08T13:46:08Z'}"
Teenagers,3,FALSE,15 year okd,11/4/2020 17:33,Can this be used for teenagers?,"{'id': 18930713, 'body': 'Hi there! The Varo Bank Account is available to citizens and permanent residents of the fifty (50) United States and the District of Columbia who are at least 18 years of age with a valid Social Security number. ', 'modified': '2020-11-06T02:20:07Z'}"
Love it,5,FALSE,lelehughes,3/12/2021 22:14,I love you Varo,
Love this app!,5,FALSE,Leonna87666,5/18/2021 18:20,Nice app,
App rating,3,FALSE,boyzdemsuga,1/7/2021 2:28,"So far, so good...",
Amazing,5,FALSE,indiavb12,5/1/2021 4:32,Great love it,
Fantastic Banking app!!,4,FALSE,IBEXSON,5/1/2021 16:18,The best Banking app!!,
Loving Varo,5,FALSE,kgroovy123,4/17/2021 18:35,I love Varo it’s a lovely app,
BigLoso,5,FALSE,loso510,3/24/2021 1:21,So far so gooooood,
I love you Varo❤️❤️,5,FALSE,trkkgg,2/18/2021 15:18,I love it love it love it,
Best app,5,FALSE,Mcl2000,1/11/2021 1:18,This is a good app,
Nice,5,FALSE,LA'NETT,3/19/2021 19:32,Beautiful,
I can’t activate my card.,1,FALSE,#NAME?,1/1/2021 2:20,I can’t activate my card.,"{'id': 20131331, 'body': 'So sorry to hear this! Please contact our customer service at support@varomoney.com \ror\n877-377-8276 (Mon–Fri: 8AM – 9PM. ET, Sat–Sun:11AM – 7PM ET, closed federal holidays)\r and we will be happy to further assist with activating your card! \n', 'modified': '2021-01-02T17:23:41Z'}"
It’s pretty good,3,FALSE,iam504king,4/7/2021 22:41,Thanks,
Anthony Chavez,5,FALSE,chavezanthony,2/20/2021 21:17,Varo is awesome to bank with,
Des Sm,5,FALSE,des smi,6/5/2021 23:48,So far so good,
love it,5,FALSE,thabrokenchild,4/10/2021 2:22,download now,
Varo,5,FALSE,Quita4435,3/9/2021 13:38,I absolutely love Varo,
So Amazing,5,FALSE,YASSINI YUSSUFU SULEIMANI,1/22/2021 1:15,Love it,
Love it!,5,FALSE,nayynaaaay,5/5/2021 20:28,Best app ever,
Love Varo,5,FALSE,McFly 60,4/13/2021 11:19,They’re nice and easygoing...,
Awesome,5,FALSE,M3power#88,3/13/2021 21:41,Very great,
Review,5,FALSE,svtvn Christ,3/13/2021 6:10,Absolutely love Varo,
Love,5,FALSE,grivera12291995,3/9/2021 1:05,The best app,
Great App!,5,FALSE,WesleyCarter327,2/17/2021 0:26,Love It!! It’s Really Great!!,
YomamaYodada,5,FALSE,YomamaYodada,1/7/2021 5:14,It’s the best app,
happy,5,FALSE,lilnay41,6/6/2021 18:43,I love Varo!,
Banking,5,FALSE,SonOfSamSlim,5/7/2021 5:53,Love it,
Love it,5,FALSE,checkersss jjggg,1/29/2021 3:53,Great app,
Awesome,5,FALSE,Johnny Quiroz,5/6/2021 15:13,I love it,
Great app,5,FALSE,MarDaBandit,5/4/2021 10:22,Great app,
Great app,5,FALSE,startfastservice,4/13/2021 20:13,Great app,
Avey money,5,FALSE,kashmoniii,3/11/2021 12:20,Great,
Greatest,5,FALSE,PastorVan,3/11/2021 11:26,Love it!,
Love it,5,FALSE,timah o,2/22/2021 1:30,It’s easy and free Varo to Varo,
Great!,5,FALSE,asiatic a.moore bey,1/21/2021 15:33,I love it!,
Hi,5,FALSE,KingThumper96,5/27/2021 3:35,Love it great app for banking.,
Cutts,5,FALSE,GrooveMasterCutts,4/22/2021 8:27,Handy App,
Awesome,5,FALSE,GHollalejuh,3/27/2021 6:59,Great app,
Love Varo,5,FALSE,Halle0074u,3/17/2021 15:19,Great Bank,
Varo App,5,FALSE,BlkPanther78,6/3/2021 23:59,"I Love Varo’s App, it’s awesome!!!!",
Varo Review,5,FALSE,Prettyblacktipj89,3/26/2021 2:19,Great Bank I Love Varo,
Varo bank,4,FALSE,chadifarran,4/27/2021 1:01,Great company and bsnk 👍,
Varo,5,FALSE,drewpy dog,3/2/2021 17:29,Varo is a great bank,
Great app,5,FALSE,Dark Knight Luv,2/2/2021 20:59,Great app,
Awesome!,5,FALSE,lovekaylove,1/19/2021 19:36,Love Varo so much!,
Awesome app,5,FALSE,furp2000,6/10/2021 20:06,Awesome app,
KingDynasty7,5,FALSE,KingDynasty7,5/13/2021 5:23,Awesome app,
Great,5,FALSE,m.bangaaaa,4/27/2021 22:29,It’s great,
Good,5,FALSE,TimmyTabi,3/13/2021 12:00,Great app,
Loving my Varo,5,FALSE,JeanaMae42nd,5/2/2021 17:58,Love it,
Love it,5,FALSE,thelegendganingttv,4/26/2021 2:23,Love the app,
Hi,5,FALSE,Taverette,4/14/2021 21:29,Thank you!,
Great app,5,FALSE,2050TrippyShy,3/21/2021 14:11,Great app.,
Good,5,FALSE,lmnooah,3/13/2021 7:52,Great app,
varo rocks,5,FALSE,Candiladia,5/25/2021 23:00,Fadt easy hassel free LOVIN IT!,
Nice,5,FALSE,mwlvi,4/13/2021 12:40,Good app,
Great,5,FALSE,Chi-town boys,4/11/2021 14:58,Great app,
Good banking,5,FALSE,moneyberr,3/14/2021 23:54,Love it!!,
Great,5,FALSE,honeilly,2/16/2021 2:49,It’s great,
Very good,5,FALSE,shswabs,2/3/2021 21:27,.,
Good,5,FALSE,prettypothead98,1/8/2021 18:48,Great app,
Yp kel,5,FALSE,Yp Kel,4/8/2021 16:21,Good banking app,
Great app,5,FALSE,biggsnackks,2/24/2021 17:36,Varo is the best,
Live it,5,FALSE,tuckersmom91016,2/21/2021 20:30,Love it,
No  insufficient fund fee,5,FALSE,chalalakala,1/28/2021 22:22,Whooo hoo,
Varo is great,5,FALSE,Chymika,1/14/2021 14:12,Loving the new Varo,
Best app,5,FALSE,sexygirl2020,3/13/2021 14:57,Best app,
Great,5,FALSE,beMo herb,2/5/2021 14:30,Great app,
PURPLE CARD,5,FALSE,masyrneh,5/31/2021 5:13,The best app ever,
Great app and banking🙏❤️,5,FALSE,suungod,5/17/2021 3:12,Awesome 🔥💯👍👍👍👍👍,
Varo,5,FALSE,thatonejigga,5/12/2021 18:01,Best app ever,
A+,5,FALSE,nellz332,3/17/2021 8:32,Love this app,
ACE DIZZY,5,FALSE,Ace Dizzy,1/15/2021 20:23,App is very useful. Love it.,
App,5,FALSE,larese30,1/11/2021 17:41,Love Varo great app,
Awsome Service,5,FALSE,ShayRenee199625,5/28/2021 20:05,Love VAro,
perfect,5,FALSE,dejit47,2/20/2021 13:29,great app loving it,
Lady T,5,FALSE,ladykb30,5/14/2021 2:27,Love it,
Money,5,FALSE,yfhkkbv,4/14/2021 10:58,Hot,
Varo,5,FALSE,BigScuda360,4/19/2021 0:07,The app is great,
Percent,4,FALSE,mrswtyhog420,3/16/2021 21:25,I love it,
👍🏾👍🏾,5,FALSE,eddy9108,3/15/2021 7:15,Love the new Varo app,
There great,5,FALSE,facemobb1121,3/8/2021 22:23,There great,
Tj,5,FALSE,kingtj434,3/5/2021 4:48,love the app,
Awesome!,5,FALSE,TMSuth23!,2/27/2021 23:43,Thanks!,
🥰,5,FALSE,drea0927,2/8/2021 20:04,I love it,
Love it,5,FALSE,alexismpppppz,3/14/2021 14:42,AMAZING bank !!!!!,
"If it’s not broken, don’t fix it.",1,FALSE,Koroma123,1/28/2021 13:44,"I miss the original Varo it was so much better.

I started Varo last year and I really enjoyed it. Getting my money was extremely simple, my direct deposits came early, and communicating with representatives wasn’t a hassle at all. I understand with the Stimulus payments there has been extremely high volumes, but I’ve been calling for days at a time and never received a call back. It took me a week to get someone on the phone. Also, they never answer emails so don’t even bother. 

Don’t even get me started on the glitches on this app. Originally accessing everything was very self explanatory and easy, now it’s like a puzzle to find everything. The original routing and account numbers were very easy and worked almost everywhere and were very simple, and easy with direct deposit. These new routing and checking numbers do not work with every employer, and some places say it’s not a valid number. Don’t even think  about using it for direct deposit for any government assistance or benefits it won’t work. They say it’s not a valid number. If you’re transferring money for cash app it’s not instant. It’s takes 20-30 mins to show up. If you make purchases at a gas station or a convenient store Varo takes all your money out of your account and doesn’t show up until the next day.

I loved the original app it was quick, easy, convenient, and really helped me save. This new app is egregious. Please do not download it. You will have so many problems and they will take forever to fix them. It’s not worth it. I’m leaving them as of Friday, do not waste your time. And as for you Varo. If it’s not broken, don’t fix it. Learn to leave things the way they are, if they’re working efficiently.","{'id': 20739934, 'body': ""We're very sorry about your experience & we understand that the migration process can be frustrating.  As soon as we receive the funds from your employer, benefits provider, etc we post them to your account. It looks like you received assistance when calling in. Please let us know if you need further assistance!"", 'modified': '2021-01-29T21:15:24Z'}"
varo,4,FALSE,aistin43,4/8/2021 4:57,"i love it, easy to save",
Best Bankkk,5,FALSE,Sayso1224,3/9/2021 23:18,This Is The Best Bank Ever,
Josue,5,FALSE,swaybaybay,3/9/2021 20:13,Live it,
Varo is amazing,5,FALSE,Hustlexxx,5/27/2021 16:35,Love it,
Needs mail a check option,3,FALSE,(;$)67964($&@),2/10/2021 0:12,NEEDS TO HAVE A MAIL A CHECK OPTION SO I CAN PAY RENT! THE OLD APP HAD IT BUT NOT THE NEW ONE?,"{'id': 20999949, 'body': ""We appreciate you for taking the time to leave us your honest feedback! We understand the inconvenience so know that your feedback was taken seriously and that we've informed the necessary team. If you have any further concerns and/or questions, please reach out to us at appreview@varomoney.com!"", 'modified': '2021-02-11T13:58:10Z'}"
I LOVE VARO,5,FALSE,TJG4/10/86,5/21/2021 20:32,VARO Banking is the absolute best,
Good,5,FALSE,whoojgjh,5/20/2021 7:42,Good app to useh,
Awesome,5,FALSE,AyeOne718,2/4/2021 18:20,Awesomely great,
They don’t care about you.,1,FALSE,AEchols110,4/1/2021 21:53,"New Update: My account has officially been closed and I couldn’t be happier. I am fortunate enough to not live paycheck to paycheck but my recent experience with Varo truly reinforces why I left. I made a mistake updating my direct deposit and did not save my changes so my paycheck was sent to the closed Varo account. Banks have 5 business days to return the funds to the ACH originator and Varo of course is taking the whole amount of time lol. In my first review, hold times were consistently 30-60 minutes but now they are consistently 60+ minutes. If I could market my hatred for this bank I would. 

Final Update: I submitted an account closure request yesterday by email and that was handled within a day. I submitted other requests by email and they were never handled and responded to a week later. I am glad to have made the choice to move from Varo. They do not deserve any loyalty. 

Update: As of today I still have not received any responses from my emails sent six days ago. Varo replied to my App Store review and said to contact them by email lol. Why would I do that if no one is going to respond. Officially working on switching now. Again, I love the platform but it’s not enough to keep me. 

I’ve been with Varo since 2019 and have LOVED banking with them. I’m not sure when things changed but now they treat you just like any other bank, like an account number instead of a person. Hold times are always 30-60 minutes and they do not respond to emails. I expressed my concerns when I finally made it through to a rep and they just didn’t care, even when I mentioned I may be switching because of it. I have my Direct Deposit split between two banks but will be closing out my Varo account very soon. It really is unfortunate because I still love the platform but I just can’t support a startup who grew because of our loyalty and am now being slapped in the face.","{'id': 22029534, 'body': 'Thank you for taking time to provide your honest feedback. We are certainly sorry to see you go. However, we wish you the absolute best moving forward. Our team is currently escalating your situation and reviewing further. We appreciate your patience and cooperation.', 'modified': '2021-04-03T20:42:37Z'}"
Love it,5,FALSE,Blackboy39th,2/3/2021 20:34,Thanks Varo,
Okay,5,FALSE,87slewis,5/27/2021 2:34,Good,
They are the best!,5,FALSE,melanda87,5/5/2021 23:39,Love it!,
CANT GET NO BETTER.!!,5,FALSE,samuel coleheart,5/1/2021 12:58,GREATEST APP I HAVE EVER HAD . Direct deposit wise .!!,
Love it !,5,FALSE,gregs80,3/24/2021 12:58,Good app.,
Great,5,FALSE,longding95,3/4/2021 22:36,Love it,
Love the new Varo App,5,FALSE,Katisha_79,1/8/2021 17:09,❤️❤️❤️,
Great,5,FALSE,lovelytara1991,5/20/2021 19:27,Love,
cool app,5,FALSE,kellocean,4/23/2021 9:18,very beneficial,
can’t change my number.,1,FALSE,GregHeffleyHater,5/6/2021 4:22,🙃🙃🙃🙃,"{'id': 22680198, 'body': 'Hi! We would love to assist you with updating your phone number on file. Please send an email to support@varomoney.com with this request so we can locate your account and provide the proper steps to do so, we hope to hear from you! ', 'modified': '2021-05-07T13:35:25Z'}"
Varo is awesome!,5,FALSE,Rafael David González,3/30/2021 23:23,Varo is awesome.  I love the Varo-to-Varo transfers!,
Amazing,5,FALSE,Littlemak73112,3/15/2021 4:15,Awesome,
Review,5,FALSE,Melaninnnn.s,5/11/2021 4:44,Perfect!!!,
Awesome,5,FALSE,Only app u need,4/23/2021 0:21,Loving it,
Lexowe,5,FALSE,Lexowe,3/13/2021 17:13,I love it,
The Best,5,FALSE,EBTETC,2/16/2021 21:12,I love Varo,
Key1600_,5,FALSE,key1600_,5/15/2021 1:36,Nice app,
Amazing,4,FALSE,tilisha garrett,2/7/2021 16:57,Love this,
Aliasing9999,5,FALSE,aliasing9999,5/11/2021 11:38,Nice love it,
Great,5,FALSE,tesla6,5/8/2021 22:58,Great,
Great,5,FALSE,HeymyNameDB,5/4/2021 13:31,Booming,
Lovin’ varo,5,FALSE,tatersmom13,4/23/2021 22:40,Awesome experiences,
Love Varo!!,5,FALSE,Patti Dmoney,4/1/2021 3:21,Yes it’s a awesome app!!!,
Varo,5,FALSE,buddylovesyou99,3/8/2021 13:30,I love it,
Yes,5,FALSE,bcghvhu,1/29/2021 19:58,I love it,
Varo,5,FALSE,sweetdream72,1/7/2021 22:26,I love it,
"Zero Security, Zero Support",1,TRUE,OLIVIA-NewYork,6/1/2021 19:02,"I had two fraudulent/unauthorized transactions take place on my account this week that totaled $2000. Varo responded by disputing the claim and closing my account. I am extremely disturbed. 

Full story is below but to sum it up: 
The Varo product is seriously flawed. It enabled someone to hack into my account and transfer money to another Varo user. Rather then helping me reverse the fraud, Varo closed my account (implying I was responsible) and went completely silent despite multiple requests for further detail or assistance. 

This complete lack of security is troubling from a bank and I would strongly warn anyone against using them. 

Full story:

I’ve had Varo since early 2020 and use it for savings. I’ve never taken money out of the account or transferred money to another account. 

On 5/26 I noticed two Varo-to-Varo (“V2V”) transactions post to my account totaling $2000, which is also the limit you can transfer. I did not initiate these transfers nor do I know the person the money was transferred to. 

I immediately called Varo and filed a claim. Two days later received a response saying that their investigation was complete and they found no error and my account was being irrevocably terminated.

I have had no luck with any follow up support and was told that the only thing to do was to send an email to their support line. So, instead of helping me with the illegal fraud on my account, they permanently closed my account and have refused to deal with the matter. 

Anticipating a canned response by Varo here and would ask them to please contact me instead.","{'id': 23082188, 'body': ""It's always a difficult decision to close an account. We regularly verify financial activity to ensure we keep our whole community safe. In rare cases, it may be necessary to close an account in order to maintain the security and quality of our service. If you feel this decision was made in error, please reach out at support@varomoney.com.\r\n"", 'modified': '2021-05-30T02:20:28Z'}"
dean,4,FALSE,LoxNGrass,2/14/2021 23:03,east to use love it,
Very good,5,FALSE,deugshi,4/27/2021 18:50,🤪✌🏾,
Love it,5,FALSE,QueenKay26,3/27/2021 19:02,I love Varo,
Varo Acct holder,5,FALSE,VaroGG,1/6/2021 21:46,I love my VARO acct.,
Nicole Raeaaa,5,FALSE,Nicole Raeaaa,1/6/2021 3:45,Live it,
Fire,5,FALSE,irok93,4/25/2021 1:54,Shhhh ghetto,
Great,5,FALSE,amrawrrrr,2/28/2021 4:10,Awesome,
ChanelC,5,FALSE,chanelCK,5/11/2021 22:32,Great App,
Great!,5,FALSE,Tjm1289,5/2/2021 3:23,This is great.,
Varo lover,5,FALSE,Tinydolla💙,6/10/2021 12:03,Love it,
Great,5,FALSE,SmashZomb,6/3/2021 20:50,Great,
Stayed,5,FALSE,shaydsd,5/20/2021 0:25,Cmgreat,
Love it varo,5,FALSE,fisngs aiwvsuwnai,5/19/2021 8:25,Good love it,
Love The new varo!!!!,5,FALSE,Mac 720 Dre,4/30/2021 4:57,Love it!!!!,
I love Varo!,5,FALSE,Twoodhull,3/14/2021 20:06,I love Varo,
Varo Banking,5,FALSE,Starrilynn,2/21/2021 20:54,Varo is the best!,
Varo is legit!,5,FALSE,teefitty,2/21/2021 15:50,100%,
Varo is the best !!!,5,FALSE,rosamelanema,2/20/2021 20:24,The best ever,
Luv,5,FALSE,MontGang,4/26/2021 4:13,Nice,
Great,5,FALSE,MrsCarter06,4/25/2021 3:29,Great,
So love it,5,FALSE,canhyf,3/16/2021 22:17,I love VARO,
Varo,5,FALSE,QueenNique27!,4/28/2021 16:58,I love varo,
Hello,5,FALSE,Ang Dhume Villegas,4/13/2021 9:50,It’s me,
Great,5,FALSE,23 savage 🙃,3/28/2021 11:20,Great,
Varo,5,FALSE,Jejnajansbsshs,1/9/2021 6:22,Excellent,
Boo,5,FALSE,boo3760,4/12/2021 11:48,Love it,
Love it,5,FALSE,Juanlocc,4/11/2021 17:52,Good good good,
Tyreem2011,5,FALSE,troyd2011,3/26/2021 14:10,Love this,
I LOVE VARO IT’S A REAL BANK ACCOUNT SAVINGS AND ALL THE BEST BANK EVER.,5,FALSE,LBOB-N-BOBJR,3/19/2021 21:38,Try it you will NOT BE SORRY,
Awesome,5,FALSE,kimmmmmmmme,3/5/2021 18:00,Love it,
Love,4,FALSE,yungty,3/10/2021 12:42,They are the best,
Love sham34,5,FALSE,Loveshema,6/11/2021 17:09,Chjjk,
Crisprin,5,FALSE,crispting17,2/27/2021 23:40,Love it,
Alex Lee,5,FALSE,alwx Lee,2/14/2021 22:10,Thanks,
The best,5,FALSE,Jesushelp1234,1/26/2021 17:45,Varo is the best,
varo the best,5,FALSE,wooobigga,1/7/2021 2:04,love it here,
Varo,5,FALSE,OB Bryant,5/17/2021 22:50,Good app.,
Keishmund,5,FALSE,kehgyg,4/15/2021 10:42,Love Varo!,
Rocky LeCamus,5,FALSE,??!?!?!'mn,3/11/2021 6:03,Huh,
The best,5,FALSE,Israel black,5/12/2021 11:04,The best,
Love it,5,FALSE,Doochein,5/7/2021 1:21,Love it,
great,5,FALSE,greathyli,5/4/2021 1:36,great,
Love it,5,FALSE,keoda40,4/26/2021 21:43,Love it,
Hi,5,FALSE,e do ufd c,2/27/2021 5:05,I he best,
I love Varo,5,FALSE,PhatDipp,2/5/2021 3:19,Varo is Awesome!!!,
Love,5,FALSE,bryon420,5/8/2021 15:23,Good,
Love it,5,FALSE,keia baby😘,3/14/2021 6:56,Love it,
Varo is the best,3,FALSE,ellnaw,5/7/2021 11:43,I love it hereee,
Love it,5,FALSE,miiaaasd,3/12/2021 18:07,Love it,
Varo,5,FALSE,@king_kibirushin,5/11/2021 15:32,It’s legit🤙🏾,
Varo,5,FALSE,michelle m ware,4/27/2021 4:21,I love Varo,
Sabrina,5,FALSE,momandgigi,3/22/2021 2:52,Love Varo,
Love,5,FALSE,naelove8325,5/12/2021 7:30,Love,
Varo,5,FALSE,zeedababbbyyy,6/1/2021 19:31,I love it 😘😘😘💕💕,
Love,5,FALSE,Marktwain Green Jr,4/11/2021 3:21,Grewt,
Good,4,FALSE,antt b,2/21/2021 11:12,Great,
❤️Varo,5,FALSE,queenofthebeans,5/17/2021 6:02,I love Varo.,
Yes,5,FALSE,nickhomes46,5/7/2021 5:39,Great,
Tp 34,5,FALSE,tp 34,6/11/2021 0:27,Love it,
Varo,5,FALSE,ghoohfyi,4/22/2021 10:33,Best,
Lil karee,5,FALSE,lil karee,4/16/2021 20:00,Good,
Varo,5,FALSE,Maelu55,2/25/2021 4:55,Great,
Sick,5,FALSE,jesse1473,1/8/2021 1:42,Cool,
Carmen1979,5,FALSE,MeLovingMeh,5/27/2021 5:01,MeLovingmeh,
Nice,5,FALSE,ganggangsta103,4/14/2021 4:26,Sweet,
Rob2337,5,FALSE,rob2337,3/17/2021 18:38,Awesome,
Varo,5,FALSE,allovely40,1/18/2021 8:26,Great,
love it,5,FALSE,kittybit h,1/7/2021 2:35,love it,
Varo,5,FALSE,Ricco Swauveee,6/7/2021 8:51,Love it,
Yay,5,FALSE,beba72691,4/24/2021 19:20,Thanks,
Varo,5,FALSE,riosv6,2/24/2021 18:43,Best,
Money,3,FALSE,PeterPan<3,4/12/2021 12:17,Cool,
Varo,5,FALSE,gaige sanderson,3/23/2021 1:58,Love it,
Loving it,3,FALSE,darius47777,5/20/2021 23:31,Love it,
Varo,5,FALSE,vari arovaro,3/14/2021 19:53,Love it,
Buzzodee,5,FALSE,buzzodee,1/7/2021 15:05,Good,
Mjjd,5,FALSE,jjdj89,1/6/2021 9:17,Great,
👍🏾,5,FALSE,Jickey27,3/25/2021 6:26,Great,
Ms. Green,5,FALSE,Hyz1&Only,3/10/2021 4:16,Loving It❤️,
Varo,5,FALSE,jjjhghhj,3/3/2021 3:51,Love it,
Varo,5,FALSE,dseastone,2/20/2021 2:10,Love it,
Yes Sir,5,FALSE,calbomick,2/4/2021 0:24,Awesome,
Good,5,FALSE,Lil moe1994,5/21/2021 18:34,Good,
Good,5,FALSE,looolloll,4/27/2021 12:05,Good,
Good,5,FALSE,keinokk,4/26/2021 14:42,Good,
❤️,5,FALSE,Kyontayyyyyyyy,3/13/2021 22:57,Love it 💕,
Cool!,5,FALSE,ReallSpillChris1,3/1/2021 15:24,Best,
LOVE IT,5,FALSE,naii.elyy,1/29/2021 5:33,great,
Loving,5,FALSE,007 Antwain,6/1/2021 19:08,Varo! 🥰,
Ghiberti,5,FALSE,vhuuyyfr,3/31/2021 22:34,Highbrow,
Good,5,FALSE,sharonriggs,3/19/2021 16:27,Yeet,
Good,5,FALSE,ronell49,1/18/2021 3:57,Good,
BEAT BANK EVER!,5,FALSE,Chrismaz11,4/3/2021 18:14,No fees!!,
CEO,5,FALSE,so Bob gfs the mvfshjj,3/26/2021 13:47,It great,
Yayyyy,5,FALSE,jjcarnegie,3/12/2021 14:25,Great,
Bey556,5,FALSE,bey556,1/14/2021 21:58,Hun,
The BEST,5,FALSE,ll on jbj,6/9/2021 21:27,BEST ONLINE BANK THERE IS,
Lala,5,FALSE,lalalucy109,5/19/2021 4:44,Yeah,
Doc,5,FALSE,U so fat,2/12/2021 18:05,Cool 😎,
Brian,5,FALSE,BrianWQ,2/22/2021 23:22,GREAT CARD !!!!,
Awesome,5,FALSE,callsonyourlife,1/19/2021 14:07,Dope,
Awesome,5,FALSE,jazzey4276,1/11/2021 19:22,Love VARO,
Great app,5,FALSE,Max Slizzer,1/25/2021 19:51,👍🏾👍🏾👍🏾👍🏾,
🔥🔥,5,FALSE,kemetu,4/28/2021 0:50,Awesome sauce,
Yay!,5,FALSE,aqswrdg,5/5/2021 15:49,Awesome,
Cool 😎,5,FALSE,liljay2300,4/19/2021 3:10,Awesome 🙌🏽🤑💸,
Good,5,FALSE,tyads,2/17/2021 13:44,Yu,
😁,5,FALSE,GRMGIGI,1/12/2021 22:02,Good,
GREAT FINANCIAL INSTITUTION!,5,FALSE,ID King 214,5/7/2021 11:28,Love them!,
DA BEST... WHO??? VARO!!!,5,FALSE,allsolodolo,5/1/2021 7:24,a1 day 1,
PROUD SUPPORTER,5,FALSE,Min. Seth Davis,4/21/2021 2:58,I. LOVE THE UPDATED / REDESIGN OF THE VARO. APP.,
Mr,5,FALSE,mike1971g,5/22/2021 1:11,Nice,
LOVE VARO!!,5,FALSE,PROUD VARO USER,5/13/2021 6:03,VARO IS A GREAT AND VERY EFFICIENT BANK!!,
