review,userName,date,developerResponse,title,isEdited,rating
Great stuff,DisneyHayley,2/14/2021 1:33,"{'id': 21072729, 'body': 'Thank you, DisneyHayley! :)', 'modified': '2021-02-15T18:05:03Z'}",Brahe,FALSE,5
Love them,XXDARKHAWKXX,2/12/2021 17:07,"{'id': 20840342, 'body': 'Thank you for your review!! :)', 'modified': '2021-02-03T18:09:23Z'}",REALLY WORKS,TRUE,5
Hey thanks,unknownarmyman,2/12/2021 16:18,"{'id': 21072956, 'body': 'Glad you like our app! :)', 'modified': '2021-02-15T18:22:23Z'}",Thanks thanks,FALSE,5
Great app,vjwalter,1/13/2021 17:56,"{'id': 20434358, 'body': 'Thank you!!', 'modified': '2021-01-15T18:28:28Z'}",Float me,FALSE,5
The best,Loulou1164,5/7/2021 14:26,"{'id': 22751095, 'body': 'Thank you so much for your review! :)', 'modified': '2021-05-11T17:30:02Z'}",Great app,FALSE,5
Love this app,KshizzleB-raz,5/6/2021 15:07,"{'id': 22685887, 'body': 'Thank you so much for the love! :)', 'modified': '2021-05-07T18:40:44Z'}",Awesome,FALSE,5
Perfect,Sdots02,4/24/2021 19:54,"{'id': 22468401, 'body': 'Yay! Thank you for your review! :)', 'modified': '2021-04-26T18:08:35Z'}",Nice app!,FALSE,5
Great app,khalil1264,12/23/2020 12:34,"{'id': 20255696, 'body': 'Thank you for your review!', 'modified': '2021-01-08T04:35:15Z'}",Review,FALSE,5
Best app ever,sksisieksk,12/13/2020 4:25,"{'id': 19836617, 'body': 'Thank you!', 'modified': '2020-12-17T18:25:28Z'}",Best app,FALSE,5
Cool,princeboy101,5/11/2021 0:19,"{'id': 21930920, 'body': 'Thank you, princeboy101!! :)', 'modified': '2021-03-29T16:38:16Z'}",Nice work,TRUE,5
Useless and a waste of time,mrvintage1945,6/24/2020 19:42,,No help,FALSE,1
Thanks,aus4u,4/17/2021 13:32,"{'id': 22335007, 'body': 'Thank you for your review! :)', 'modified': '2021-04-19T19:18:30Z'}",Awesome,FALSE,5
it’s a good service,Ig @ohthatsmiaa_,4/3/2021 20:17,"{'id': 22054449, 'body': 'Thank you for your review!! :)', 'modified': '2021-04-05T16:27:49Z'}",good,FALSE,5
Word,hskrilla10,6/9/2021 20:20,"{'id': 20790025, 'body': '😎😎😎', 'modified': '2021-02-01T18:50:47Z'}",Jskrilla100,TRUE,5
AFTER USING THIS APP FOR A LOAN I WAS HACKED.  On my pay day $1700 was attempted to be withdrawn. $187 successfully. Stay away,stay away app,9/16/2020 7:49,"{'id': 17941056, 'body': ""Hi, unfortunately we're not able to ID who you are since no name is attached to this review. Our support team and fraud teams are happy to assist- please contact them at support@floatme.io"", 'modified': '2020-09-17T20:15:37Z'}",Hacked,FALSE,1
Fave app,jason sencion,5/4/2021 22:26,"{'id': 22664302, 'body': 'Thank you so much for the love, Jason! :)', 'modified': '2021-05-06T20:08:27Z'}",Love,FALSE,5
Love this app,cyito21,3/3/2021 13:04,"{'id': 21453419, 'body': 'Thank you for the love, cyito21!! :)', 'modified': '2021-03-04T18:23:42Z'}",Shmoney,FALSE,5
Great app,brian23@,2/14/2021 0:28,"{'id': 20483893, 'body': 'Thank you, brian23@!! :)', 'modified': '2021-01-18T18:41:24Z'}",Great app,TRUE,5
Love this app,jodiemls,2/10/2021 13:29,"{'id': 21006777, 'body': 'Thank you for the love, jodiemls!! :)', 'modified': '2021-02-11T19:43:32Z'}",Good,FALSE,5
Awesome,jjjjkkhkjhknguntf,4/21/2021 4:14,"{'id': 22404235, 'body': 'Thank you so much for your review! :)', 'modified': '2021-04-22T18:18:10Z'}",App review,FALSE,5
Helped me during COVID 19,calliry,10/20/2020 2:25,"{'id': 18650232, 'body': ""Thank you! I'm glad we were able to help."", 'modified': '2020-10-22T20:06:25Z'}",Thank you,FALSE,2
Good stuff,Kathwhite2019,4/18/2021 16:53,"{'id': 22356752, 'body': 'Thank you for your review, Kathwhite2019!! :)', 'modified': '2021-04-20T15:56:03Z'}",Good,FALSE,5
Love the app,bknownes,2/20/2021 15:37,"{'id': 20255599, 'body': 'Thank you very much :)', 'modified': '2021-01-08T04:29:34Z'}",Roberto,TRUE,5
Love the app,Butterfliz42,1/29/2021 23:24,"{'id': 20790040, 'body': 'Thank you for the love, Butterfliz42! 😁', 'modified': '2021-02-01T18:51:53Z'}",Awesome,FALSE,5
Great service,alexuseg,1/24/2021 17:25,"{'id': 20663703, 'body': 'Thank you so much! :)', 'modified': '2021-01-26T16:16:41Z'}",Dope,FALSE,5
App is legit and love the generosity,nissiaa,12/28/2020 16:28,"{'id': 20094848, 'body': ""Thanks, nissiaa! I'm glad we could help :)"", 'modified': '2020-12-30T23:05:14Z'}",Legit,FALSE,5
Boom I like it,buttermilk96,4/19/2021 23:32,"{'id': 22380455, 'body': 'Thank you for your review, buttermilk96! :)', 'modified': '2021-04-21T17:28:33Z'}",Yeaaaaa,FALSE,5
Fight,halkizjwk,5/18/2021 3:11,,Did,FALSE,4
Great app,Kris😀,4/11/2021 4:16,"{'id': 20737779, 'body': 'Thank you, Kris! :)', 'modified': '2021-01-29T17:59:53Z'}",Great app!,TRUE,5
Good stuff,Vinnyv33,2/12/2021 0:41,"{'id': 20715400, 'body': 'Thank you!! :)', 'modified': '2021-01-28T17:57:56Z'}",Good,TRUE,5
Great job,riche1984,2/11/2021 16:56,"{'id': 20691956, 'body': 'Thank you! :)', 'modified': '2021-01-27T17:43:37Z'}",Yes,TRUE,5
Great app,DominicanJohn✔️#1️⃣,1/20/2021 16:19,"{'id': 20583996, 'body': 'Thank you!!', 'modified': '2021-01-22T16:24:40Z'}",Awesome,FALSE,5
Great app,SavageCiti,12/20/2020 5:48,"{'id': 19911958, 'body': 'Thank you, SavageCiti!', 'modified': '2020-12-21T20:17:17Z'}",Nice,FALSE,5
Amazing,esha_lee,5/20/2021 5:43,"{'id': 22942360, 'body': 'Thank you so much for your review! 😁', 'modified': '2021-05-21T18:09:44Z'}",Review,FALSE,5
Great app,Jasonborelli,5/11/2021 4:29,"{'id': 21430342, 'body': 'Hi Jason, thank you for your review! :)', 'modified': '2021-03-03T17:09:52Z'}",Jason Borelli,TRUE,5
Cool stuff,joe11229900,4/9/2021 4:30,"{'id': 21716136, 'body': 'Thank you so much, joe11229900!! :)', 'modified': '2021-03-17T20:14:54Z'}",Nice,TRUE,5
Great service,dickhr,3/26/2021 13:26,"{'id': 20407118, 'body': '😎', 'modified': '2021-01-14T15:58:08Z'}",Mr,TRUE,5
Good,momom1970,2/18/2021 13:03,"{'id': 20410395, 'body': 'Thank you! 😁', 'modified': '2021-01-14T19:29:18Z'}",Good stuff,TRUE,5
Floated me 20,reebee dee,2/4/2021 6:35,"{'id': 20887755, 'body': ""Thank you for your review, reebee! We're so glad we could help :)"", 'modified': '2021-02-05T18:30:53Z'}",Great!!,FALSE,5
Lifesaver!,Abengal,1/29/2021 22:03,"{'id': 20814664, 'body': 'Thank you for your review, Abengal! :)', 'modified': '2021-02-02T18:37:52Z'}",Great app!,FALSE,5
Awesome,jj305786,11/8/2020 3:59,"{'id': 18992860, 'body': 'Thank you jj305786! We’re so happy you’re enjoying our app.', 'modified': '2020-11-09T14:19:20Z'}",Great app,FALSE,5
DONT WASTE TIME THIS WITH ANY OTHER ONES THIS ONE WORKS GREAT,wec3wec3,5/14/2021 3:45,"{'id': 21220819, 'body': 'Thank you so much for your review, wec3wec3! 😁 💪', 'modified': '2021-02-22T18:49:05Z'}",This one actually works,TRUE,5
Great app,Frnkus87,5/7/2021 22:15,"{'id': 22685919, 'body': 'Thank you so much for your review! :)', 'modified': '2021-05-07T18:42:59Z'}",Great,TRUE,5
Good app,ghjaugvbsk1,5/3/2021 0:34,"{'id': 22619151, 'body': 'Thank you so much for your review! :)', 'modified': '2021-05-04T17:34:16Z'}",Nice,FALSE,5
Bbbb,husky8713,4/27/2021 10:45,,Highly,FALSE,5
Great for emergencies or in a pinch 😊,2wks,3/14/2021 19:07,"{'id': 21690620, 'body': ""Hi 2wks, thank you for your review! We're glad we could help :)"", 'modified': '2021-03-16T17:33:50Z'}",Clutch,FALSE,5
Love the app,momoo19936,2/18/2021 20:36,"{'id': 20507456, 'body': 'Thank you! :)', 'modified': '2021-01-19T15:44:21Z'}",Love it,TRUE,5
Amazing,Timhern1996,2/3/2021 4:22,"{'id': 20862419, 'body': 'Thank you so much for your review, Timhern1996! :)', 'modified': '2021-02-04T16:50:09Z'}",Float me,FALSE,5
Love this app,wearosgy,2/3/2021 3:08,"{'id': 20862445, 'body': 'Hi wearosgy, thank you for your review!!! :)', 'modified': '2021-02-04T16:52:11Z'}",Love it,FALSE,5
Awesome app,ceasler1993,2/13/2021 17:09,"{'id': 21072879, 'body': '😁😁😁', 'modified': '2021-02-15T18:14:57Z'}",Awesome app,FALSE,5
Amazing,nolid6922,12/23/2020 18:56,"{'id': 20255711, 'body': 'Thank you very much!', 'modified': '2021-01-08T04:36:35Z'}",Love it,FALSE,5
Bless,Buddybuddy730,1/22/2021 0:29,"{'id': 20640630, 'body': ""Thank you! We're glad we could help :)"", 'modified': '2021-01-25T20:01:39Z'}",A life savior!,FALSE,5
doesn't work at all,renashay88,8/22/2020 5:00,"{'id': 17446278, 'body': ""Hi renashay88, we unfortunately don't have a user or support message that matches the name listed here. Please message us at support@floatme.io or our help center at floatme.zendesk.com and we'll be happy to help."", 'modified': '2020-08-23T22:50:56Z'}",working,FALSE,1
Love this app,dojokiccn56098,2/22/2021 18:42,"{'id': 21271785, 'body': 'Thank you for the love, dojokiccn56098!! :)', 'modified': '2021-02-24T18:31:59Z'}",Greeaaatttt,FALSE,5
Ok,RobbieRdz,5/19/2021 13:19,"{'id': 22922698, 'body': 'Hi there, thank you for reaching out. Could you provide us with more feedback for improvement at floatme.zendesk.com?', 'modified': '2021-05-20T19:17:58Z'}",Fine,FALSE,3
Nice!,mashton32,6/7/2021 12:21,"{'id': 23272564, 'body': 'Thank you so much for your review! :)', 'modified': '2021-06-08T21:06:48Z'}",Cash,FALSE,5
Awesome app,Akatudy,1/23/2021 8:21,"{'id': 20640584, 'body': 'Thank you!! :)', 'modified': '2021-01-25T19:58:00Z'}",Me,FALSE,5
😍,Reba Z,5/19/2021 3:28,"{'id': 22922902, 'body': 'Thank you so much for your review! 😁', 'modified': '2021-05-20T19:41:26Z'}",Thanks!!,FALSE,5
The best app!!!,jennn nm,5/14/2021 1:45,"{'id': 22858091, 'body': 'Thank you so much for your review! 😊', 'modified': '2021-05-17T18:11:41Z'}",Best app,FALSE,5
Very good,chapo....,4/25/2021 16:11,"{'id': 22488650, 'body': 'Thank you for your review! :)', 'modified': '2021-04-27T14:25:07Z'}",Good,FALSE,5
They are great,gmoney54,2/21/2021 23:10,"{'id': 21246939, 'body': 'Thank you so much for your review, gmoney54! 😁', 'modified': '2021-02-23T20:02:44Z'}",The best,FALSE,5
Legit,love love fashion nova,1/29/2021 20:26,"{'id': 20790043, 'body': '😁😁😁', 'modified': '2021-02-01T18:52:05Z'}",Helpful,FALSE,5
Great app,imbadnewz757,1/2/2021 14:34,"{'id': 20255561, 'body': 'Thank you!', 'modified': '2021-01-08T04:27:21Z'}",Float,FALSE,5
Great app,Cuteone1991,12/19/2020 15:26,"{'id': 19912035, 'body': 'Thank you very much!', 'modified': '2020-12-21T20:21:52Z'}",Float,FALSE,5
Love it,KingdomboyK,6/12/2021 2:44,,Great,FALSE,5
^,Stuck @ Aliyahs house,4/27/2021 21:55,"{'id': 22538980, 'body': 'Thank you for your 5-star review! :)', 'modified': '2021-04-29T16:58:53Z'}",5 stars,FALSE,5
Good,ray_buds,2/2/2021 20:13,"{'id': 20862478, 'body': 'Glad you like our app! :)', 'modified': '2021-02-04T16:55:31Z'}",Cash good,FALSE,5
👋🏽 cool app,swaggsurfincalilivin,12/19/2020 22:01,"{'id': 19912002, 'body': 'Thanks, swaggsurfincalilivin!', 'modified': '2020-12-21T20:19:48Z'}",I love it,FALSE,5
Great!,Asslid18,5/26/2021 18:14,"{'id': 23073134, 'body': 'Thank you so much for your review! 😁', 'modified': '2021-05-28T20:14:01Z'}",Amazing,FALSE,5
Love it,Willstacks05,4/23/2021 9:52,"{'id': 22468422, 'body': 'Thank you for the love! :)', 'modified': '2021-04-26T18:10:21Z'}",Great,FALSE,5
App,Hdjajzjdiwkanxe,2/5/2021 21:38,"{'id': 20935367, 'body': '😁', 'modified': '2021-02-08T17:56:25Z'}",Great,FALSE,5
Great app,fredrucka,1/19/2021 2:57,"{'id': 20535574, 'body': 'Thank you!! :)', 'modified': '2021-01-20T18:31:29Z'}",Barkmamba,FALSE,5
Good Stuff,Niceboyandguy,12/27/2020 17:44,"{'id': 20255681, 'body': 'Thank you very much!', 'modified': '2021-01-08T04:34:15Z'}",Good,FALSE,5
Thanks,Aerothyme,2/20/2021 22:03,"{'id': 21220619, 'body': ""Hi Aerothyme, we're so glad you're enjoying our app! Let us know what we could do to receive a 5-star rating from you at floatme.zendesk.com :)"", 'modified': '2021-02-22T18:38:50Z'}",Good,FALSE,4
Best App,HaileeBaby20000,3/2/2021 4:30,"{'id': 21430287, 'body': ""Hi HaileeBaby20000, thank you for your review! We're glad you're enjoying the app! :)"", 'modified': '2021-03-03T17:05:42Z'}",Float Me,FALSE,5
Love it,behumble7,2/25/2021 0:44,"{'id': 21324866, 'body': 'Thank you for the love, behumble7!! :)', 'modified': '2021-02-26T18:09:49Z'}",Great,FALSE,5
Love it!,Cheers1480,3/26/2021 23:27,"{'id': 21024140, 'body': 'Thank you for the love, Cheers1480!! :)', 'modified': '2021-02-12T16:30:31Z'}",Best App!,TRUE,5
It’s ok,big cj cj 12,2/24/2021 6:35,"{'id': 21295674, 'body': 'Hi there, thank you for reaching out. If you need any assistance to enhance your experience, please contact us at floatme.zendesk.com.', 'modified': '2021-02-25T17:16:40Z'}",No love,FALSE,5
Love it,Sd.thrower1,12/18/2020 12:28,"{'id': 19912660, 'body': 'Thank you for your review!', 'modified': '2020-12-21T21:10:12Z'}",Great,FALSE,5
I love FloatMe!,kelseyr123,8/24/2020 19:32,"{'id': 17632622, 'body': 'Thanks Kelseyr123! We love having members like you- if you ever need help or just want to chat you can reach us at support@floatme.io :)', 'modified': '2020-09-01T17:39:22Z'}",FloatMe is amazing!,FALSE,5
Amazing!,perezioo,5/21/2021 18:35,"{'id': 21619541, 'body': 'Thank you so much, perezioo!! :)', 'modified': '2021-03-12T18:45:34Z'}",Great!,TRUE,5
Great,yessi xoxox,3/9/2021 21:49,"{'id': 21595604, 'body': 'Thank you so much, Yessi!! :)', 'modified': '2021-03-11T17:46:12Z'}",Love,FALSE,5
Great,VinceRiteee,2/28/2021 0:27,"{'id': 21377522, 'body': 'Thank you, VinceRiteee!! :)', 'modified': '2021-03-01T18:59:53Z'}",Great timing,FALSE,5
Great app!!,A.M..S,2/10/2021 8:46,"{'id': 21003976, 'body': 'Thank you so much!! :)', 'modified': '2021-02-11T16:15:57Z'}",Awesome!!,FALSE,5
Love you guys!!!,AaronxJensen,2/5/2021 3:17,"{'id': 20935552, 'body': 'Thank you so much for the love, AaronxJensen!', 'modified': '2021-02-08T18:04:16Z'}",Wow!!!,FALSE,5
Great app love it,Wassup10456,2/23/2021 14:31,"{'id': 21271580, 'body': 'Hi there, thank you so much for your review! :)', 'modified': '2021-02-24T18:16:17Z'}",GREAT,FALSE,5
YOU GET MONEY WHEN YOURE BROKE TO BUY FOOD SO YOU DONT STARVE TO DEATH WAITING FOR YOUR PAY CHECK THAT WAY YOU DONT HAVE TO RESORT TO EATING YOUR PETS!,PandanatorRocks,2/14/2021 0:58,,MONEY,FALSE,5
This app is pretty cool.,B1012000,2/19/2021 12:20,"{'id': 21220900, 'body': 'Thank you! 😎', 'modified': '2021-02-22T18:54:15Z'}",Dope,FALSE,5
Great in a pinch,rickjwilliams,1/29/2021 22:12,"{'id': 20789804, 'body': ""Hi rickjwilliams, thank you for your feedback! We're glad you find our app helpful and great in a pinch. Let us know how we could improve to receive a 5-star review from you at floatme.zendesk.com!"", 'modified': '2021-02-01T18:32:31Z'}",Helpful,FALSE,3
Life saver!! 🙌,Chef-odb,6/11/2021 2:02,,😬,FALSE,5
Great app,Toogvdly,5/21/2021 12:18,"{'id': 22984516, 'body': 'Thank you so much for your review! 😁', 'modified': '2021-05-24T18:18:57Z'}",👍🏿,FALSE,5
Instant money!,@amandaacelestee,3/11/2021 3:54,"{'id': 21619359, 'body': 'Thank you so much for your review, amandaacelestee!! :)', 'modified': '2021-03-12T18:34:30Z'}",AWESOME,FALSE,5
Great app,gccjvjml,2/27/2021 6:29,"{'id': 21377582, 'body': 'Thank you for your review, gccjvjml! :)', 'modified': '2021-03-01T19:04:42Z'}",Greeeeeaaaaattttt,FALSE,5
Great,aerywild,2/19/2021 12:37,"{'id': 20535632, 'body': 'Thank you! :)', 'modified': '2021-01-20T18:35:31Z'}",Rate,TRUE,5
I did,1.12E+19,2/12/2021 13:20,"{'id': 19912025, 'body': 'Thank you!', 'modified': '2020-12-21T20:20:57Z'}",Jk,TRUE,5
I love this app,#NAME?,12/26/2020 0:16,"{'id': 20017845, 'body': 'Thanks, Kmarie1! We appreciate having you as part of our community :)', 'modified': '2020-12-27T20:56:47Z'}",Hi,FALSE,5
This is amazing,ventz3000 aim,6/9/2021 11:40,"{'id': 21736048, 'body': 'Thank you so much for your review, ventz3000!! :)', 'modified': '2021-03-18T14:38:09Z'}",Wow,TRUE,5
Great,armyvet011792,6/1/2021 14:50,"{'id': 23181782, 'body': 'Thank you so much for your review! :)', 'modified': '2021-06-03T19:45:59Z'}",Great great xp,FALSE,5
Beet,jd brdddb. x,4/30/2021 16:51,,Moments,FALSE,5
Awesome,thecub7,4/11/2021 6:16,"{'id': 22152698, 'body': 'Thank you for your review, thecub7! :)', 'modified': '2021-04-09T15:54:36Z'}",Great,TRUE,5
Awesome,dregety567,3/20/2021 13:25,"{'id': 21801592, 'body': 'Thank you for your review, dregety567!! :)', 'modified': '2021-03-22T17:21:51Z'}",Great,FALSE,5
Nice,Duke-Danger,3/7/2021 21:47,"{'id': 21547196, 'body': 'Thank you, Duke-Danger!! :)', 'modified': '2021-03-09T18:06:23Z'}",Nice app,FALSE,5
Love float me!!,summercrews,12/25/2020 4:37,"{'id': 20017398, 'body': ""Thank you summercrews, I'm glad you could help :)"", 'modified': '2020-12-27T19:48:13Z'}",Awesome,FALSE,5
Good,poop789o,2/26/2021 3:44,"{'id': 21377621, 'body': 'Thank you for the review! :)', 'modified': '2021-03-01T19:08:26Z'}",Recovering,FALSE,5
Great,Qcookster,2/2/2021 21:10,"{'id': 20382297, 'body': ""Thank you for your review! We're happy you enjoy our app! :)"", 'modified': '2021-01-13T18:18:18Z'}",Qcookster24,TRUE,5
Love love love,Lillith82,1/3/2021 14:12,"{'id': 20255526, 'body': 'Thank you!', 'modified': '2021-01-08T04:25:36Z'}",Awesome sauce,FALSE,5
Good app,Alonebullet,5/5/2021 5:03,"{'id': 22664299, 'body': 'Thank you so much for your review! :)', 'modified': '2021-05-06T20:08:11Z'}",Lid,FALSE,5
Noice!,Joy presence,4/20/2021 22:43,"{'id': 20790050, 'body': '😁😁😁', 'modified': '2021-02-01T18:52:34Z'}",Perception perfection,TRUE,5
Great,Carey1015,2/28/2021 23:18,"{'id': 21402109, 'body': 'Glad you like it, Carey1015!!', 'modified': '2021-03-02T16:07:57Z'}",Fun,FALSE,5
Awesome,BestBuyDan,1/7/2021 0:49,"{'id': 20269328, 'body': ""Thank you, Dan! We're glad you're enjoying FloatMe"", 'modified': '2021-01-08T14:38:13Z'}",Great,FALSE,5
Thanks for help,Fahood92,12/28/2020 5:35,"{'id': 20065757, 'body': 'Thank you for your review :)', 'modified': '2020-12-29T14:01:51Z'}",Hi,FALSE,5
Awesome,antdelg755778,12/27/2020 19:09,"{'id': 20048739, 'body': ""Thank you very much! You're awesome :)"", 'modified': '2020-12-29T00:00:30Z'}",Great,FALSE,5
Great,Ashwolfer,6/9/2021 17:58,"{'id': 21930868, 'body': 'Thank you, Ashwolfer!! :)', 'modified': '2021-03-29T16:35:50Z'}",Great,TRUE,5
Great,mcdizzle50,6/8/2021 16:00,"{'id': 23294346, 'body': 'Thank you so much for your review! :)', 'modified': '2021-06-09T19:54:00Z'}",Great,FALSE,5
Great,sharod281,6/3/2021 4:33,"{'id': 23205098, 'body': 'Thank you so much for your review! 😁\n', 'modified': '2021-06-04T20:25:59Z'}",Great,FALSE,5
Great,juan45817,4/2/2021 14:23,"{'id': 22054511, 'body': 'Thank you, Juan!! :)', 'modified': '2021-04-05T16:30:53Z'}",Good,FALSE,5
Good app,gunitjason98,3/14/2021 22:57,"{'id': 21690615, 'body': 'Thank you so much, gunitjason98!! :)', 'modified': '2021-03-16T17:33:27Z'}",Good,FALSE,5
Good app,snigdingus,3/6/2021 13:46,"{'id': 21520815, 'body': 'Thank you so much, snigdingus!! :)', 'modified': '2021-03-08T18:33:45Z'}",Good,FALSE,5
Loan only $20,bossinup40,3/10/2021 2:04,"{'id': 20982788, 'body': 'Hi bossinup40, thank you for your feedback! Most members start at $20-$30 since the average overdraft is caused by a $15 - $25 transaction but increases as we get to know you better and learn your financial habits.', 'modified': '2021-02-10T18:36:00Z'}",Loan,TRUE,4
20$ is 20$ !🙌,krvinnn23,2/25/2021 16:54,"{'id': 21377644, 'body': 'Thank you for your review, krvinnn23! :)', 'modified': '2021-03-01T19:10:35Z'}",Awesome !,FALSE,5
Love it,katyugh3465,5/6/2021 19:27,"{'id': 22751119, 'body': 'Thank you so much for your review! :)', 'modified': '2021-05-11T17:31:00Z'}",Awesome,FALSE,5
Great,diivaxo,5/1/2021 16:25,"{'id': 21547071, 'body': 'Thank you, diivaxo!! :)', 'modified': '2021-03-09T17:56:38Z'}",Great,TRUE,5
Great,ateexf,4/24/2021 0:04,"{'id': 22428463, 'body': '😎😎😎', 'modified': '2021-04-23T21:09:27Z'}",Great,TRUE,5
Great,Miracle_gain,2/28/2021 15:56,"{'id': 21377312, 'body': 'Thank you so much, Miracle_gain! :)', 'modified': '2021-03-01T18:44:07Z'}",Good,FALSE,5
Great,HOLA202013,3/26/2021 15:19,"{'id': 21930961, 'body': 'Thank you! :)', 'modified': '2021-03-29T16:40:40Z'}",Great,FALSE,5
Great,justme1007,3/22/2021 9:53,"{'id': 21820572, 'body': 'Thank you so much for your review, justme1007!! :)', 'modified': '2021-03-23T15:06:46Z'}",Great,FALSE,5
Great,escdelete,3/3/2021 0:50,"{'id': 21453385, 'body': 'Thank you!! :)', 'modified': '2021-03-04T18:21:56Z'}",Great,FALSE,5
Great,B.Contreras9,2/4/2021 18:54,"{'id': 20935560, 'body': 'Thank you!! :)', 'modified': '2021-02-08T18:04:51Z'}",B.Contreras9,FALSE,5
Love this,brownboy88,1/31/2021 17:57,"{'id': 19962554, 'body': 'Thank you very much!', 'modified': '2020-12-23T18:26:52Z'}",Brownboy88,TRUE,5
Great,bwilbanks22,5/31/2021 0:49,"{'id': 23134657, 'body': 'Thank you so much for your review! :)', 'modified': '2021-06-01T17:01:53Z'}",Brooke,FALSE,5
don’t bother,HollywoodDash,11/23/2020 1:08,"{'id': 19473605, 'body': ""Hi HollywoodDash, we're sorry to hear that the experience did not meet your expectations. Please reach out to us at floatme.zendesk.com; we'd love to know more and assist."", 'modified': '2020-12-01T21:52:03Z'}",a waste,FALSE,1
Great,lavent99,2/5/2021 7:45,"{'id': 20935458, 'body': 'Thank you! :)', 'modified': '2021-02-08T17:59:17Z'}",Great,FALSE,5
Great,ffeezzyy,2/1/2021 22:08,"{'id': 20840316, 'body': '😁😁😁', 'modified': '2021-02-03T18:07:01Z'}",Great,FALSE,5
Great,constancemarie2241,1/28/2021 2:14,"{'id': 20434304, 'body': '😎', 'modified': '2021-01-15T18:24:10Z'}",Great,TRUE,5
Great,hwhittemore2,1/21/2021 23:17,"{'id': 20640638, 'body': 'Thank you! :)', 'modified': '2021-01-25T20:02:27Z'}",Great,FALSE,5
Good job,nnnniiokskhndujenkahv❣️,1/12/2021 19:38,"{'id': 20407125, 'body': 'Thank you! 😁', 'modified': '2021-01-14T15:58:28Z'}",👍🏽,FALSE,5
Ok 👍 thanks,KBB75,5/9/2021 12:36,"{'id': 22750919, 'body': 'Thank you so much for your review! :)', 'modified': '2021-05-11T17:19:20Z'}",Ok,FALSE,5
Yeehaw,ron weasleyyy,4/14/2021 3:06,"{'id': 22267701, 'body': '🤠🤠🤠', 'modified': '2021-04-15T18:26:04Z'}",Ron diddly,FALSE,5
Great,Meat901,12/27/2020 15:55,"{'id': 20048762, 'body': ""Thanks, Meat901! We're glad you're enjoying our app :)"", 'modified': '2020-12-29T00:02:05Z'}",Great,FALSE,5
Starter loans are very low!!,MaxedOut$,2/10/2021 23:06,"{'id': 21024081, 'body': 'Hi there, thank you for your feedback. Most members start at a $20-$30 wage advance since the average overdraft is caused by a $15 - $25 transaction but increases as we get to know you better and learn your financial habits.', 'modified': '2021-02-12T16:26:47Z'}",Loans,FALSE,2
Awesome,sell876,4/7/2021 19:37,"{'id': 22134807, 'body': 'Thank you for your review, sell876! :)', 'modified': '2021-04-08T23:16:29Z'}",Nice,FALSE,5
Great,LyssaMegaera,5/29/2021 13:47,"{'id': 23134643, 'body': ""Hi there, we're so glad you're enjoying our app! Let us know what we could do to receive a 5-star rating from you at floatme.zendesk.com :)"", 'modified': '2021-06-01T17:01:12Z'}",Good in a bind,FALSE,4
Great!!,JkGirly96,12/31/2020 22:03,"{'id': 20255657, 'body': 'Thank you for your review!', 'modified': '2021-01-08T04:33:31Z'}",Review,FALSE,5
Great,bein1610,5/14/2021 7:20,"{'id': 22335027, 'body': 'Thank you, bein1610!! :)', 'modified': '2021-04-19T19:19:33Z'}",Great.,TRUE,5
great app!!!,Cc1998ipod2g,3/25/2021 8:46,"{'id': 21888140, 'body': 'Thank you so much for your review, Cc1998ipod2g!! :)', 'modified': '2021-03-26T15:33:24Z'}",great app,FALSE,5
🙌🏾🙌🏾🙌🏾,katrinaannwill,4/4/2021 13:54,"{'id': 21666866, 'body': '😎', 'modified': '2021-03-15T19:39:38Z'}",Satisfied,TRUE,5
Love this,lorraineash,1/15/2021 5:44,"{'id': 20482201, 'body': ""We're glad you love our app!"", 'modified': '2021-01-18T16:57:09Z'}",Love it,FALSE,5
Yay,Jessie2796,4/19/2021 13:50,"{'id': 20255693, 'body': 'Thank you very much!', 'modified': '2021-01-08T04:35:00Z'}",I love it,TRUE,5
Awesome app !,cerawoznaaaajajeja,6/5/2021 22:10,"{'id': 23247286, 'body': 'Thank you so much for your review! :)', 'modified': '2021-06-07T18:10:00Z'}",Wow!,FALSE,5
Works,sushaiaiaiai,4/15/2021 4:48,"{'id': 22289992, 'body': 'Thank you so much for your 5-star review, sushaiaiaiai! :)', 'modified': '2021-04-16T19:09:28Z'}",Yay,FALSE,5
Great,makdro,5/8/2021 22:31,"{'id': 22750959, 'body': 'Thank you so much for your review! :)', 'modified': '2021-05-11T17:22:20Z'}",Makdro,FALSE,5
Love it,ms spicey23,3/29/2021 3:33,"{'id': 21954243, 'body': 'Thank you for the love, ms spicey23!! :)', 'modified': '2021-03-30T16:43:43Z'}",Love it,FALSE,5
Love Float Me,dnchcbc,12/19/2020 8:06,"{'id': 19912066, 'body': 'Thank you very much!', 'modified': '2020-12-21T20:24:00Z'}",Legit,FALSE,5
Awesome!!,well timed app,5/1/2021 16:30,"{'id': 22598008, 'body': 'Thank you for your review! :)', 'modified': '2021-05-03T18:29:29Z'}",Float is awesome,FALSE,5
Awesome,loyaltyrunsdeep,4/3/2021 20:08,"{'id': 22054453, 'body': 'Thank you! :)', 'modified': '2021-04-05T16:27:57Z'}",Loyalty,FALSE,5
oh Lord!,BLACCKBANSHEE,3/8/2021 14:52,,Godly,FALSE,5
