rating,year_of_founding,app_ranking_in_cat,num_ratings,app_size,BBB_num_rating,BBB_num_reviews,BBB_num_complaints,Trustpilot_rating,Trustpilot_num_reviews,company_size_ordinal,day_of_week,week_of_year,hour,year,month,yrs_to_review,lenDevResp,lenTitle,avg_rating,dist_to_avg_rating,stdDev_rating,dist_to_avg_BBB_rating,finance,shopping,private,public,A,A+,A-,B-,F,lenReview,Log_BBB_num_rating
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,1,18,19,2021,5,5,0,8,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,128,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,5,15,2,2021,4,5,0,12,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,41,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,1,15,19,2021,4,5,0,32,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,124,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,14,0,2021,4,5,0,12,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,63,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,0,14,13,2021,4,5,0,40,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,102,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,5,11,2,2021,3,5,0,36,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,221,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,2,11,23,2021,3,5,0,14,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,53,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,0,11,22,2021,3,5,0,6,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,61,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,5,5,20,2021,2,5,0,41,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,140,0.292669614
1,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,1,9,1,2021,3,5,319,4,4.856617647,-3.856617647,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,318,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,2,5,23,2021,2,5,0,15,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,82,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,1,5,16,2021,2,5,0,22,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,66,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,5,4,17,2021,1,5,0,10,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,74,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,2,4,22,2021,1,5,0,10,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,145,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,1,4,19,2021,1,5,0,11,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,85,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,1,4,6,2021,1,5,0,2,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,86,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,3,2,16,2021,1,5,0,8,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,79,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,2,1,7,2021,1,5,0,33,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,68,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,5,53,6,2021,1,5,0,13,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,143,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,3,53,18,2020,12,4,0,7,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,67,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,1,53,17,2020,12,4,0,2,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,117,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,2,52,14,2020,12,4,0,11,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,130,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,1,52,19,2020,12,4,0,11,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,127,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,2,51,8,2020,12,4,0,4,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,114,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,0,51,12,2020,12,4,0,16,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,72,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,49,23,2020,12,4,0,10,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,137,0.292669614
4,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,0,51,3,2020,12,4,0,7,4.856617647,-0.856617647,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,200,0.292669614
4,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,5,49,1,2020,12,4,0,7,4.856617647,-0.856617647,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,160,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,2,49,21,2020,12,4,0,22,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,163,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,1,49,17,2020,12,4,0,41,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,114,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,2,48,10,2020,11,4,0,10,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,98,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,2,48,6,2020,11,4,0,22,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,104,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,1,48,9,2020,11,4,0,10,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,77,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,1,46,12,2020,11,4,0,22,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,38,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,3,45,23,2020,11,4,0,16,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,126,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,1,45,20,2020,11,4,0,38,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,86,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,44,14,2020,10,4,0,18,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,176,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,44,3,2020,10,4,0,13,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,81,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,2,44,14,2020,10,4,0,6,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,116,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,1,44,4,2020,10,4,0,11,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,187,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,3,43,23,2020,10,4,0,17,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,125,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,0,43,12,2020,10,4,0,15,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,86,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,1,41,3,2020,10,4,0,4,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,119,0.292669614
4,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,1,41,4,2020,10,4,0,12,4.856617647,-0.856617647,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,198,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,0,41,19,2020,10,4,0,24,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,126,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,2,39,1,2020,9,4,0,4,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,115,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,2,37,16,2020,9,4,0,20,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,110,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,3,34,19,2020,8,4,0,17,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,127,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,6,31,0,2020,8,4,0,24,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,100,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,1,19,15,2021,5,5,0,14,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,117,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,0,19,16,2021,5,5,0,11,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,82,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,18,3,2021,5,5,0,29,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,59,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,17,13,2021,4,5,0,11,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,27,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,1,15,19,2021,4,5,0,4,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,126,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,0,15,1,2021,4,5,0,21,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,112,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,2,14,7,2021,4,5,0,6,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,190,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,0,14,3,2021,4,5,0,14,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,175,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,1,13,23,2021,3,5,0,9,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,83,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,6,7,14,2021,2,5,0,24,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,57,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,7,14,2021,2,5,0,19,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,170,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,1,6,12,2021,2,5,0,45,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,178,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,5,5,2021,2,5,0,10,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,102,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,0,4,21,2021,1,5,0,23,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,107,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,0,4,1,2021,1,5,0,12,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,142,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,3,2,0,2021,1,5,0,4,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,72,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,2,2,15,2021,1,5,0,9,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,111,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,0,1,18,2021,1,5,0,12,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,86,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,52,22,2020,12,4,0,9,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,122,0.292669614
1,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,0,53,2,2020,12,4,370,19,4.856617647,-3.856617647,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,332,0.292669614
1,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,51,23,2020,12,4,319,18,4.856617647,-3.856617647,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,354,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,50,22,2020,12,4,0,14,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,117,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,5,48,12,2020,11,4,0,14,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,89,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,3,48,5,2020,11,4,0,10,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,127,0.292669614
4,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,48,21,2020,11,4,0,11,4.856617647,-0.856617647,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,95,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,46,3,2020,11,4,0,9,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,134,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,5,45,13,2020,11,4,0,13,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,169,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,2,45,15,2020,11,4,0,19,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,89,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,3,44,16,2020,10,4,0,14,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,75,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,3,43,19,2020,10,4,0,11,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,162,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,5,42,22,2020,10,4,0,18,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,109,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,42,19,2020,10,4,0,12,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,98,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,5,40,3,2020,10,4,0,20,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,49,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,0,39,23,2020,9,4,0,6,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,106,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,3,38,16,2020,9,4,0,11,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,105,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,3,36,16,2020,9,4,0,31,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,95,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,35,6,2020,8,4,0,25,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,100,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,0,33,4,2020,8,4,0,8,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,123,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,20,3,2021,5,5,0,22,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,124,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,17,15,2021,4,5,0,16,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,80,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,6,15,12,2021,4,5,0,26,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,141,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,15,17,2021,4,5,0,4,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,57,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,3,15,5,2021,4,5,0,7,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,101,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,5,9,9,2021,3,5,0,27,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,92,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,6,8,3,2021,2,5,0,8,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,114,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,5,8,14,2021,2,5,0,11,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,71,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,5,7,22,2021,2,5,0,7,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,128,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,3,6,12,2021,2,5,0,13,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,74,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,1,6,19,2021,2,5,0,13,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,165,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,5,3,10,2021,1,5,0,22,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,97,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,0,3,23,2021,1,5,0,16,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,50,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,1,2,19,2021,1,5,0,7,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,81,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,3,1,21,2021,1,5,0,6,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,135,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,2,1,2,2021,1,5,0,19,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,51,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,5,53,6,2021,1,5,0,11,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,106,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,5,52,18,2020,12,4,0,25,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,118,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,52,9,2020,12,4,0,7,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,107,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,0,51,21,2020,12,4,0,13,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,109,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,2,50,3,2020,12,4,0,6,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,109,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,2,49,14,2020,12,4,0,8,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,153,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,2,48,10,2020,11,4,0,35,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,69,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,2,48,4,2020,11,4,0,5,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,138,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,3,47,5,2020,11,4,0,24,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,117,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,3,46,18,2020,11,4,0,18,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,188,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,3,41,11,2020,10,4,0,35,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,115,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,39,14,2020,9,4,0,4,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,104,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,3,38,16,2020,9,4,0,15,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,131,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,1,38,21,2020,9,4,0,9,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,74,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,36,6,2020,9,4,0,15,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,58,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,3,35,16,2020,8,4,0,17,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,123,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,3,34,19,2020,8,4,0,4,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,66,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,0,26,11,2020,6,4,0,36,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,100,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,19,23,2021,5,5,0,6,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,116,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,17,16,2021,4,5,0,22,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,140,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,6,16,1,2021,4,5,0,10,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,87,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,15,4,2021,4,5,0,34,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,108,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,3,13,14,2021,4,5,0,7,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,79,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,5,12,1,2021,3,5,0,35,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,65,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,12,21,2021,3,5,0,18,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,88,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,12,17,2021,3,5,0,19,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,111,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,1,12,1,2021,3,5,0,10,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,62,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,3,10,21,2021,3,5,0,11,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,133,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,8,18,2021,2,5,0,17,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,120,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,5,7,17,2021,2,5,0,7,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,129,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,4,7,8,2021,2,5,0,48,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,48,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,3,7,0,2021,2,5,0,10,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,91,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,6,6,23,2021,2,5,0,7,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,92,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,2,4,0,2021,1,5,0,8,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,98,0.292669614
1,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,0,5,21,2021,2,5,370,25,4.856617647,-3.856617647,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,330,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,1,2,20,2021,1,5,0,11,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,169,0.292669614
5,2016,88,34200,120.3,1.34,32,134,4.8,6442,1,3,53,19,2020,12,4,0,8,4.856617647,0.143382353,0.636867258,29.96469502,0,1,0,1,0,0,1,0,0,78,0.292669614
