rating,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9
5,0.526513351,0.025739746,0.00498738,0.011285698,0.008320237,0.004675876,0.001683217,-0.001213916,2.95E-05
5,0.572828923,0.031338372,0.006687895,0.015874812,0.013319972,0.009669612,0.004881199,-0.009127617,-0.000134878
5,0.679513932,0.039330268,0.008528157,0.020296875,0.01698521,0.012012427,0.005784468,-0.0096737,-0.00010272
5,0.539159936,0.026879372,0.005304456,0.012124794,0.009222332,0.005615517,0.002334964,-0.003094996,-2.29E-05
5,0.582773008,0.030095913,0.006023488,0.013818964,0.010530332,0.0062695,0.002434675,-0.002345969,2.31E-05
5,0.652534696,0.037545276,0.008146594,0.019406004,0.016285776,0.011570431,0.005583589,-0.009272838,-8.98E-05
5,0.56861991,0.029730341,0.006054221,0.014021725,0.010979066,0.006918761,0.00290438,-0.003514794,6.08E-06
5,0.815137817,0.052405268,0.012097646,0.029553945,0.026266401,0.020341644,0.010677714,-0.020473077,-0.000289935
5,0.799518974,0.050347892,0.01146602,0.027851545,0.024435357,0.018584574,0.009613451,-0.018125709,-0.000254419
5,0.577835587,0.029610801,0.005905897,0.013538568,0.010323451,0.00622093,0.002502528,-0.002897761,-3.34E-06
5,0.708465969,0.042864997,0.009613125,0.023239358,0.020230354,0.015317636,0.007941352,-0.015167024,-0.000222898
5,0.621718027,0.035911634,0.007915692,0.019037638,0.01644388,0.012413608,0.006462309,-0.012516604,-0.000190382
5,0.587299645,0.031070204,0.006362592,0.014769459,0.011630528,0.007419156,0.003179667,-0.004159047,-1.10E-05
5,0.194131218,-0.003704645,-0.002647095,-0.008090882,-0.010164669,-0.010722271,-0.006752601,0.015491489,0.00026255
5,0.565561357,0.028633751,0.005652702,0.012885794,0.009655288,0.005554376,0.002046576,-0.001574308,3.48E-05
5,0.601254596,0.032117131,0.0066233,0.015431292,0.012288361,0.008060917,0.003618901,-0.005462496,-5.05E-05
1,-0.033290849,-0.022004259,-0.007129201,-0.01920217,-0.0202124,-0.018462483,-0.010703127,0.022543646,0.000344792
5,0.825546675,0.053212894,0.01229469,0.030044602,0.026722392,0.020727417,0.01090633,-0.02104029,-0.00030459
5,0.436653274,0.018061835,0.003054403,0.006449542,0.003879797,0.001240228,-3.22E-05,0.001535674,4.19E-05
5,0.754279054,0.047055446,0.010724046,0.026086947,0.023013264,0.01772959,0.009317954,-0.018092223,-0.000270965
5,0.624912221,0.034719586,0.007353289,0.017327434,0.014157808,0.009611885,0.004411584,-0.006631424,-4.29E-05
5,0.495712624,0.023483351,0.004464738,0.010018357,0.007225335,0.003869818,0.001272773,-0.000401529,4.60E-05
5,0.7270382,0.043414722,0.009578221,0.022958983,0.019532999,0.014179275,0.007016695,-0.012345145,-0.000151636
5,0.658313678,0.039000328,0.008692172,0.020981913,0.018238569,0.013827562,0.007190402,-0.013791059,-0.000201874
1,-0.03190026,-0.02304232,-0.007553374,-0.020429968,-0.021690943,-0.020030402,-0.011711708,0.02493315,0.000386913
1,-0.029347081,-0.024145899,-0.008026547,-0.021817948,-0.023403359,-0.021896288,-0.01293588,0.027902529,0.000440858
5,0.64175756,0.036655426,0.007936726,0.018902119,0.015883525,0.011369112,0.005565596,-0.009620063,-0.000111026
5,0.654224588,0.037497334,0.008105297,0.019271425,0.016093238,0.01133128,0.005411829,-0.008801848,-7.90E-05
5,0.514073861,0.024252498,0.004541258,0.010088884,0.007035347,0.003422468,0.000898674,0.000660273,6.60E-05
5,0.611840597,0.03535991,0.007820204,0.018843715,0.016360598,0.01246008,0.006540002,-0.012800651,-0.000196351
5,0.807943158,0.051851806,0.011973196,0.029262135,0.026049928,0.020260557,0.010699171,-0.020782523,-0.000305489
5,0.855057037,0.055281258,0.012747064,0.031104496,0.02754088,0.02117053,0.011026637,-0.020898872,-0.000291483
5,0.666603948,0.03838038,0.008300034,0.019728916,0.016447815,0.011521775,0.005460417,-0.008718091,-7.23E-05
5,0.595699136,0.032433838,0.006805583,0.015983378,0.012972851,0.008736688,0.003983211,-0.005912959,-3.51E-05
5,0.501771312,0.023864153,0.004541323,0.010190425,0.007342828,0.003914154,0.001272042,-0.000331256,4.86E-05
5,0.696758972,0.04274642,0.009719062,0.023648426,0.020917533,0.016234458,0.008603458,-0.016898684,-0.000255073
5,0.833638967,0.05416568,0.01257908,0.030806063,0.027535893,0.021513203,0.011391797,-0.022167616,-0.000324812
5,0.540119789,0.027336853,0.005486039,0.012655266,0.009887858,0.006384482,0.002876914,-0.004584115,-5.80E-05
4,0.600786372,0.032131966,0.006620216,0.015405458,0.012198498,0.007841522,0.003381058,-0.004440182,-9.73E-06
5,0.791546048,0.049976563,0.011418817,0.02778165,0.024473475,0.018735917,0.009750666,-0.01853549,-0.000262497
5,0.613209422,0.033177411,0.006903472,0.016151039,0.013000998,0.008703259,0.004006387,-0.006383166,-7.01E-05
5,0.638789185,0.035141308,0.007338969,0.017161556,0.013718265,0.008901236,0.003848619,-0.004992642,-5.58E-06
5,0.823771802,0.052545921,0.012025159,0.029247328,0.025687825,0.019462594,0.009964993,-0.018233647,-0.000228541
5,0.574001506,0.029075737,0.005720346,0.01300802,0.009663615,0.005426107,0.001906079,-0.00107414,4.85E-05
5,0.6033497,0.034183881,0.007450562,0.017838161,0.015256284,0.011366548,0.00585665,-0.011209118,-0.000168555
5,0.652298949,0.036652,0.007779461,0.018330789,0.014944866,0.0100579,0.004548796,-0.006571172,-3.23E-05
5,0.683442038,0.039859398,0.008682877,0.02070075,0.017377273,0.012303709,0.005895941,-0.009616261,-8.66E-05
5,0.715833352,0.043985867,0.009974257,0.024229057,0.021331721,0.01642397,0.008640336,-0.016822157,-0.000252993
5,0.473938045,0.021838668,0.004083198,0.009097656,0.006451606,0.003355207,0.001056975,-0.000174331,4.37E-05
5,0.417431794,0.016750061,0.002770711,0.005786962,0.003369297,0.000957961,-0.000117709,0.001505163,3.63E-05
5,0.674340899,0.039682527,0.008763227,0.02105651,0.018092773,0.013472342,0.00690047,-0.013029292,-0.000191871
5,0.233553566,-0.000290534,-0.001778229,-0.005905304,-0.0081277,-0.009096167,-0.005904704,0.013970764,0.000247213
5,0.662946108,0.03912816,0.008673368,0.020874268,0.017993015,0.013417898,0.006842597,-0.012645755,-0.000168585
2,0.007359813,-0.021065592,-0.007252229,-0.019877196,-0.021603006,-0.020454714,-0.012172856,0.026462755,0.000422295
5,0.66190053,0.037876456,0.008157205,0.01935454,0.016067077,0.011181225,0.005265906,-0.008325841,-6.76E-05
5,0.589710301,0.032948864,0.007121873,0.016992244,0.014417296,0.010612611,0.005405181,-0.010153372,-0.000146773
5,0.521463901,0.025866921,0.005125265,0.011756301,0.009056083,0.005699125,0.002489622,-0.00371695,-3.96E-05
4,0.008284321,-0.01879052,-0.006363151,-0.017326116,-0.01856661,-0.017259627,-0.010124474,0.021624588,0.000337496
5,0.654688555,0.038458997,0.008519772,0.020512274,0.017724891,0.013330121,0.006890943,-0.013154492,-0.000194065
5,0.847567105,0.054572012,0.012555693,0.030610671,0.027051482,0.020738894,0.010777066,-0.020360822,-0.000282526
5,0.517316964,0.024373812,0.004543075,0.010059689,0.006927588,0.003219231,0.000719638,0.001263893,8.39E-05
5,0.671518846,0.039644167,0.008778736,0.021117842,0.018187718,0.013568454,0.006942782,-0.012999669,-0.000183632
4,0.030244438,-0.017136864,-0.005973521,-0.016375398,-0.01773709,-0.016653117,-0.009829731,0.02114029,0.000333134
1,-0.011979346,-0.022548873,-0.007604944,-0.020740805,-0.022361943,-0.021015054,-0.012447964,0.026926879,0.000427246
1,-0.016966343,-0.022485777,-0.007519373,-0.020455199,-0.021948805,-0.020513947,-0.012102206,0.026051778,0.000410685
5,0.579272129,0.030181972,0.006098987,0.014061544,0.010861423,0.006641309,0.002669435,-0.002831317,1.99E-05
5,0.779152538,0.049219891,0.011269187,0.027447006,0.024243703,0.018633774,0.009726111,-0.018523857,-0.000260127
5,0.816559078,0.05276924,0.012232791,0.029942524,0.026742905,0.020884784,0.011060298,-0.02153629,-0.00031601
5,0.535504472,0.027435198,0.005561052,0.012879393,0.010132657,0.006525435,0.002854941,-0.003954781,-1.70E-05
5,0.639797183,0.035965237,0.007666276,0.01811193,0.01488589,0.010195697,0.004721107,-0.007216714,-5.05E-05
5,0.603732991,0.033180063,0.007004788,0.016495372,0.013476348,0.009177766,0.004238223,-0.006469918,-4.50E-05
4,0.185830632,-0.004318187,-0.002783137,-0.008409429,-0.010404778,-0.010831266,-0.006758333,0.015307582,0.000252878
1,-0.005068158,-0.022054067,-0.007493274,-0.020473858,-0.022140834,-0.020866668,-0.012381258,0.026824703,0.000425911
5,0.642320264,0.035743015,0.007539254,0.017716429,0.014349269,0.009553262,0.004271099,-0.006034031,-2.63E-05
5,0.502835845,0.024462447,0.004774117,0.010863073,0.008163452,0.004820355,0.001883328,-0.001900538,1.61E-05
5,0.680507597,0.040278977,0.008922793,0.021464873,0.018485553,0.01379365,0.007066998,-0.013302744,-0.000192587
5,0.66143431,0.039544674,0.008878522,0.02150537,0.018855546,0.014505965,0.007659569,-0.015080205,-0.000233695
5,0.570921938,0.030138892,0.00621873,0.014518359,0.011666313,0.007852755,0.003665554,-0.006062114,-7.43E-05
5,0.405070459,0.014781411,0.002127105,0.004013561,0.001371596,-0.001088176,-0.001437722,0.004753059,0.000101286
5,0.607076226,0.032740535,0.00677857,0.015803956,0.012562907,0.008108064,0.00349803,-0.004545504,-5.82E-06
5,0.731237752,0.044691766,0.010052954,0.024317104,0.021167295,0.015968115,0.008219655,-0.015428169,-0.000215408
5,0.822132386,0.05277031,0.012154632,0.029660256,0.026287615,0.020269131,0.010598457,-0.020224047,-0.000285532
5,0.833066381,0.05377753,0.012421381,0.03034267,0.026948927,0.020828487,0.010905913,-0.020820323,-0.000292539
5,0.872736813,0.056924369,0.0131787,0.032201864,0.02858239,0.022009018,0.011456186,-0.021594909,-0.000293284
4,0.561413162,0.029955341,0.00626979,0.014748859,0.012098297,0.008452395,0.004099481,-0.00716581,-9.20E-05
5,0.699765812,0.041144967,0.008993709,0.0214676,0.018064706,0.012831809,0.006169505,-0.010140192,-9.51E-05
1,-0.016250867,-0.023383587,-0.007883935,-0.021510586,-0.023222597,-0.021871271,-0.012978966,0.028138057,0.000447459
5,0.57579298,0.030334853,0.006234995,0.014524231,0.011596542,0.007705325,0.003541357,-0.005690283,-6.59E-05
5,0.627190423,0.035407536,0.007609518,0.018061286,0.015043625,0.010586924,0.0050713,-0.00834053,-7.92E-05
3,0.016936129,-0.018991946,-0.006545274,-0.01791481,-0.019383613,-0.018214434,-0.01076503,0.023179112,0.00036432
5,0.693726297,0.041707239,0.009331238,0.022540631,0.019594834,0.014814852,0.007672415,-0.014627564,-0.000213843
5,0.632856781,0.035081193,0.007393493,0.017372911,0.014077648,0.009392954,0.004214931,-0.006012475,-2.82E-05
4,0.323474613,0.007547298,0.000234237,-0.000818538,-0.003321289,-0.00515138,-0.00377521,0.009858648,0.000193361
5,0.082699536,-0.011738631,-0.004470863,-0.012459955,-0.013793415,-0.013137095,-0.007799996,0.016850128,0.000267444
5,0.238199407,0.002136313,-0.000842542,-0.003209989,-0.00486031,-0.005519152,-0.003510599,0.007898987,0.000124329
2,-0.032235326,-0.021742874,-0.007036775,-0.018942454,-0.019911601,-0.018150384,-0.010503153,0.022067321,0.000336228
5,0.679269956,0.040094486,0.008858584,0.021281399,0.018257854,0.013519354,0.006860125,-0.012660988,-0.000173674
5,0.769533165,0.047931272,0.010866552,0.026352414,0.023039678,0.01743084,0.008963701,-0.016691848,-0.000225114
5,0.583731394,0.032688282,0.007100086,0.016987768,0.014529975,0.010865185,0.005633744,-0.010920868,-0.000168553
4,0.692492046,0.041345623,0.009198469,0.022161329,0.019135907,0.01429747,0.007307453,-0.013591888,-0.000186485
5,0.837394999,0.053659401,0.012312175,0.029982285,0.026422596,0.020162865,0.010424775,-0.019509384,-0.000264051
1,-0.026295911,-0.023848359,-0.007946108,-0.021610713,-0.023199592,-0.02172008,-0.012836428,0.02769725,0.00043775
5,0.876278679,0.05696474,0.013151867,0.032097766,0.028412279,0.021798598,0.011318583,-0.021308374,-0.00029193
1,-0.026137136,-0.023501857,-0.007809992,-0.021219323,-0.022731728,-0.021225462,-0.012518619,0.026947161,0.000424814
1,-0.023376805,-0.023907405,-0.008005105,-0.021803678,-0.023472569,-0.022046534,-0.01306005,0.028258673,0.000448217
5,0.661926262,0.037753312,0.008133252,0.019319696,0.016131403,0.011452996,0.005590981,-0.009783437,-0.00012623
5,0.887202682,0.058090141,0.013464595,0.032911137,0.029225356,0.022507563,0.011713339,-0.02206712,-0.000299457
5,0.74894339,0.045264107,0.010052281,0.024161495,0.020689911,0.015180342,0.007600092,-0.013671336,-0.000178357
5,0.76967817,0.048643375,0.01116581,0.02723684,0.024165924,0.018742006,0.009888111,-0.019221555,-0.000284094
5,0.405165064,0.015125451,0.002272048,0.00444275,0.001921225,-0.000441427,-0.000976405,0.003465523,7.01E-05
5,0.811244852,0.051334698,0.011706193,0.02843989,0.024939643,0.018909471,0.009726919,-0.01808702,-0.000242836
5,0.617234714,0.033747455,0.007057088,0.01652972,0.013297586,0.008774886,0.003892893,-0.005424451,-2.12E-05
5,0.875787029,0.057196926,0.013245819,0.032365908,0.028719059,0.022083801,0.011467497,-0.02148523,-0.000285714
5,0.838448226,0.05393319,0.012412998,0.030271029,0.026773405,0.020557587,0.010699934,-0.020264541,-0.000282308
5,0.694341465,0.042395069,0.009606632,0.023340936,0.020577188,0.015897261,0.008395159,-0.016433373,-0.000248321
3,0.019812179,-0.018838101,-0.006518438,-0.017859041,-0.019354418,-0.018213588,-0.010772941,0.023207376,0.000364462
1,-0.010373309,-0.022859963,-0.007748559,-0.021167759,-0.022897757,-0.021604203,-0.012834655,0.027858162,0.00044366
4,0.48898242,0.022644349,0.004216504,0.009359532,0.006540941,0.003244516,0.000909479,0.000357067,5.67E-05
2,-0.029856463,-0.022046113,-0.007184907,-0.019386674,-0.020474888,-0.018773871,-0.010914163,0.023065839,0.000354396
1,-0.031625744,-0.022755063,-0.007443477,-0.020116359,-0.021321078,-0.019644624,-0.011465722,0.024355282,0.000376841
5,0.695844245,0.040994707,0.008995627,0.021522214,0.018241037,0.013169549,0.006476604,-0.011226436,-0.000129617
5,0.794566115,0.050640241,0.011652871,0.028441324,0.025246822,0.019559662,0.010294248,-0.019896915,-0.000289673
5,0.584309995,0.03093282,0.006339141,0.014717703,0.011586015,0.007358578,0.003114398,-0.003844913,3.52E-06
5,0.68849906,0.040156875,0.008759506,0.020909525,0.017642441,0.012689753,0.006247596,-0.010979311,-0.00013775
5,0.753583657,0.047029739,0.01072247,0.026088039,0.023024831,0.017750877,0.009334671,-0.018137092,-0.000271717
5,0.611849887,0.033699269,0.007139661,0.016857954,0.013913155,0.009765303,0.004748204,-0.008368516,-0.000114046
5,0.816671717,0.051406628,0.011650242,0.028211616,0.024515016,0.018254634,0.009183671,-0.016312586,-0.000190673
1,-0.005971114,-0.021870154,-0.007407967,-0.020219368,-0.021818386,-0.020505983,-0.012140091,0.026224559,0.000414477
5,0.663759974,0.038310764,0.008318641,0.019820378,0.016645064,0.01185468,0.005750837,-0.00971869,-0.000103619
5,0.840036984,0.054033545,0.012423154,0.030273441,0.026708522,0.020380441,0.010512536,-0.019496772,-0.000253502
5,-0.011223466,-0.020254083,-0.00670342,-0.018149284,-0.019265227,-0.017737563,-0.010334871,0.021888628,0.00033702
5,0.721106465,0.042997215,0.009466696,0.02265936,0.019179974,0.01372725,0.006638088,-0.010979177,-0.000103036
5,0.777160772,0.048672864,0.011057903,0.026829839,0.023460134,0.017696996,0.009039371,-0.016511579,-0.000206828
5,0.78344516,0.048883666,0.011075552,0.026846627,0.023441108,0.017701208,0.009094841,-0.016968247,-0.000233384
5,0.527124403,0.027704703,0.00580611,0.013698004,0.011371495,0.00819218,0.004137678,-0.007821963,-0.000119486
4,0.751915035,0.046138515,0.010365844,0.025043278,0.021705101,0.016206721,0.008230394,-0.01502113,-0.000193927
5,0.534564751,0.027025867,0.005399968,0.012409865,0.009545759,0.005849516,0.002379334,-0.00264906,1.39E-05
5,0.795292826,0.050733733,0.011679773,0.028511526,0.025316403,0.019618044,0.010325264,-0.019953035,-0.000290315
5,0.497814988,0.023491662,0.00444204,0.009936406,0.007098438,0.003714805,0.001170224,-0.000177105,4.79E-05
5,0.015652077,-0.018242251,-0.006233486,-0.017008149,-0.018283258,-0.017038904,-0.010005668,0.021373774,0.000332429
5,0.667641481,0.039064798,0.008593492,0.020611978,0.01763026,0.013019627,0.006604968,-0.012243976,-0.000172226
5,0.15045836,-0.005460723,-0.002789347,-0.008128993,-0.009509093,-0.009346112,-0.005588742,0.011974236,0.000180754
5,0.807443396,0.051178432,0.011697096,0.028451983,0.02503263,0.019098157,0.009893616,-0.018637436,-0.000258155
5,0.591288416,0.03100583,0.006277408,0.014478357,0.011182442,0.006818041,0.002722169,-0.002807726,2.35E-05
5,0.788800155,0.050074253,0.011489178,0.028002432,0.02476367,0.019045181,0.009933393,-0.01884655,-0.000260207
5,0.806615593,0.051790328,0.01196713,0.029257997,0.026072695,0.020317942,0.010753984,-0.0209794,-0.000311715
1,0.02730693,-0.017019039,-0.005886283,-0.016094702,-0.017339921,-0.016160431,-0.009474868,0.020163044,0.000310716
5,0.098434771,-0.011777324,-0.004678208,-0.013181044,-0.014880008,-0.014479064,-0.008725373,0.019145071,0.000306793
5,0.688006473,0.041550987,0.009347639,0.022643589,0.019829734,0.015185058,0.007967185,-0.015502669,-0.000234737
1,-0.033420104,-0.022363272,-0.007269791,-0.019605879,-0.020693789,-0.018970631,-0.01103003,0.023320505,0.000358595
5,0.770884424,0.048233793,0.010979489,0.026679411,0.023449202,0.017915387,0.009317583,-0.017728759,-0.000252797
5,0.787302744,0.048345393,0.010785274,0.025941447,0.022186682,0.016116699,0.00791358,-0.013506626,-0.000144019
5,0.676920971,0.040744281,0.009165641,0.022210423,0.019479731,0.014973111,0.007892829,-0.015489072,-0.000238713
5,0.597949265,0.03135093,0.006333399,0.014587954,0.011222393,0.006786524,0.002681856,-0.002699451,2.35E-05
3,0.335661375,0.010493287,0.001299073,0.002208775,0.000293435,-0.0012001,-0.001104044,0.002906133,4.31E-05
5,0.725515902,0.044165119,0.009915324,0.023968135,0.020838872,0.015709704,0.0080927,-0.01525244,-0.000216921
5,0.554368682,0.028218746,0.005630131,0.012915814,0.00986986,0.005953066,0.002371296,-0.002521034,1.40E-05
5,0.787849905,0.049494017,0.011262915,0.027349384,0.023971812,0.018185764,0.009367685,-0.017469023,-0.000235711
5,0.639182969,0.03545559,0.00746283,0.017519999,0.014155178,0.009379591,0.004167018,-0.005787352,-2.09E-05
4,0.476194192,0.022966613,0.004540762,0.010446493,0.008179324,0.005414188,0.002550152,-0.004455327,-6.49E-05
5,0.703209237,0.043134602,0.009790657,0.023799361,0.020994323,0.016216225,0.008552762,-0.01668108,-0.000249238
5,0.411789181,0.015843446,0.002470924,0.004956551,0.002421742,-3.25E-05,-0.000769344,0.003157974,7.13E-05
4,0.567366801,0.030569206,0.006450734,0.015236737,0.012639946,0.009031468,0.004504931,-0.008338365,-0.000124477
5,0.80943086,0.05135008,0.011734678,0.028535797,0.025076973,0.01906556,0.009822796,-0.018259106,-0.000241807
1,-0.033154433,-0.021554002,-0.00695194,-0.018692243,-0.019602151,-0.01781539,-0.010285359,0.021546382,0.00032696
5,0.074957962,-0.013418604,-0.005042467,-0.014044308,-0.015576428,-0.014915231,-0.008898136,0.019309222,0.000305117
5,0.532910187,0.026501909,0.005228921,0.011953496,0.009096272,0.005539554,0.002296758,-0.002981535,-1.75E-05
1,-0.022918904,-0.024377215,-0.008196153,-0.022356714,-0.024139846,-0.022757799,-0.013520297,0.029360304,0.000468079
4,0.464042819,0.020452624,0.003675202,0.008029602,0.005404143,0.002546448,0.000710903,-5.27E-05,1.49E-05
5,0.608996737,0.032934442,0.006830886,0.015937733,0.012689878,0.008206009,0.003542844,-0.004585993,-3.81E-06
5,0.800214674,0.050580919,0.011539783,0.028044297,0.024611399,0.018673808,0.00960119,-0.017779175,-0.000232927
5,0.435726442,0.01817102,0.003114222,0.006635896,0.004136252,0.001559269,0.000201918,0.000866171,2.54E-05
4,-0.03274696,-0.021260821,-0.006841101,-0.01837672,-0.019231206,-0.01742906,-0.010038941,0.020966219,0.000316768
5,0.037206341,-0.01659313,-0.005845211,-0.016063717,-0.017471271,-0.016471798,-0.009750634,0.021040385,0.000332802
1,-0.028589389,-0.024147536,-0.008036639,-0.021853241,-0.023457154,-0.021963977,-0.012983553,0.028025864,0.000443262
5,0.618571208,0.034949092,0.00754206,0.017946779,0.015063934,0.010777218,0.005272382,-0.00906943,-0.000100568
5,0.806697006,0.050790563,0.011539265,0.027986514,0.02443657,0.018389771,0.009382121,-0.017183709,-0.000221968
5,0.643298315,0.037659809,0.008345252,0.020103912,0.017411117,0.013163175,0.006848099,-0.013220521,-0.000199391
5,0.760232741,0.046267606,0.010299932,0.024768469,0.021202371,0.015478508,0.007666966,-0.013378212,-0.000154965
5,0.199647885,-0.003149448,-0.002502285,-0.007727886,-0.009840139,-0.010505332,-0.00667746,0.015541944,0.00027234
5,0.520948248,0.02704313,0.005618214,0.013204921,0.01086839,0.00773948,0.003877431,-0.007291092,-0.000112921
5,0.627978837,0.034804747,0.007346561,0.017280041,0.014046453,0.009437452,0.004274447,-0.0062328,-3.38E-05
5,0.750147378,0.04665884,0.010610188,0.025782588,0.022680874,0.017381362,0.009078417,-0.017418116,-0.00025318
5,0.315458337,0.007226508,0.000225854,-0.000751858,-0.003044408,-0.004606804,-0.003283606,0.00815389,0.000141096
4,0.082643578,-0.012846546,-0.004916504,-0.01375145,-0.015362957,-0.014835591,-0.008915199,0.019572073,0.00031761
5,0.702619707,0.042733994,0.009632541,0.023341067,0.020433518,0.015599332,0.008141255,-0.015655573,-0.000229894
5,0.544830661,0.028150674,0.005730558,0.013293329,0.010493147,0.006785443,0.002978011,-0.004142758,-1.81E-05
5,0.732538841,0.045102566,0.010208012,0.024763525,0.021712631,0.016579462,0.008640778,-0.016551411,-0.000240682
5,0.615596033,0.034967296,0.007599549,0.018154332,0.015410915,0.01128526,0.00568583,-0.010402011,-0.000139354
5,0.856741225,0.055947978,0.012994796,0.031808634,0.028368975,0.022033668,0.011574298,-0.022154128,-0.000310569
1,-0.028843537,-0.024282332,-0.008086237,-0.021993284,-0.02361935,-0.022130242,-0.013088556,0.028271029,0.000447577
5,0.600623741,0.0327601,0.006903506,0.016265654,0.013362088,0.009320297,0.004509561,-0.007903754,-0.000107368
5,0.521084975,0.024858703,0.004692353,0.010463578,0.007368124,0.00365625,0.00099612,0.000596529,7.08E-05
5,0.684811534,0.039206037,0.008394024,0.019842208,0.016285459,0.011059844,0.005046216,-0.007428578,-4.23E-05
5,0.543755229,0.027570114,0.005503725,0.012636565,0.009688185,0.005891168,0.00237219,-0.002581493,1.43E-05
5,0.781757192,0.049596208,0.011399505,0.027818779,0.024703128,0.019182203,0.010135121,-0.019767741,-0.000295436
5,0.661454537,0.038278885,0.008337883,0.019898776,0.01678584,0.012057129,0.005907667,-0.010180749,-0.000114993
5,0.660243648,0.037877668,0.008180792,0.019439263,0.016203134,0.011365518,0.005405072,-0.008727985,-7.73E-05
5,0.192950224,-0.003576045,-0.002585118,-0.007907513,-0.009941429,-0.010495105,-0.006618196,0.015236904,0.000261435
5,0.702657539,0.041606056,0.009144611,0.021883199,0.018531149,0.013303419,0.006467557,-0.010839337,-0.0001072
5,0.535444654,0.02717337,0.005452444,0.012560527,0.009733801,0.006076429,0.002550305,-0.003178195,-1.67E-06
5,0.612969986,0.03332269,0.006936879,0.016212485,0.012965256,0.008454568,0.003691287,-0.004930632,-1.09E-05
5,0.254494965,0.003540482,-0.000480056,-0.002288947,-0.003973278,-0.004755796,-0.003070853,0.006924915,0.000105792
1,-0.030937428,-0.022859251,-0.007492902,-0.020263801,-0.021506609,-0.019848422,-0.011599198,0.024675879,0.000382497
1,-0.032599458,-0.022784182,-0.007444105,-0.020111543,-0.021304087,-0.019618005,-0.011446101,0.024304539,0.0003759
5,0.684232981,0.041004639,0.009175686,0.022176813,0.01932168,0.014692419,0.007667188,-0.014838144,-0.000224639
4,0.601653068,0.033618308,0.007244066,0.017253167,0.014569265,0.010642227,0.005385802,-0.010059138,-0.000146548
5,0.203017595,-0.002926064,-0.002440845,-0.007559508,-0.009633312,-0.010233401,-0.006451238,0.01475256,0.000246144
5,0.045600119,-0.015668377,-0.005576281,-0.015349462,-0.016717993,-0.015748284,-0.009300082,0.01995856,0.000310932
5,0.7185802,0.044526415,0.01015573,0.024729653,0.021887756,0.016961373,0.008956324,-0.017441122,-0.000257188
5,0.65136288,0.037304604,0.008090238,0.019286755,0.016264477,0.01176349,0.005860922,-0.010617481,-0.000146132
5,0.599025794,0.033184027,0.007076382,0.01675495,0.013902348,0.00977322,0.004700527,-0.007859017,-8.10E-05
3,-0.019275716,-0.021773789,-0.007207709,-0.019537831,-0.020812335,-0.019272516,-0.011286441,0.024066368,0.000374148
5,0.717196811,0.043163354,0.009595982,0.023082526,0.01980075,0.014534979,0.007243086,-0.012733455,-0.000146475
5,0.65505229,0.036974677,0.007878074,0.018598665,0.015243236,0.010370122,0.004759582,-0.007141407,-4.64E-05
5,0.893908577,0.059187036,0.013831463,0.033932087,0.030402359,0.023755517,0.012544326,-0.024209749,-0.000346018
5,0.665643974,0.037950528,0.008136511,0.019260208,0.015886653,0.010921978,0.005070804,-0.007789649,-5.66E-05
5,0.361263842,0.011222047,0.001251212,0.001838712,-0.000600356,-0.002608177,-0.002210038,0.006103342,0.000115196
5,0.817789699,0.052371544,0.01204915,0.029390394,0.026025647,0.020045765,0.010473848,-0.019972476,-0.000282028
5,0.358217889,0.010764019,0.001087904,0.001367876,-0.001193933,-0.003330751,-0.002754285,0.007767583,0.000162235
5,0.647255581,0.037838567,0.008358684,0.020099554,0.017314606,0.012949416,0.006650817,-0.012535105,-0.000178832
1,-0.024920994,-0.02310288,-0.00766732,-0.020818655,-0.022270375,-0.020752519,-0.012218595,0.026238946,0.000411986
4,0.548262185,0.028432613,0.005824351,0.013568586,0.010872852,0.007331935,0.003451485,-0.005852442,-7.71E-05
5,0.77510796,0.048881243,0.011186445,0.027243915,0.024069118,0.018522617,0.00969032,-0.018564317,-0.00026588
5,0.607634301,0.034282425,0.007434564,0.017755439,0.01508981,0.011131362,0.005687263,-0.010789337,-0.000162668
5,0.659037246,0.038081385,0.008304643,0.01984336,0.016819723,0.012249143,0.00613422,-0.011161572,-0.000152729
1,-0.022639939,-0.023974983,-0.008040156,-0.021909652,-0.023608104,-0.022196988,-0.013159195,0.028499314,0.000452613
5,0.869327853,0.057161693,0.013332524,0.032695053,0.029290153,0.022922378,0.012141712,-0.023603481,-0.000344442
4,0.523635458,0.025967086,0.005117301,0.011687036,0.008850907,0.005277817,0.002077577,-0.00211468,1.82E-05
4,0.678710562,0.040462685,0.009028251,0.021795442,0.01894148,0.014351611,0.007464211,-0.014364197,-0.000214481
5,0.468731831,0.020569805,0.003631958,0.007825562,0.004965867,0.001792889,4.38E-05,0.002276806,8.85E-05
5,0.825495293,0.052332732,0.011927187,0.028962941,0.025360471,0.019173879,0.009834716,-0.018215554,-0.000243768
5,0.621750974,0.033993174,0.00709736,0.01660755,0.013319348,0.008729953,0.003837385,-0.005225382,-1.62E-05
5,0.735571097,0.045869506,0.010487412,0.025559565,0.022666478,0.017625287,0.00934885,-0.018396335,-0.000280584
5,0.60380848,0.032951878,0.006907855,0.016208479,0.013110619,0.008752101,0.003938181,-0.005648041,-2.57E-05
