isEdited,date,title,rating,userName,review,developerResponse
FALSE,4/26/2021 22:34,Love Sezzle!,5,Miss Shannon C,"Let’s me buy something i want when i don’t have all the money at the time, what could be better than that?",
FALSE,4/15/2021 14:00,Great app!!!,5,z34_Junior,Great company helpful if you wanna buy something and pay it back later. 0% interest with 4 payments it’s not bad if you ask me.,
FALSE,4/8/2021 22:53,It’s Great,5,Love N Sorrow,I love being able to buy stuff and not worry about paying too much and all at once,
FALSE,4/4/2021 13:33,Great option,5,diva39180,I enjoy the ease of being able to get the things I need from my favorite stores.,
FALSE,4/3/2021 6:43,The easiest option,5,VeteranNam,Excellent app for shopping around and piece of mind financially. I recommend this app option to use.,
FALSE,4/2/2021 18:16,Great it your trying to build credit,5,Kekebanks37,I haven’t had any problems so far,
FALSE,3/30/2021 13:04,Fabulous option!,5,Theguyreviewinganapp,Great additional payment option!,
FALSE,3/19/2021 8:29,Reliable,5,johnkills123,Used Sezzle multiple times and it’s always coming through,
FALSE,3/15/2021 7:29,Win win,5,bruhverdawg,What’s there not to like? No interest and you can pay over time...there’s no reason not to use it!,
FALSE,3/4/2021 22:28,Best installment app EVER!!!!,5,JazzyTea08,The app even works with you when you can’t pay on time and won’t charge you if you pay the next day. Love it.,
FALSE,3/1/2021 0:59,Great App!,5,LSBlake43,This service makes it very convenient for you to buy the things you need in this day and time. Thank you!,
FALSE,2/20/2021 14:03,Easy,5,emcity92,This app makes buying things that were out of my reach easier love!,
FALSE,2/18/2021 2:30,first time,5,Omadmai,great and rescheduling is super easy and gives you a good stretch out. does charge $10 late fee and i take full accountability and have learned my lesson! reschedule for NO FEE!,
FALSE,2/12/2021 17:16,Love it,5,Alyssa2120,It gives me options to make payments on items that I want to purchase. Easy to use,
FALSE,1/31/2021 18:57,Amazing app,5,browslayer78,So easy to use and even helps your credit by reporting your on-time payments to credit bureaus. Love this program!,
FALSE,1/20/2021 5:38,Shopping with Sezzle,5,caseycat2020,I recommend Sezzle to anyone! Without Sezzle I would not have been able to get my kids Christmas last year!,
FALSE,1/12/2021 14:13,Great idea,5,Chgvhindjbg,Love that I can purchase items and pay in payments with no actual credit card.,
FALSE,1/5/2021 14:19,Love it!,5,countrytwister,I love having the option for payments. Bonus it helps with your credit score!,
FALSE,12/27/2020 2:31,LOVE SEZZLE!,5,corrinaal,"I love sezzle so much, payments are made easy and I haven’t used it in a while but now they offer for credit??? Heck yes! I get to use an app I love and build my credit while using it. I love sezzle!",
FALSE,12/22/2020 21:22,Great option,5,o el bori,I’ve used them in the past and I’m happy with their service and options.,
FALSE,12/14/2020 22:05,Reasons you should love Sezzle,5,Taviaoc20,"Break your payments down, easy rescheduling if you don’t have available funding, builds credit! I absolutely love Sezzle! Love it! Highly recommended!",
FALSE,11/26/2020 15:33,So easy to shop!,5,Martay2,Love the easy of being able to pay over a short time,
FALSE,11/26/2020 4:41,Super cool add on Apple Pay & no need to take my cc to Marshall’s & places! FUN!,5,kamlove sun,"Super Super cool add this on Apple Pay & y’all there’s no need to carry your cc to Marshall’s & all the places Sezzle is accepted! Yay!! Just take your phone & 4 payments with zero interest! Perfect! Thanks, Sezzle!
Kam
🌴⚓️🦎",
FALSE,11/17/2020 23:16,Ms. Westley,5,ShowMeState75,Simple registration process. Just a little information and you’re all set to shop! Easy payment availability. One click & your done.,
FALSE,11/15/2020 14:19,Amazing easy way of shopping,5,postaboi707,Been using them for about 8 months and I’m completely happy with the ease of paying .,
FALSE,10/6/2020 0:08,This is best app I need it!,5,dp253633,"This app allow you to pay later like 2 week later, 4 week later, 6 week later, this is awesome. Save money is very nice.",
FALSE,9/28/2020 12:03,Awesome,5,lsg2018,I love Sezzle! I’ve used it now over four times and the customer service is excellent. I’ve really enjoyed the products I’ve gotten from this app and the retailers are awesome.,
FALSE,9/23/2020 13:38,Best way to pay!,5,TNP n TLP,"Easy, fast, and accessible way to get what you want when you want and you can pay it off early with ease!",
FALSE,9/18/2020 14:28,Awesome for budget buying,5,Yeahboy86!!,Wish they had more popular stores like “Affirn” does. But overall solid shopping with great payment balances.,
FALSE,9/10/2020 16:19,Great way to pay!,5,Lyss1992,Sezzle makes it so much easier to pay for your order big or small! I wish sezzle was everywhere!,
FALSE,9/10/2020 1:01,Great app,5,KCost14,Love these type of apps. I don’t own a credit card and Sezzle gives me the opportunity to shop at lots of different places with ease.,
FALSE,9/6/2020 3:04,Sezzle,5,LL KooL MeLL,"I love this APP, because it levels the playing field! Products that wouldn’t normally be affordable are now possible for everyone to buy!",
FALSE,5/4/2021 18:41,Easy to make Purchase,5,MaryD2385,"The app is easy to use. I haven’t encountered any issues. Fast, easy, and convenient for purchases.",
FALSE,4/29/2021 12:27,Easy peasy,5,Mystuff729,"Very convenient to use and pay. I’m so glad I found Sezzle, it helps you get what you want NOW and payments or pay ahead.",
FALSE,4/13/2021 21:23,Love this app,5,Sukiforever88,Great app I have been using it for a while now it’s great customer service is wonderful and the new application is easy to use.,
FALSE,4/9/2021 22:58,Very useful,5,Eric37386,I love using this to pay for things if I don’t have enough for an item I can pay off in small amounts love it !!!!!,
FALSE,4/6/2021 15:51,Great Already,5,lolamac45,Thanks Sezzle for the opportunity to grow my credit and buy good things for myself and family.,
FALSE,3/13/2021 7:46,So helpful,5,Greedy Uber,"Especially during this pandemic, Sezzle as helped SO much on getting groceries and even some clothing ! Definitely recommending to others",
FALSE,3/13/2021 1:29,Convenient; I can shop and pay later!,5,TM891108,"So convenient, no issues thus far. Their FAQ’s are extremely helpful,",
FALSE,2/23/2021 13:29,Good idea!,5,My HSN Account,"I have to say that it’s been a pleasure dealing with Sezzle so far and i hope this is the beginning of a beautiful friendship! Ps: I need Macys, Ebay, Lacoste for starters right now to be able to deal with Sezzle! Please!",
FALSE,2/9/2021 17:09,Happy,5,blessed0324,I like the fact that you can change your payment,
FALSE,2/4/2021 14:58,Love this service,5,Keely Rushing,So many people don’t save these days. It’s hard! This service makes it perfect to get the things I want/need NOW!,
FALSE,1/28/2021 14:39,Great way to pay,5,gtammie555,Sezzle is the new thing now! What a great way to pay for your purchases from many top companies of the world! I'm hooked!,
FALSE,1/27/2021 3:06,Great App!,5,Lizette Shantell Tidwell,Fun and easy to use! Very to the point and simple. Has definitely made a difference in my shopping experience since the pandemic.,
FALSE,1/23/2021 6:04,As good as Afterpay!,5,XoxoLAli,Love this app! I just don’t like that you don’t know your spending limit until you pay off your first order,
FALSE,1/14/2021 1:35,Worked out very well,5,baker98999,I was able to get the stuff I wanted and pay them back at a reasonable rate,
FALSE,1/12/2021 4:05,Great way to buy,5,mricu77,Having a chance to pay for things over time is very important and beneficial to families.,
FALSE,1/9/2021 2:45,Best site,5,amanda-michelle,Love how flexible the site is and how fast services are. The limit goes up automatically as you keep a good account with them.,
FALSE,12/18/2020 20:17,I love the small business shopping!,5,Msfabkris,Great app and you’ll find something for everyone nice variety of items.,
FALSE,12/14/2020 15:43,Thank you,5,padmelives,Sezzle is wonderful for helping customers be able to afford wonderful gifts for friends and family,
FALSE,11/30/2020 23:04,Convenient,5,Layitdown205,Very convenient way to pay over time without interest. Same as cash,
FALSE,11/30/2020 20:42,AMAZING,5,Adoeb fill and sign,Using this option has been amazing 🤩 especially being able to make changes if absolutely necessary! Thanks Sezzle!,
FALSE,11/28/2020 20:08,Thank you Sezzle for make possible for me to buy my daughter a Graduation gift,5,Danielle Merrick,Thank you Sezzle! I was able to afford a very nice gift for my daughter . Without Sezzle I couldn’t do it,
FALSE,11/25/2020 21:05,Thanks,5,jcjr76,Great service!!! Nice to have this service available and be able to purchase items,
FALSE,11/25/2020 7:23,Love this app,5,Mumma 1327,Sezzle has really helped me be able to provide Christmas for my family! I absolutely love this option. So easy to use & very helpful,
FALSE,11/16/2020 16:58,I love this app!,5,Monekiya,Great app! I can get my merchandise now and pay later. Then if something comes up I can reschedule payment for another date.,
FALSE,10/30/2020 2:45,A great app,5,twitch.tv/bulba2be,This app lets u buy things when u have a fourth of the pice it cost and and u can pay the rest off later with a debit card,
FALSE,9/1/2020 2:33,Sezzle Review,5,Sunflowergrl19,Sezzle is so user friendly and the app is easy to navigate through. I love that they give the option of rescheduling payments also!,
FALSE,8/20/2020 22:44,Awesome product!,5,👏🏻👏🏻😍❤️👍🏻👍🏻,This is an amazing app to have!! I just wish you could use it everywhere! Lots of good companies and stores on here though!,
FALSE,5/8/2021 0:09,Materialistic girl,5,your fav nail tech,I love high-end fashion and sometimes I don’t want to pay for it maybe not now anyway but definitely later I love this app,
FALSE,5/7/2021 21:37,Great option to make your $ stretch,5,N@na0103,I live the option of making biweekly payments to help me budget myself.  Thanks!,
FALSE,5/6/2021 22:44,Love this app,5,DickiesLady,This app is great love how can do payments when you are low are cash but still want to order products,
FALSE,5/4/2021 19:52,Love it!,5,KFBStudios,Thanks for giving me the opportunity to build up stock and supplies for my small business when money was tight.   Super helpful!,
FALSE,4/17/2021 2:31,Great option,5,Wilmington man,Easy to use and great option to pay later,
FALSE,4/13/2021 19:24,Thank you for financial services,5,dee gibb,Have never felt with anyone as easy as finaceing with y’all! Thank you so much for trusting in me to get started with y’all!,
FALSE,4/9/2021 0:29,Loving it ❤️,5,tsims1208,Already building higher limits after paying off one transaction,
FALSE,4/5/2021 13:02,Convenient and Great Way to Build Credit,5,BellyMike,I love splitting payments up for budgeting reasons. App makes it easier to manage payments and orders.,
FALSE,3/20/2021 2:15,BEST APP EVER OMG SUPER AMAZING!! 🌸✨,5,Cat~!,I can’t believe how patient an app can be. It’s been so lovely being able to purchase things I don’t have to worry about paying it all in one go. I can TAKE MY TIMEEE! I am so grateful towards this awesome app!! 😃😃😃☀️☀️☀️,
FALSE,3/17/2021 23:44,Great service!,5,TGraven,Enjoy this service allowing you to pay out purchases.,
FALSE,3/15/2021 22:07,Review,5,Rodriguez8992,Love being able to shop and make payments when on a budget ❤️,
FALSE,2/6/2021 20:43,Love splitting payments and no interest!!,5,LaurenSheyvon,What can you say?? It’s the best app to split payments and still get your items today!! I wish everybody accepted Sezzle!! So easy to use !!,
FALSE,3/2/2021 1:35,Scam,1,orbiasad,I tried to purchase something through Sezzle and they took the money from my account but never gave my product .... when I asked about it they told me I would have too but it again ! I asked for a refund and they read my message and never responded! I would not recommend this app for anyone ! Go to Afterpay instead !,"{'id': 21454736, 'body': 'We understand your concern. It sounds like your order may have not been fully placed. Therefore, the charge you are seeing is likely an authorization that will fall off. For further assistance with this issue, please email us at shoppersupport@sezzle.com.', 'modified': '2021-03-04T19:56:21Z'}"
FALSE,2/3/2021 23:04,Simple and easy,5,Lowhoe003,Never fails everything is simple the stores are great and they’re always expanding,
FALSE,2/2/2021 16:56,Thanks for Sezzle Up!!,5,joe jonas foreverrr(: <3,Very excited for this option to continue building my credit score.,
FALSE,1/30/2021 17:18,Great app!,5,cristenna,Easier and less confusing than afterpay. Sign up to see your credit limit!,
FALSE,1/27/2021 22:37,Thank you!,5,Elizibiza,"Sezzle has helped me start my own business! I am so thankful for this App! Anyone who rated it under 5 probably just didn’t pay. Thank u, Sezzle!",
FALSE,1/26/2021 19:12,Amazing app,5,Papabear1437,Good for business purchases and also for credit building on things you’d buy anyways.,
FALSE,1/26/2021 6:30,5*,5,ParisBat,Credit all messed up but they gave me a second chance and increased my spending limit.,
FALSE,1/14/2021 16:24,The best,5,!! Good gamer !!,Way better than all other apps that help you get what you want! 10/10 recommend,
FALSE,1/6/2021 7:30,Love it been using it for 2 years,5,Tman20000000000,Never had a problem with sezzle I buy all my workout gear from them.,
FALSE,1/2/2021 6:23,I Love Sezzle,5,Dcain36,"I love this app. It had made shopping so easy and affordable. I love that you can also change due dates if you need to, it's really convenient.",
FALSE,12/31/2020 18:30,Amazing,5,jhjh03,"Best way to pay for items, especially if you have a small business.",
FALSE,12/29/2020 17:30,CH,5,DizzyinDayton,Sezzle made Christmas easy and possible for our family during rough times. Will continue to use this on any occasion.,
FALSE,12/23/2020 14:36,Love Sezzle,5,F0RN1CAT3R,Sezzle has helped my build my credit and gain access to thousands of brands I would have never been able to before. Thanks Sezzle.,
FALSE,12/22/2020 19:30,Very simple,5,Jjnon007,I couldn’t believe how simple and fast it was clear to understand get business back for startups . It don’t hurt to try Sezzle.,
FALSE,12/16/2020 8:54,Love,5,vhyygj,It’s an easy feeling to shop for what you need and not have to go broke doing it. I definitely recommend this app.,
FALSE,12/14/2020 12:53,Definitely helps,5,bsonier29,Works in a pinch cool vendors you don’t find on after pay quick and easy,
FALSE,12/4/2020 23:41,Amazing!!!,5,pati mo,Honestly has been such a life saver!! This app has seriously been nothing less then amazing and helped me have what I need when I need it,
FALSE,12/14/2020 3:08,Awesome,4,Sugarplum@sunrise,"This greatOpportunity to get things online and in the stores without half inch able to price! I have used it in Succy crafts and gotten a lot of nice plants and it gives me time to pay them off!

Dawn",
FALSE,12/5/2020 1:02,Love it,4,cherisee4,Love the fact i can pay things off in smaller sections if i don’t want to spend a large amount at one time. They don’t send too many notifications. Just love it,
FALSE,12/2/2020 21:27,Most amazing site ever,5,margijuanaaaaaa,"If you’re consistent with you payments, Sezzle will boost you spending limit. I’m in love this the app, I can get anything I want any time I want. Thank you Sezzle",
FALSE,12/1/2020 17:39,I love Sezzle  so much best website every,5,shavonna conquest,If you know something great go for it everyone should have Sezzle it’s helps in ways you would love and affordable,
FALSE,11/25/2020 10:20,My opinion,5,assdfhjnbvfgjnbgffjn,Love this app and the reminders of when payments are due and tons of places to get things you need,
FALSE,11/25/2020 6:13,Easy to use! AND FAST!,5,LittleRedd44!,This was super easy to set up and didn’t give me any aggravation loading or with pop ups for email adds.,
FALSE,11/24/2020 9:23,Love it!!!,5,Kaze Nishimori,I love how easy it is to use this and the be able to change the payment date!,
FALSE,11/10/2020 12:31,Great way to pay later,5,Sam Daiz86,"No complaints, quick and easy payments",
FALSE,11/5/2020 23:51,I just love it 😍,5,Beno8819,The first place to let me try something before I buy it and making payments on time feels great thanks for such an awesome app,
FALSE,11/3/2020 20:04,One of the best payment apps out here.,5,Maarrkk99,"Love this app when it comes down to making payments. Very easy to use, and so helpful!",
FALSE,10/30/2020 14:28,Sezzle is the best,5,lelemy15,"I love that sezzle gives us the opportunity to do payments especially with the holidays coming up and even better that they accept sezzle at my favorite retail store , TARGET .",
FALSE,10/30/2020 3:32,Great service,5,Sarah Thimmesch,Easy to use & really friendly customer service if you need to reach out to anyone,
FALSE,10/28/2020 14:29,Sezzle,5,A Arnold,I love this payment option and the fact I can reschedule payments when life happens thank you very pleased customer!,
FALSE,10/27/2020 4:41,Love Sezzle,5,Melrami1981,"The customer service is amazing. Very helpful and efficient. Also, I am so happy that sezzle took a chance on me eve though I have credit challenges. I am very greatful. Thank you Sezzle.",
FALSE,10/22/2020 23:02,Fantastic service,5,BlessedBe3,I love using Sezzle!! I feel that I will be using it a lot in the near future with the holidays coming up. Highly recommend!!,
FALSE,10/19/2020 12:35,No interest Wow,5,Straighttlk,Couldn’t believe I was able see to make payments with no interest could not believe it,
FALSE,10/6/2020 3:44,Love,5,HollyJayLay,This definitely help a single mother of two out to afford things in life without sacrificing a whole check at one time.,
FALSE,10/6/2020 4:00,Sezzle Great,4,Reka Girl,Sezzle is great it allows you to shop on a budget in a timely manner. It’s all so nice and easy. Kind of like a credit card but better because no interest is charged and the payments are affordable.,
FALSE,10/5/2020 19:59,Awesome Option to have!!,5,ZeRoCooL313,"Have been using Sezzle now since March, and I could not be happier! Sezzle is like finding a credit card you forgot about. Lol",
FALSE,9/23/2020 1:12,Nice,5,fljay,sooo many stores so easy to use also love the ability to change the pay date and best of all the SEZZLE UP feature!,
FALSE,9/9/2020 16:58,Brilliant service!!!,5,Kayleb's pops,Flexible spending and affordable payment scheduling.  Will definitely recommend for those must have purchases.,
FALSE,8/20/2020 19:20,Saves on shipping,5,Sky_Hag,I’m on a fixed income and Sezzle Lets me order enough to not have to pay shipping. I can also order more during sales. Love it.,
FALSE,8/2/2020 0:45,Have Not Had A Issue Yet,5,laurenokk,"Very good service, although I catch my myself spending a lot sometimes I’m grateful for this option!",
FALSE,5/11/2021 15:10,Great option!!,5,SLH1983,I  love this company. A great way to have the things you want and pay over time without any interest!! Thanks Sezzle!,
FALSE,5/10/2021 16:01,Easy to use,5,calahwell,Sezzle has helped me get through some tough financial times. Definitely recommend.,
FALSE,5/7/2021 3:42,Amazing app highly recommend!,5,MikeJacksonIII,"Fast, simple and efficient. Would recommend this to anyone!",
FALSE,4/30/2021 13:36,Try it out!,5,cymath,Would definitely recommend!,
FALSE,4/13/2021 19:40,LOVE,5,imconceited,so much easier to use than klarna or quadpay . definitely top tier installment apps I hope it becomes available in more stores,
FALSE,4/12/2021 1:49,Get what you need now,5,Jslaughter141,I don’t have the money all at once so when I need something for me or my kids I use Sezzle. This is a huge help.,
FALSE,4/7/2021 7:07,Sezzle,5,DeniJose,I have thoroughly enjoyed Sezzle- purchasing is simple- repayment schedule is fantastic. I absolutely love Sezzle and will continue to use for all my purchases. Thank you thank you Sezzle!!!,
FALSE,4/5/2021 3:55,Happy Customer,5,##Happy App Lover🤗,"I am so happy I found out about Sezzle. This program is so convenient and user friendly. I currently use Klarna, QuadPay, Afterpay and Sezzle and Sezzle is highly recommended.",
FALSE,3/30/2021 23:47,Love this,5,Heather in Maine,This has give me the opportunity to get things that I can’t always afford right off,
FALSE,2/21/2021 14:21,Makes Shopping Possible!,5,YaziGG08,It’s so much easier for me to buy myself things this way!,
FALSE,2/19/2021 14:50,Best Payment Option,5,IslandWahine4,"I LOVE Sezzle. Being a single mom, I am able to provide my daughters a good life that fits within my pay periods. I love the ease of scheduling and fulfillment quickness.",
FALSE,2/9/2021 12:28,Great Platform That Beats Afterpay & Klarna!!,5,Jaycee J92,"Super Easy to use!!! They approved me for a good amount and everything was easy to set up and use. Unlike Klarna and Afterpay they didn’t approve me for some reason, Sezzle did!!",
FALSE,2/5/2021 5:22,Thankful ✨,5,jesnnechey,If it wasn’t for sezzle I would  not be able to make this purchase as fast as I did thank you so much.,
FALSE,1/25/2021 21:17,Awesome Financial Help!,5,SingleMomsClub,Payments are sometimes a lot easier than paying in full! Thanks Sezzle for being easy to use! & Reliable !!,
FALSE,1/25/2021 1:36,I love this!,5,Andelashmitt,I have no credit so I never get approved for anything but I was immediately approved and I can use it for all kinds of stuff. I love this app!,
FALSE,1/14/2021 0:01,Easy,5,ambeaver,It’s easy to set up and I love being able to pay things out when needed!,
FALSE,1/13/2021 15:03,Posey66@@,5,posey66@@,I love being able to purchase and pay off in payments!! Sezzle is a great way to get the things you want now!!!,
FALSE,1/4/2021 18:04,I like this!,5,Catt's world,Much simpler than applying for a new credit card with much more available credit!!! A+,
FALSE,12/25/2020 22:05,Wonderful,5,mcgastey,"They’re easy to work with, make payments manageable and easy to wrap up, and they reward you for simply doing the minimum.",
FALSE,12/28/2020 2:20,No customer service,1,drespot923,I’ve spent two weeks trying to reach them because I have a package that was never delivered from one is there vendors and Thai has now become a fraud case. Unbelievable that they can’t be reached by email or phone. I just want to cancel my account and prevent one of there vendors from ripping me off and taking anymore of my money.,"{'id': 20200832, 'body': 'We’re sorry to hear you have not yet received your order. Since we are the payment processor and do not ship the products, the best option is to reach out to the merchant directly. If you are having issues reaching the merchant or have further questions or concerns, please email shoppersupport@sezzle.com.', 'modified': '2021-01-05T20:27:39Z'}"
FALSE,12/18/2020 23:10,Fraudulent company,1,a_d123,"This company will take late fees whenever they please. They claim to give you a 48 hour window to waive the late fee as long as you pay it within that time frame. However, they will still charge you this late fee, despite paying it on time and claim they reserve the right to collect late fees even though there shouldn’t be. Stick to Klarna or AfterPay.","{'id': 19912562, 'body': 'We understand your concern. We do allow the opportunity to resolve the failed payment and avoid the fee if the payment is made within 48 hours. For further assistance please reach out to shoppersupport@sezzle.com, and our team will be happy to assist you.', 'modified': '2020-12-21T20:57:25Z'}"
FALSE,12/11/2020 22:38,Great company!,5,fosterjill,It’s nice to have the power to get what you want and pay later and the convenience of paying your payments is superb!,
FALSE,11/28/2020 12:19,So far so good,5,Junebug 21,I love being able to purchase  goods and paying for them over time. Makes my life so easy,
FALSE,11/26/2020 5:26,Great app!,5,Karebearinpc,The app is super user friendly. I love the option for Sezzle Up as well. This has quickly turned into one of my favorites apps!,
FALSE,11/27/2020 21:35,New updates,4,Eharris1985,Now that they allow your credit limit it’s a nice improvement just wish they had more retailers,
FALSE,11/13/2020 3:00,Sezzle Up,5,Dpfoxxsden,Love the app and they new stores all the time! Love that you can reschedule your payment if needed. Will continue buying through this!,
FALSE,11/7/2020 13:47,Love Sezzle!!,5,N.Dugger,"I can’t say enough good things about Sezzle. One of many is, they make it so easy and fun to shop my favorite stores/boutiques. Thank you so much for a great experience.",
FALSE,11/4/2020 15:47,Great payment plans,5,TEALLADY86,Highly recommend!! They work with you and set up awesome payments to fit for your budget.,
FALSE,10/29/2020 16:59,User Friendly!,5,Cindylou213,"I never have problems with my payments, layout is great! Highly recommended",
FALSE,10/22/2020 19:13,The best ❤️,5,Whiskeygurl73,"If I could give 10 stars I would. 
They are starting to add more local places to use it. Fingers crossed Petco and atwoods will eventually be added to the list ❤️",
FALSE,10/17/2020 22:27,Absolutely amazing,5,Anonymous699969,Love the lay out and how easy it is also very unique with the search style to see where it’s available to use,
FALSE,10/16/2020 19:34,Great Option,5,AZOWL95,I love this app it allows so many options and is super easy to use. Highly recommended for anyone!,
FALSE,10/3/2020 3:26,Shopping made easier,5,Shelly0705,This sure makes shopping more fun and much easier,
FALSE,9/21/2020 23:39,5 Star,5,BlackMamba08/24,Love the fact that this help out lots of family’s who can pay on time and who are great on payment plans..,
FALSE,9/17/2020 16:51,Love Sezzle,5,sassymomaof3,Love that I’m able to make payments on my purchases and build my credit at the same time with no interest,
FALSE,9/3/2020 16:01,Awesome program. Easy payments.,5,karter killa,Love this app. Even had a late payment and they rescheduled automatically without an extra fee.,
FALSE,8/28/2020 6:30,Great shopping experience,5,"Mz,Q",Sezzle is a great platform to use for shopping. I love the option of being able to split my payments,
FALSE,8/10/2020 4:50,Love it.,5,boothillgirl,Fantastic. Love that I can use this service sometimes it’s really nice when you need something and short on cash. Thank you,
FALSE,5/21/2021 3:42,True Shopping Pleasure,5,GN220,"Seriously, you never know what to believe, but Sezzle, in my opinion, exceeded all expectations and is worth your trying it!",
FALSE,4/30/2021 15:39,Awesome concept!,5,Ljabner,I like that I could buy things and not have to give all of it at once. Thank you,
FALSE,4/18/2021 12:58,Maxing way to buy anything,5,cidnea,"Pandemic wasn't easy for anyone, so Sezzle is here to help us! I buy anything I want including essencial things as diaper and food on Target!",
FALSE,4/16/2021 17:58,Nice,5,JBeFresh,Helps you level up when you need a bit of credit to do so,
FALSE,4/15/2021 5:00,Awesome,5,tugboat_,Didn’t know a service like this existed it’s awesome to get the item early without it being paid off.,
FALSE,3/6/2021 9:40,Easiest way to shop period.,5,Chrsvhfd,App is absolutely fantastic! I love everything about Sezzle and they have never let me down.,
FALSE,2/28/2021 3:27,The best,5,FuzzyG'Ma,"This hands down beat all the other payments apps out there. Thanks Sezzle, you helped when it was needed the most.",
FALSE,2/27/2021 14:28,Love Sezzle,5,Queen6919,I love being able to purchase items and pay them in payments! Thank you,
FALSE,2/20/2021 22:07,Amazing,5,Cucuxtac,I love sezzle so much! I use it often and I love how we can reschedule payment dates unlike some other apps. I highly recommend!,
FALSE,2/11/2021 12:39,Always great!,5,Movie Buff 74,I love sezzle and have never had a problem with making these easy payment.,
FALSE,2/9/2021 19:53,I love sezzle,5,yollyg66,Sezzle has helped me as as Single mom through tough times i love them totally recommend them im even getting my friends and family to use the app !THANK YOU SEZZLE !,
FALSE,1/23/2021 10:59,Great financing option,5,Wolfalicious,Great service allowing purchases to immediately be spread over multiple smaller payments. Love it,
FALSE,1/18/2021 23:38,Love this option,5,De from Texas,Love this option of payment and so user friendly!!,
FALSE,1/12/2021 19:48,So Easy,5,MJP811,Love this service! Even get useful reminders and option to pay early if you like.,
FALSE,1/7/2021 21:58,Great!,5,wander8710,"Love it! I love that you can break up your payments over time, with your own lay schedule & you can even reschedule payments if needed.",
FALSE,1/6/2021 2:40,Nice payment option,5,IGGYPOP1980,Very easy to use. I just wish they had more stores.,
FALSE,1/2/2021 6:50,Easy to use,5,Brandon8971,This is by far one of the most reliable installment payment apps I use. Very simple to use. Big thumbs up!,
FALSE,12/26/2020 18:17,Wonderful Payment Option!,5,My Man's Woman,"Sezzle is a great way to apply split payments for shopping on a budget, especially for larger priced items. I love it!",
FALSE,12/25/2020 9:21,Amazing,5,Recee love,This App is nothing like I’ve seen before. I’m able to get things I want with easy and convenient payments.,
FALSE,12/14/2020 21:58,Sezzle review,5,SgtMACUSMC,"Great shopping experience, easy platform to understand. Purchases are made simple. Would recommend to anyone.",
FALSE,12/9/2020 3:28,Sezzle,5,boymom!!,I have never had one problem! It is a great way to shop! Very easy to work with! And it’s helping my credit!!,
FALSE,12/2/2020 14:40,Love it!,5,jobripenped,I love Sezzle! It allows me to shop with having payment options that fit my financial needs. Perfect for the holiday season if you are on a tight budget!,
FALSE,11/25/2020 10:02,Absolutely love the flexibility!!!!,5,Anderica B,Love being able to get something I want now and pay if off over time!,
FALSE,11/25/2020 4:51,Yes!!,5,arianroseanne135,I’ve used Afterpay and klarna but they have absolutely no option to reschedule payments. Sometimes things come up! Really appreciate that.,
FALSE,11/19/2020 5:01,Made shopping 10x easier,5,§ h,Didnt have enough money to pay upfront but i seen they did Sezzle so i gave it a try and helped me get what i wanted!,
FALSE,11/12/2020 18:53,Absolutely in love,5,LxraPx,First time using Sezzle and its so easy and convenient! First of they have my favorite hair company which is Unice Hair! And I’m able to reschedule my payments unlike Afterpay and QuadPay.,
FALSE,10/8/2020 11:52,The best service I’ve ever received,5,Pretty Tresses by Pretty Qui,I was able to reschedule a payment which I appreciate so much because I was low on cash!! Thank you so much Sezzle!,
FALSE,9/25/2020 14:54,Easy,5,Jill2723,This is a great way to pay for more expensive items.  It’s was an easy app and loved the options. Thanks,
FALSE,9/17/2020 16:21,I love shopping,5,NicoleBae2020,I love shopping. Especially sales and you can’t miss a great sale especially if sezzle is offered with the company it great option.,
FALSE,9/15/2020 21:55,Thank you,5,Empire915,Good experience so far haven’t had any problems really convenient and easy,
FALSE,9/4/2020 6:53,Amazing service,5,bmize@08,Love the payment options and so many stores to choose from,
FALSE,8/27/2020 16:47,Buy now Pay later,5,C. Forney,Sezzle is amazing! It gives you the opportunity to buy stuff now and spread out the payments. Good stuff and amazing finds!,
FALSE,8/20/2020 19:54,Easy,5,pinkbarela,This site is so easy to use and pay. I would recommend to everyone,
FALSE,6/22/2020 11:23,Thanks sizzle! very happy customer 🤗,5,Gigi Mendez R,"love this app , easy to use and helpful, now we can buy things and pay little at time, thanks sizzle",
FALSE,5/14/2021 23:23,Sezzle,5,Mflwrs,"I love Sezzle. It gives me an opportunity to buy things I may want but, don’t want to take the funds out all at once",
FALSE,4/30/2021 16:14,Got the knife I wanted,5,Skullly,"I got the knife I've been wanting for a while, a Buck auto. It's a chunk of change to drop all at once, so sezzle helped a lot. For that, 5*",
FALSE,4/25/2021 1:02,Life saver,5,Crossbones304,Miracle for people without credit or bad credit just make the payments on time or early,
FALSE,4/16/2021 4:38,Legit alternative payment solution,5,Hank B Moody,No bait & switch here...easy payment options minus the semi-criminal interest rates like a few other vendors,
FALSE,4/1/2021 14:56,Website,5,Nikki_49,Easy to navigate and use.  I love the convenience of paying a little at a time.,
FALSE,3/27/2021 1:23,This has really worked great for me,5,Esmy21,Excellent payment plans excellent stores to choose from Thank you,
FALSE,3/26/2021 21:54,Great to work with,5,KattastropheKatt,They answer your emails in a very prompt time frame. Knowledgeable and friendly service.,
FALSE,3/26/2021 17:18,No issues! Love em!,5,Ch3llyx,Great way to get the items I won’t without paying the full price all at once! The split payments help me a lot!,
